場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,チュラット,イスラボニータ,1591.0,693.0,-2141.0,725.0,3209.0,1435.0,2234.0,,7746.0,4.0
東京,1,2,ジルクン,オルフェーヴル,-230.0,930.0,-224.0,1034.0,147.0,273.0,2285.0,,4215.0,5.0
東京,1,3,アルマリカシバ,マクフィ,116.0,-286.0,-385.0,-999.0,-513.0,-265.0,-514.0,,-2846.0,13.0
東京,1,4,ジョイナーテソーロ,フィエールマン,-86.0,1356.0,342.0,292.0,1015.0,55.0,,,2974.0,6.0
東京,1,5,ロベルタカリーナ,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,-795.0,,,-297.0,9.0
東京,1,6,サブアトミック,ニューイヤーズデイ,-602.0,-354.0,-123.0,-171.0,244.0,1166.0,-1339.0,,-1179.0,11.0
東京,1,7,ナックメテオ,トランセンド,-127.0,302.0,-35.0,89.0,271.0,-162.0,-48.0,,290.0,8.0
東京,1,8,グラスティアラ,アルアイン,-1821.0,-3469.0,-1694.0,-3762.0,-1576.0,-2037.0,-1826.0,,-16185.0,15.0
東京,1,9,マテンロウバディ,サートゥルナーリア,301.0,78.0,452.0,418.0,-123.0,-209.0,,,917.0,7.0
東京,1,10,ヘイケ,ドレフォン,1152.0,2712.0,5543.0,2608.0,2133.0,1854.0,2587.0,,18589.0,2.0
東京,1,11,ウインラテアート,ジョーカプチーノ,-225.0,-648.0,286.0,-265.0,-413.0,-264.0,129.0,,-1400.0,12.0
東京,1,12,エイトビートレター,ダノンレジェンド,925.0,229.0,4811.0,1849.0,2562.0,849.0,435.0,,11660.0,3.0
東京,1,13,ラストシャリナ,アルアイン,-1821.0,-3469.0,-1694.0,-3762.0,-1576.0,-2037.0,-1826.0,,-16185.0,15.0
東京,1,14,マサノユニコーン,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,-795.0,,,-297.0,9.0
東京,1,15,キチロクキャップ,ビッグアーサー,-405.0,-2689.0,-2995.0,-2474.0,-2015.0,-1388.0,-1302.0,,-13268.0,14.0
