場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,トントンビョウシ,マテラスカイ,1302.0,-202.0,-432.0,108.0,580.0,,,,1356.0,7.0
中山,1,2,エスシーケイミー,マジェスティックウォリアー,-324.0,-1942.0,396.0,258.0,197.0,339.0,-705.0,,-1781.0,10.0
中山,1,3,キタノドンカルロ,タワーオブロンドン,913.0,448.0,-921.0,-1980.0,-1986.0,-1795.0,-47.0,,-5368.0,15.0
中山,1,4,ミツカネメルクリオ,サトノアラジン,-433.0,-337.0,-1132.0,-740.0,180.0,-1019.0,,,-3481.0,14.0
中山,1,5,サノノキャニオン,ヘニーヒューズ,-419.0,303.0,-615.0,228.0,-1117.0,-752.0,,,-2372.0,13.0
中山,1,6,アンプイットアップ,ディスクリートキャット,812.0,657.0,958.0,51.0,2587.0,2361.0,,,7426.0,3.0
中山,1,7,トヨサカエ,ディーマジェスティ,612.0,1859.0,1746.0,1911.0,560.0,984.0,,,7672.0,2.0
中山,1,8,イセッセイ,エスポワールシチー,628.0,627.0,1023.0,-143.0,935.0,1186.0,,,4256.0,4.0
中山,1,9,キタノモテック,ヘンリーバローズ,67.0,-173.0,-98.0,-53.0,345.0,928.0,,,1016.0,8.0
中山,1,10,カンフーヒーロー,ストロングリターン,-353.0,13.0,-676.0,-484.0,-375.0,-415.0,,,-2290.0,12.0
中山,1,11,ジャックナダル,ナダル,239.0,-99.0,1069.0,-1027.0,-1039.0,-791.0,-388.0,,-2036.0,11.0
中山,1,12,フェスティヴハート,アジアエクスプレス,999.0,-659.0,1453.0,81.0,869.0,1475.0,,,4218.0,5.0
中山,1,13,スーパーガール,ドレフォン,-848.0,1595.0,5315.0,2869.0,2469.0,3246.0,,,14646.0,1.0
中山,1,14,ベンガルボダイジュ,ルーラーシップ,-93.0,638.0,-1150.0,-87.0,849.0,-959.0,,,-802.0,9.0
中山,1,15,シンクシビリティ,ミスチヴィアスアレックス,-598.0,-197.0,2237.0,2186.0,-106.0,,,,3522.0,6.0
