場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
札幌,1,1,シンゼンノト,ヴァンゴッホ,-79.0,-1291.0,-483.0,-1268.0,-2354.0,349.0,-708.0,,-5834.0,9.0
札幌,1,2,イリスロッソ,フィレンツェファイア,-79.0,-215.0,244.0,-745.0,-195.0,-1095.0,-46.0,,-2131.0,8.0
札幌,1,3,サンクレセント,ディスクリートキャット,-122.0,657.0,958.0,105.0,2587.0,2361.0,,,6546.0,2.0
札幌,1,4,サウンドエフォート,ヘニーヒューズ,113.0,303.0,-615.0,212.0,-1117.0,-752.0,829.0,,-1027.0,6.0
札幌,1,5,ラストモーメント,ゴールドドリーム,236.0,-1742.0,-1839.0,-629.0,-2809.0,-277.0,,,-7060.0,11.0
札幌,1,6,ワイドウィンザー,ワイドファラオ,,,,,,,,,,
札幌,1,7,リアルクウカイ,シャンハイボビー,-1023.0,-379.0,-1987.0,-7.0,-925.0,-1849.0,,,-6170.0,10.0
札幌,1,8,グランモンターナ,ミスチヴィアスアレックス,73.0,-197.0,2237.0,2171.0,2186.0,-106.0,124.0,,6488.0,3.0
札幌,1,9,タイガーストリート,フィレンツェファイア,-79.0,-215.0,244.0,-745.0,-195.0,-1095.0,,,-2085.0,7.0
札幌,1,10,クラウスーラ,ニューイヤーズデイ,-388.0,190.0,643.0,961.0,1193.0,630.0,,,3229.0,5.0
札幌,1,11,パンジャケリー,ディスクリートキャット,-122.0,657.0,958.0,105.0,2587.0,2361.0,2208.0,,8754.0,1.0
札幌,1,12,レジェンドヴァーサ,ミッキーアイル,-267.0,518.0,-209.0,524.0,1555.0,982.0,1980.0,,5083.0,4.0
札幌,2,1,ラストシャイニー,ダノンプレミアム,-197.0,248.0,-1053.0,,-1725.0,987.0,-998.0,,-2738.0,8.0
札幌,2,2,ビレッジルイーザ,ノーブルミッション,-434.0,-5484.0,-3755.0,-5173.0,-4435.0,-5027.0,,,-24308.0,10.0
札幌,2,3,チカマヨルキーナ,ナダル,-763.0,-99.0,1069.0,-1027.0,1034.0,-791.0,,,-577.0,6.0
札幌,2,4,ハスカップジャム,フィエールマン,164.0,471.0,-35.0,2611.0,876.0,1515.0,,,5602.0,3.0
札幌,2,5,ルージュボニート,キズナ,-88.0,2090.0,-72.0,1369.0,2590.0,1509.0,,,7398.0,2.0
札幌,2,6,プルーフリーディン,ジャスタウェイ,292.0,-87.0,297.0,-306.0,-1397.0,-309.0,,,-1510.0,7.0
札幌,2,7,サマースプラッシュ,アポロケンタッキー,0.0,381.0,684.0,151.0,213.0,420.0,,,1849.0,4.0
札幌,2,8,ルパピヨンブラン,ゴールドドリーム,236.0,-1742.0,-1839.0,-984.0,534.0,-277.0,,,-4072.0,9.0
札幌,2,9,スリーケイ,クリソベリル,101.0,-600.0,-541.0,,574.0,299.0,,,-167.0,5.0
札幌,2,10,ワイルドカグラ,シニスターミニスター,398.0,2541.0,6646.0,2818.0,4029.0,5699.0,1847.0,,23978.0,1.0
札幌,3,1,ロンドンプライド,リオンディーズ,213.0,-2276.0,-1403.0,-2090.0,-878.0,999.0,,,-5435.0,13.0
札幌,3,2,ランスオブラヴ,サトノダイヤモンド,368.0,1095.0,-2004.0,-2260.0,302.0,-1050.0,,,-3549.0,10.0
札幌,3,3,サトノシュトローム,キタサンブラック,916.0,122.0,958.0,-143.0,1069.0,1362.0,,,4284.0,5.0
札幌,3,4,ロジスカヤ,シルバーステート,-127.0,-1281.0,2587.0,-462.0,-97.0,1278.0,,,1898.0,6.0
札幌,3,5,ティンクルバレット,ミッキーアイル,-267.0,518.0,2567.0,770.0,1555.0,982.0,,,6125.0,4.0
札幌,3,6,モノノケ,マテラスカイ,-236.0,-202.0,131.0,,108.0,580.0,69.0,,450.0,8.0
札幌,3,7,フリーダムスタイル,ダノンスマッシュ,-472.0,-1092.0,-731.0,,-677.0,-1181.0,,,-4153.0,12.0
札幌,3,8,ハルヒメ,マインドユアビスケッツ,-36.0,1338.0,561.0,-222.0,552.0,-1281.0,,,912.0,7.0
札幌,3,9,ユナダイヤ,サトノクラウン,-372.0,-1807.0,-1561.0,-837.0,-238.0,-755.0,,,-5570.0,14.0
札幌,3,10,アンジュラフィーユ,ミッキーアイル,-267.0,518.0,2567.0,770.0,1555.0,982.0,1980.0,,8105.0,3.0
札幌,3,11,メイショウテンジン,フォーウィールドライブ,373.0,2466.0,1082.0,896.0,3272.0,67.0,2028.0,,10184.0,2.0
札幌,3,12,メーテルリンク,ブリックスアンドモルタル,-10.0,718.0,-744.0,-27.0,-1603.0,-2201.0,,,-3867.0,11.0
札幌,3,13,ムーンリットレイン,アドマイヤムーン,-98.0,-780.0,-264.0,-413.0,-682.0,-677.0,,,-2914.0,9.0
札幌,3,14,モズヴイ,モズアスコット,499.0,3811.0,3755.0,2625.0,3566.0,1792.0,,,16048.0,1.0
札幌,3,15,ガルフコースト,スワーヴリチャード,-225.0,1545.0,-1872.0,-1607.0,-2309.0,-2071.0,,,-6539.0,15.0
