場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
福島,1,1,セントリアン,アジアエクスプレス,116.0,96.0,102.0,97.0,103.0,106.0,102.0,,103.143,4.0
福島,1,2,ファンシーフリル,フォーウィールドライブ,92.0,117.0,116.0,122.0,133.0,113.0,125.0,,116.857,1.0
福島,1,3,チャーミングアイ,マテラスカイ,,,,,,,,,,
福島,1,4,ウーマンズパワー,タワーオブロンドン,88.0,107.0,81.0,103.0,102.0,98.0,82.0,,94.429,8.0
福島,1,5,ドナシェーン,Munnings,,,,,,,,,,
福島,1,6,ラムールデュヴォン,ミスチヴィアスアレックス,,,,,,,,,,
福島,1,7,ラインカシウス,リアルスティール,96.0,113.0,108.0,109.0,112.0,104.0,106.0,,106.857,3.0
福島,1,8,ノーブルティアラ,サンダースノー,92.0,112.0,116.0,97.0,114.0,114.0,159.0,,114.857,2.0
福島,1,9,アッチョンブリケ,マテラスカイ,,,,,,,,,,
福島,1,10,ジャンシ,More Than Ready,,,,,,,,,,
福島,1,11,ポルタシャーンス,デクラレーションオブウォー,71.0,99.0,96.0,104.0,105.0,100.0,105.0,,97.143,6.0
福島,1,12,デアトゥノウ,Daredevil,,,,,,,,,,
福島,1,13,アレステソーロ,ロゴタイプ,120.0,85.0,98.0,82.0,87.0,99.0,97.0,,95.429,7.0
福島,1,14,ルクスアンジュ,ミッキーアイル,99.0,103.0,97.0,103.0,102.0,103.0,114.0,,103.0,5.0
福島,1,15,スマートバニー,マテラスカイ,,,,,,,,,,
福島,1,16,パープルウインド,サトノアラジン,77.0,94.0,95.0,87.0,99.0,97.0,92.0,,91.571,9.0
福島,2,1,ジュルナール,ロードカナロア,87.0,99.0,100.0,97.0,93.0,96.0,112.0,,97.714,10.0
福島,2,2,ローマンレイク,ドレフォン,98.0,105.0,107.0,106.0,105.0,104.0,,,104.167,2.0
福島,2,3,タマモジャスミン,タワーオブロンドン,88.0,72.0,81.0,121.0,98.0,,,,92.0,14.0
福島,2,4,サウンドルーチェ,ミッキーアイル,99.0,104.0,97.0,97.0,100.0,103.0,,,100.0,8.0
福島,2,5,ヴァリオーサ,エピファネイア,90.0,88.0,88.0,94.0,97.0,93.0,88.0,,91.143,15.0
福島,2,6,トキメキジニア,コパノリッキー,104.0,92.0,94.0,91.0,100.0,96.0,99.0,,96.571,11.0
福島,2,7,グランカッサ,オルフェーヴル,127.0,107.0,99.0,104.0,103.0,103.0,103.0,,106.571,1.0
福島,2,8,ベルフィーヌ,マインドユアビスケッツ,84.0,88.0,93.0,105.0,93.0,93.0,101.0,,93.857,13.0
福島,2,9,セージグリーン,ディーマジェスティ,95.0,108.0,106.0,97.0,102.0,105.0,,,102.167,6.0
福島,2,10,ルージュマローネ,ダイワメジャー,91.0,97.0,92.0,96.0,95.0,96.0,99.0,,95.143,12.0
福島,2,11,キタノマーシャル,ミッキーグローリー,88.0,163.0,108.0,82.0,77.0,65.0,134.0,,102.429,4.0
福島,2,12,シェリルファミーユ,リアルスティール,96.0,102.0,108.0,110.0,103.0,104.0,,,103.833,3.0
福島,2,13,デュアルアップ,リアルスティール,96.0,102.0,108.0,88.0,103.0,104.0,95.0,,99.429,9.0
福島,2,14,コムルヴァン,ブリックスアンドモルタル,100.0,116.0,94.0,104.0,97.0,,,,102.2,5.0
福島,2,15,ハイゼンスレイ,ディスクリートキャット,99.0,103.0,101.0,106.0,93.0,106.0,,,101.333,7.0
福島,3,1,ユイノコキュウ,マジェスティックウォリアー,95.0,111.0,103.0,106.0,104.0,105.0,95.0,,102.714,10.0
福島,3,2,ウヌボレヤサン,ダノンレジェンド,97.0,110.0,116.0,118.0,113.0,114.0,,,111.333,2.0
福島,3,3,サンライズシア,シャンハイボビー,143.0,94.0,101.0,97.0,94.0,104.0,80.0,,101.857,11.0
福島,3,4,ケープウィッカム,ドレフォン,98.0,105.0,107.0,106.0,105.0,104.0,,,104.167,8.0
福島,3,5,コトブキヘスペラス,ハーツクライ,102.0,96.0,98.0,95.0,95.0,94.0,101.0,,97.286,12.0
福島,3,6,ウインイメル,サンダースノー,92.0,117.0,116.0,106.0,114.0,159.0,,,117.333,1.0
福島,3,7,グレイスフルマーチ,ヘニーヒューズ,120.0,100.0,103.0,103.0,108.0,102.0,,,106.0,5.0
福島,3,8,ニシノジェダイ,ゴールドドリーム,106.0,144.0,94.0,163.0,102.0,55.0,,,110.667,3.0
福島,3,9,フリッパー,ドレフォン,98.0,105.0,107.0,109.0,105.0,104.0,,,104.667,6.0
福島,3,10,リンゲルブルーメ,ドレフォン,98.0,105.0,107.0,105.0,105.0,104.0,106.0,,104.286,7.0
福島,3,11,メイショウオグマ,ホッコータルマエ,74.0,98.0,102.0,82.0,100.0,98.0,110.0,,94.857,13.0
福島,3,12,モレポブラーノ,マインドユアビスケッツ,84.0,88.0,93.0,90.0,93.0,93.0,96.0,,91.0,14.0
福島,3,13,ショウナンサエッタ,オルフェーヴル,127.0,107.0,99.0,104.0,103.0,103.0,103.0,,106.571,4.0
福島,3,14,ユウェンタース,マインドユアビスケッツ,84.0,88.0,93.0,90.0,93.0,93.0,,,90.167,15.0
福島,3,15,レーヴドレフォン,ドレフォン,98.0,105.0,107.0,106.0,105.0,104.0,,,104.167,8.0
福島,4,1,ウォーターリーダー,ルーラーシップ,96.0,107.0,102.0,97.0,99.0,100.0,107.0,,101.143,3.0
福島,4,2,メイショウコガシラ,メイショウボーラー,83.0,93.0,109.0,105.0,107.0,94.0,114.0,,100.714,4.0
福島,4,3,プリンセスララア,スピルバーグ,96.0,96.0,80.0,75.0,98.0,102.0,92.0,,91.286,8.0
福島,4,4,コレクテイニア,Collected,,,,,,,,,,
福島,4,5,ゴールデンスロープ,ゴールドシップ,112.0,102.0,100.0,104.0,102.0,103.0,96.0,,102.714,2.0
福島,4,6,ケイアイカラキア,ミスターメロディ,93.0,96.0,91.0,114.0,,,,,98.5,6.0
福島,4,7,パルピタシオン,モズアスコット,21.0,109.0,117.0,98.0,,,,,86.25,9.0
福島,4,8,スラーヴァ,シャンハイボビー,143.0,105.0,21.0,97.0,74.0,104.0,131.0,,96.429,7.0
福島,4,9,トリップトゥムーン,アドマイヤムーン,82.0,91.0,117.0,113.0,109.0,92.0,100.0,,100.571,5.0
福島,4,10,モズバンディット,ドレフォン,98.0,107.0,107.0,109.0,110.0,104.0,106.0,,105.857,1.0
福島,5,1,ゴットリープ,キンシャサノキセキ,89.0,100.0,96.0,98.0,90.0,97.0,99.0,,95.571,5.0
福島,5,2,キタノマキシム,ロジャーバローズ,82.0,89.0,21.0,81.0,93.0,,,,73.2,10.0
福島,5,3,アスクオンディープ,ディープインパクト,100.0,98.0,100.0,98.0,97.0,97.0,101.0,,98.714,4.0
福島,5,4,ヒロピアーナ,リアルインパクト,73.0,104.0,77.0,86.0,58.0,99.0,98.0,,85.0,8.0
福島,5,5,アドミラブルエース,ワールドエース,58.0,92.0,84.0,101.0,105.0,86.0,90.0,,88.0,7.0
