場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,セントリアン,萱野浩二,-852.0,-342.0,-1278.0,-545.0,-555.0,-450.0,,,-4022.0,11.0
福島,1,2,ファンシーフリル,蛯名利弘,-636.0,-1588.0,-705.0,-3347.0,-1358.0,-1183.0,,,-8817.0,15.0
福島,1,3,チャーミングアイ,菊川正達,-126.0,71.0,-1135.0,-820.0,-1450.0,-721.0,,,-4181.0,12.0
福島,1,4,ウーマンズパワー,中尾秀正,-22.0,-210.0,603.0,456.0,783.0,1064.0,,,2674.0,4.0
福島,1,5,ドナシェーン,栗田徹　,222.0,-1273.0,-1703.0,-136.0,-1913.0,-990.0,-138.0,,-5931.0,14.0
福島,1,6,ラムールデュヴォン,堀内岳志,-260.0,-295.0,-2150.0,1316.0,1104.0,-1367.0,-501.0,,-2153.0,10.0
福島,1,7,ラインカシウス,水野貴広,293.0,-41.0,1066.0,-638.0,-1754.0,1207.0,-493.0,,-360.0,6.0
福島,1,8,ノーブルティアラ,水野貴広,293.0,-41.0,1066.0,-638.0,-1754.0,1207.0,,,133.0,5.0
福島,1,9,アッチョンブリケ,小椋研介,-1103.0,-2652.0,-1498.0,-1003.0,-2200.0,-5043.0,-1636.0,,-15135.0,16.0
福島,1,10,ジャンシ,森秀行　,361.0,-76.0,1009.0,115.0,1615.0,848.0,,,3872.0,2.0
福島,1,11,ポルタシャーンス,武藤善則,538.0,-20.0,-1252.0,-732.0,-550.0,268.0,,,-1748.0,9.0
福島,1,12,デアトゥノウ,田島俊明,520.0,-704.0,670.0,-854.0,-107.0,-186.0,,,-661.0,8.0
福島,1,13,アレステソーロ,田中剛　,443.0,1210.0,820.0,-151.0,247.0,1035.0,1000.0,,4604.0,1.0
福島,1,14,ルクスアンジュ,鹿戸雄一,414.0,249.0,57.0,1697.0,1108.0,246.0,-913.0,,2858.0,3.0
福島,1,15,スマートバニー,寺島良　,-260.0,-480.0,-711.0,-578.0,-1076.0,-1543.0,-722.0,,-5370.0,13.0
福島,1,16,パープルウインド,羽月友彦,564.0,59.0,-40.0,-525.0,-476.0,-28.0,,,-446.0,7.0
福島,2,1,ジュルナール,池添学　,0.0,-518.0,773.0,-151.0,255.0,1616.0,553.0,,2528.0,5.0
福島,2,2,ローマンレイク,松永幹夫,722.0,306.0,1549.0,-211.0,1121.0,1482.0,801.0,,5770.0,1.0
福島,2,3,タマモジャスミン,大橋勇樹,-35.0,-336.0,226.0,1673.0,822.0,1128.0,,,3478.0,4.0
福島,2,4,サウンドルーチェ,渡辺薫彦,581.0,860.0,-690.0,-250.0,552.0,660.0,,,1713.0,6.0
福島,2,5,ヴァリオーサ,武幸四郎,-234.0,949.0,856.0,761.0,1807.0,1166.0,372.0,,5677.0,2.0
福島,2,6,トキメキジニア,佐藤吉勝,903.0,688.0,753.0,-1387.0,-691.0,-1071.0,169.0,,-636.0,9.0
福島,2,7,グランカッサ,加藤士津,-419.0,348.0,637.0,-1271.0,562.0,-541.0,,,-684.0,10.0
福島,2,8,ベルフィーヌ,堀内岳志,-260.0,-2071.0,-2150.0,-155.0,-1745.0,-1367.0,,,-7748.0,15.0
福島,2,9,セージグリーン,菊川正達,-126.0,-669.0,-1135.0,-261.0,-811.0,-721.0,,,-3723.0,13.0
福島,2,10,ルージュマローネ,栗田徹　,222.0,-1311.0,-1703.0,-1931.0,-356.0,-990.0,,,-6069.0,14.0
福島,2,11,キタノマーシャル,奥平雅士,606.0,-209.0,-503.0,-423.0,193.0,1552.0,,,1216.0,7.0
福島,2,12,シェリルファミーユ,橋口慎介,-26.0,20.0,-110.0,-202.0,-5.0,-489.0,119.0,,-693.0,11.0
