場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
新潟,1,OP,障害,2850,良,1,インプレス,5歳以上,小牧加矢,佐々木晶,追込,100.0,,長距離,左回り,,,528,休明2走,
新潟,1,OP,障害,2850,良,2,スピアヘッド,5歳以上,石神深一,菊川正達,差し,100.0,,長距離,左回り,,,438,休明初戦,
新潟,1,OP,障害,2850,良,3,シャンドゥレール,4歳,伴啓太,国枝栄,先行,100.0,,長距離,左回り,,,494,休明初戦,
新潟,1,OP,障害,2850,良,4,メイショウキリモン,5歳以上,中村将之,荒川義之,先行,50.0,,長距離,左回り,,,486,休明初戦,距離短縮
新潟,1,OP,障害,2850,良,5,ロンギングバース,5歳以上,土田真翔,竹内正洋,逃げ,33.33333333333333,,長距離,左回り,,,464,休明初戦,距離短縮
新潟,1,OP,障害,2850,良,6,ガイフウカイセイ,5歳以上,草野太郎,松山将樹,逃げ,0.0,,長距離,左回り,,,532,休明初戦,距離延長
新潟,1,OP,障害,2850,良,7,テイエムナイスラン,5歳以上,井上敏樹,石栗龍彦,追込,33.33333333333333,,長距離,左回り,,,542,休明2走,距離短縮
新潟,1,OP,障害,2850,良,8,ヴァトレニ,5歳以上,森一馬,長谷川浩,先行,66.66666666666666,,長距離,左回り,,,448,休明初戦,
新潟,1,OP,障害,2850,良,9,クリノサンシャイン,5歳以上,江田勇亮,石毛善彦,追込,25.0,,長距離,左回り,,,452,,
新潟,1,OP,障害,2850,良,10,スマッシャー,5歳以上,高田潤,吉岡辰弥,差し,0.0,,長距離,左回り,,,488,休明初戦,距離短縮
新潟,1,OP,障害,2850,良,11,ジロー,5歳以上,黒岩悠,岡田稲男,差し,100.0,,長距離,左回り,,,478,休明初戦,距離延長
新潟,1,OP,障害,2850,良,12,ブリエヴェール,5歳以上,大江原圭,小笠倫弘,差し,0.0,,長距離,左回り,,,446,休明2走,距離短縮
