場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
新潟,1,1,シンデレラヒメ,ノーブルミッション,,,,,,,,,,
新潟,1,2,ヒャクレツケン,タリスマニック,108.0,107.0,97.0,89.0,104.0,105.0,124.0,,104.857,2.0
新潟,1,3,ケイベエ,エピファネイア,98.0,96.0,97.0,108.0,92.0,99.0,,,98.333,7.0
新潟,1,4,メーテルリンク,ブリックスアンドモルタル,103.0,98.0,104.0,99.0,100.0,108.0,91.0,,100.429,6.0
新潟,1,5,ラテラルパーム,モーリス,91.0,100.0,99.0,98.0,97.0,96.0,96.0,,96.714,9.0
新潟,1,6,ゴールドヴィーナス,ドレフォン,99.0,107.0,96.0,99.0,103.0,105.0,110.0,,102.714,4.0
新潟,1,7,イイクニパッション,ビッグアーサー,92.0,88.0,100.0,98.0,96.0,91.0,86.0,,93.0,11.0
新潟,1,8,マーゴットミスト,ビッグアーサー,92.0,88.0,100.0,98.0,96.0,91.0,,,94.167,10.0
新潟,1,9,ハンザキ,ハクサンムーン,46.0,114.0,135.0,91.0,110.0,88.0,,,97.333,8.0
新潟,1,10,カシノハンゾウ,ネロ,123.0,113.0,138.0,101.0,115.0,128.0,,,119.667,1.0
新潟,1,11,アダマント,タワーオブロンドン,126.0,107.0,108.0,103.0,102.0,105.0,82.0,,104.714,3.0
新潟,1,12,インザライムライト,ベンバトル,,,,,,,,,,
新潟,1,13,カレンデュラ,アルアイン,96.0,82.0,88.0,92.0,88.0,78.0,,,87.333,12.0
新潟,1,14,ニシノギブソン,ダノンスマッシュ,,,,,,,,,,
新潟,1,15,ジーティーシップ,ルーラーシップ,98.0,107.0,101.0,103.0,107.0,100.0,,,102.667,5.0
新潟,2,1,キタノマテンロウ,ダノンスマッシュ,,,,,,,,,,
新潟,2,2,マーゴットオネイロ,ゴールドドリーム,77.0,66.0,94.0,92.0,52.0,45.0,106.0,,76.0,12.0
新潟,2,3,ナムラリアン,サングレーザー,,,,,,,,,,
新潟,2,4,レディサン,パイロ,95.0,104.0,105.0,95.0,102.0,102.0,,,100.5,6.0
新潟,2,5,ピョイットハレルヤ,フォーウィールドライブ,174.0,117.0,116.0,122.0,133.0,141.0,125.0,,132.571,1.0
新潟,2,6,フレンチブラッサム,ホッコータルマエ,111.0,105.0,102.0,108.0,104.0,109.0,110.0,,107.0,2.0
新潟,2,7,ミュージックレイン,マテラスカイ,,,,,,,,,,
新潟,2,8,ウーマンズパワー,タワーオブロンドン,126.0,107.0,81.0,103.0,102.0,105.0,,,104.0,3.0
新潟,2,9,エイシンビリオン,モーニン,93.0,90.0,88.0,98.0,85.0,71.0,93.0,,88.286,10.0
新潟,2,10,ゴーゴーエイミー,モーニン,93.0,90.0,88.0,98.0,85.0,71.0,,,87.5,11.0
新潟,2,11,タイセイガナール,タワーオブロンドン,126.0,107.0,81.0,103.0,102.0,105.0,,,104.0,3.0
新潟,2,12,ダブルチャレンジ,シャンハイボビー,101.0,105.0,101.0,103.0,101.0,87.0,,,99.667,7.0
新潟,2,13,ガルディーノ,ダイワメジャー,102.0,94.0,92.0,96.0,97.0,95.0,,,96.0,9.0
新潟,2,14,ベアゴーフォー,シャンハイボビー,101.0,105.0,101.0,103.0,101.0,87.0,,,99.667,7.0
新潟,2,15,オアシスアラン,レイデオロ,115.0,100.0,98.0,109.0,102.0,108.0,92.0,,103.429,5.0
新潟,3,1,アイドクレース,ダノンバラード,112.0,100.0,107.0,120.0,104.0,115.0,110.0,,109.714,2.0
新潟,3,2,キーサーバー,シュヴァルグラン,142.0,88.0,98.0,90.0,93.0,99.0,80.0,,98.571,7.0
新潟,3,3,アルカマル,アルアイン,96.0,82.0,88.0,92.0,84.0,78.0,74.0,,84.857,10.0
新潟,3,4,カタッポチャン,ディーマジェスティ,111.0,102.0,97.0,88.0,102.0,94.0,,,99.0,6.0
新潟,3,5,マンサニージャ,ダノンバラード,112.0,100.0,107.0,120.0,104.0,115.0,,,109.667,3.0
新潟,3,6,メープルタフィー,サトノジェネシス,,,,,,,,,,
