場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,セイウンダイフク,宮本博　,128.0,120.0,103.0,120.0,98.0,110.0,,,113.167,1.0
札幌,1,2,ハルヒメ,矢嶋大樹,128.0,117.0,84.0,86.0,90.0,86.0,,,98.5,6.0
札幌,1,3,ショウナンカリス,加藤士津,48.0,94.0,96.0,105.0,98.0,104.0,,,90.833,8.0
札幌,1,4,ファニーバニー,杉山佳明,116.0,112.0,100.0,118.0,108.0,106.0,,,110.0,2.0
札幌,1,5,モズプリフォール,矢作芳人,96.0,101.0,99.0,107.0,107.0,102.0,,,102.0,5.0
札幌,1,6,ナムラシンジロー,羽月友彦,109.0,101.0,97.0,81.0,96.0,100.0,,,97.333,7.0
札幌,1,7,カンレイスター,矢野英一,60.0,96.0,84.0,91.0,93.0,88.0,,,85.333,10.0
札幌,1,8,トーセンクリステル,杉浦宏昭,136.0,105.0,103.0,100.0,105.0,105.0,,,109.0,3.0
札幌,1,9,オンマイビート,松山将樹,150.0,100.0,93.0,128.0,87.0,84.0,,,107.0,4.0
札幌,1,10,サンタカリス,秋山真一,,,,,,,,,,
札幌,1,11,ストームサンダー,安達昭夫,73.0,79.0,86.0,81.0,90.0,95.0,52.0,,79.429,11.0
札幌,1,12,ココソラーレ,天間昭一,68.0,98.0,96.0,104.0,89.0,90.0,,,90.833,8.0
札幌,2,1,ユウグレ,宮田敬介,84.0,96.0,89.0,95.0,89.0,86.0,,,89.833,10.0
札幌,2,2,タイセイアビリティ,小林真也,119.0,97.0,110.0,105.0,106.0,105.0,,,107.0,3.0
札幌,2,3,グロリオン,牧田和弥,91.0,94.0,99.0,92.0,93.0,87.0,137.0,,99.0,6.0
札幌,2,4,キャットデイ,吉村圭司,116.0,100.0,108.0,107.0,116.0,110.0,,,109.5,2.0
札幌,2,5,レイアポポ,青木孝文,135.0,102.0,96.0,101.0,93.0,109.0,,,106.0,4.0
札幌,2,6,サラサエンペラー,村田一誠,88.0,75.0,69.0,81.0,76.0,79.0,,,78.0,12.0
札幌,2,7,コッコラーレ,鈴木孝志,69.0,91.0,104.0,98.0,92.0,100.0,,,92.333,9.0
札幌,2,8,サツキレジーナ,石栗龍彦,57.0,98.0,106.0,101.0,111.0,97.0,,,95.0,7.0
札幌,2,9,エンジェルラダー,木村哲也,114.0,113.0,87.0,104.0,102.0,96.0,,,102.667,5.0
札幌,2,10,タイセイルーマー,斎藤誠　,138.0,109.0,103.0,103.0,109.0,101.0,,,110.5,1.0
札幌,2,11,グランヴァルール,千葉直人,21.0,118.0,100.0,110.0,120.0,87.0,106.0,,94.571,8.0
札幌,2,12,ラピルスイメル,小崎憲　,68.0,100.0,98.0,100.0,86.0,85.0,,,89.5,11.0
札幌,3,1,ニッシンゲッポ,金成貴史,73.0,107.0,113.0,101.0,102.0,103.0,,,99.833,4.0
札幌,3,2,ジーティートゥルー,田島俊明,88.0,94.0,104.0,105.0,102.0,99.0,,,98.667,6.0
札幌,3,3,ベイビーベリッシモ,大和田成,114.0,113.0,107.0,108.0,96.0,89.0,,,104.5,1.0
札幌,3,4,ネトル,高橋康之,108.0,93.0,91.0,86.0,92.0,96.0,,,94.333,9.0
札幌,3,5,オオタチ,久保田貴,63.0,101.0,99.0,97.0,96.0,94.0,91.0,,91.571,11.0
