場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
札幌,1,1,セイウンダイフク,サンダースノー,93.0,112.0,85.0,97.0,114.0,114.0,,,102.5,7.0
札幌,1,2,ハルヒメ,マインドユアビスケッツ,117.0,99.0,110.0,103.0,102.0,93.0,,,104.0,6.0
札幌,1,3,ショウナンカリス,リアルスティール,97.0,113.0,105.0,109.0,112.0,104.0,,,106.667,4.0
札幌,1,4,ファニーバニー,シスキン,123.0,95.0,135.0,135.0,172.0,185.0,70.0,,130.714,2.0
札幌,1,5,モズプリフォール,モズアスコット,174.0,109.0,117.0,117.0,109.0,117.0,,,123.833,3.0
札幌,1,6,ナムラシンジロー,ミッキーアイル,92.0,103.0,107.0,103.0,102.0,103.0,,,101.667,8.0
札幌,1,7,カンレイスター,シスキン,123.0,95.0,135.0,135.0,172.0,185.0,,,140.833,1.0
札幌,1,8,トーセンクリステル,ダイワメジャー,90.0,94.0,98.0,96.0,97.0,96.0,86.0,,93.857,9.0
札幌,1,9,オンマイビート,ジャスタウェイ,126.0,104.0,99.0,98.0,103.0,102.0,,,105.333,5.0
札幌,1,10,サンタカリス,マテラスカイ,,,,,,,,,,
札幌,1,11,ストームサンダー,ヘンリーバローズ,61.0,83.0,99.0,77.0,86.0,86.0,,,82.0,10.0
札幌,1,12,ココソラーレ,セイウンコウセイ,,,,,,,,,,
札幌,2,1,ユウグレ,Too Darn Hot,21.0,156.0,21.0,97.0,125.0,156.0,125.0,,100.143,7.0
札幌,2,2,タイセイアビリティ,フォーウィールドライブ,123.0,117.0,116.0,133.0,113.0,,,,120.4,1.0
札幌,2,3,グロリオン,フリオーソ,144.0,84.0,101.0,97.0,107.0,99.0,95.0,,103.857,6.0
札幌,2,4,キャットデイ,Mitole,,,,,,,,,,
札幌,2,5,レイアポポ,シニスターミニスター,113.0,123.0,115.0,116.0,110.0,119.0,,,116.0,2.0
札幌,2,6,サラサエンペラー,タワーオブロンドン,155.0,107.0,81.0,102.0,98.0,,,,108.6,3.0
札幌,2,7,コッコラーレ,タワーオブロンドン,155.0,107.0,81.0,102.0,98.0,,,,108.6,3.0
札幌,2,8,サツキレジーナ,リオンディーズ,92.0,94.0,99.0,92.0,97.0,102.0,,,96.0,8.0
札幌,2,9,エンジェルラダー,Nyquist,,,,,,,,,,
札幌,2,10,タイセイルーマー,ナダル,21.0,95.0,112.0,89.0,101.0,104.0,,,87.0,9.0
札幌,2,11,グランヴァルール,リアルスティール,97.0,113.0,108.0,110.0,112.0,104.0,106.0,,107.143,5.0
札幌,2,12,ラピルスイメル,ミスターメロディ,21.0,96.0,56.0,98.0,91.0,,,,72.4,10.0
札幌,3,1,ニッシンゲッポ,フォーウィールドライブ,123.0,117.0,116.0,79.0,113.0,122.0,,,111.667,3.0
札幌,3,2,ジーティートゥルー,ニューイヤーズデイ,83.0,98.0,100.0,100.0,101.0,97.0,,,96.5,14.0
札幌,3,3,ベイビーベリッシモ,ロゴタイプ,98.0,85.0,98.0,97.0,108.0,99.0,,,97.5,13.0
札幌,3,4,ネトル,マジェスティックウォリアー,109.0,91.0,103.0,105.0,104.0,105.0,,,102.833,9.0
札幌,3,5,オオタチ,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,,,,147.6,1.0
札幌,3,6,サヨノミッキー,ミッキーアイル,92.0,103.0,97.0,97.0,100.0,103.0,99.0,,98.714,11.0
札幌,3,7,カズナリ,ディーマジェスティ,98.0,102.0,106.0,108.0,102.0,105.0,113.0,,104.857,8.0
札幌,3,8,カシマスウィープ,リアルスティール,97.0,113.0,108.0,110.0,103.0,104.0,,,105.833,7.0
