場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
札幌,1,1,セイウンダイフク,サンダースノー,-183.0,3025.0,-1402.0,-277.0,2687.0,4169.0,,,8019.0,2.0
札幌,1,2,ハルヒメ,マインドユアビスケッツ,321.0,-272.0,1224.0,211.0,389.0,-2241.0,,,-368.0,8.0
札幌,1,3,ショウナンカリス,リアルスティール,-71.0,3353.0,1953.0,1249.0,3839.0,1961.0,,,12284.0,1.0
札幌,1,4,ファニーバニー,シスキン,46.0,-27.0,424.0,424.0,501.0,424.0,-61.0,,1731.0,7.0
札幌,1,5,モズプリフォール,モズアスコット,520.0,616.0,1176.0,2176.0,906.0,1376.0,,,6770.0,3.0
札幌,1,6,ナムラシンジロー,ミッキーアイル,-283.0,682.0,1956.0,460.0,830.0,1117.0,,,4762.0,4.0
札幌,1,7,カンレイスター,シスキン,46.0,-27.0,424.0,424.0,501.0,424.0,,,1792.0,6.0
札幌,1,8,トーセンクリステル,ダイワメジャー,-196.0,-1218.0,-636.0,-198.0,-1303.0,-1639.0,-2566.0,,-7756.0,10.0
札幌,1,9,オンマイビート,ジャスタウェイ,552.0,681.0,-261.0,-79.0,691.0,826.0,,,2410.0,5.0
札幌,1,10,サンタカリス,マテラスカイ,,,,,,,,,,
札幌,1,11,ストームサンダー,ヘンリーバローズ,-117.0,-646.0,-37.0,-406.0,-323.0,-603.0,,,-2132.0,9.0
札幌,1,12,ココソラーレ,セイウンコウセイ,,,,,,,,,,
札幌,2,1,ユウグレ,Too Darn Hot,-79.0,168.0,-79.0,-14.0,380.0,558.0,74.0,,1008.0,4.0
札幌,2,2,タイセイアビリティ,フォーウィールドライブ,70.0,1462.0,1178.0,3796.0,1050.0,,,,7556.0,3.0
札幌,2,3,グロリオン,フリオーソ,489.0,-549.0,93.0,-101.0,490.0,-61.0,-221.0,,140.0,7.0
札幌,2,4,キャットデイ,Mitole,,,,,,,,,,
札幌,2,5,レイアポポ,シニスターミニスター,200.0,3492.0,9037.0,4395.0,2774.0,8102.0,,,28000.0,1.0
札幌,2,6,サラサエンペラー,タワーオブロンドン,221.0,494.0,-614.0,197.0,-157.0,,,,141.0,5.0
札幌,2,7,コッコラーレ,タワーオブロンドン,221.0,494.0,-614.0,197.0,-157.0,,,,141.0,5.0
札幌,2,8,サツキレジーナ,リオンディーズ,-363.0,-1814.0,-460.0,-2627.0,-1631.0,1038.0,,,-5857.0,10.0
札幌,2,9,エンジェルラダー,Nyquist,,,,,,,,,,
札幌,2,10,タイセイルーマー,ナダル,-157.0,-285.0,1035.0,-824.0,55.0,53.0,,,-123.0,8.0
