場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,ブルーミーティア,津村明秀,102.0,105.0,100.0,96.0,99.0,92.0,99.0,5.0
中山,1,2,タイセツナヒ,原優介　,99.0,84.0,102.0,99.0,95.0,85.0,94.0,10.0
中山,1,3,ニシノロッドマン,野中悠太,103.0,103.0,99.0,92.0,97.0,90.0,97.333,8.0
中山,1,4,テンバコウクウ,黛弘人　,112.0,108.0,110.0,108.0,109.0,91.0,106.333,2.0
中山,1,5,フラクタル,木幡巧也,96.0,103.0,101.0,101.0,98.0,94.0,98.833,6.0
中山,1,6,ウィングブルー,戸崎圭太,98.0,101.0,96.0,99.0,101.0,95.0,98.333,7.0
中山,1,7,カシノユメミヅキ,土田真翔,54.0,122.0,67.0,42.0,98.0,71.0,75.667,12.0
中山,1,8,ラシューバ,横山典弘,102.0,106.0,106.0,105.0,96.0,109.0,104.0,3.0
中山,1,9,マツリダシリウス,武藤雅　,95.0,94.0,99.0,94.0,94.0,99.0,95.833,9.0
中山,1,10,ラフレードピエル,菊沢一樹,102.0,115.0,108.0,106.0,108.0,116.0,109.167,1.0
中山,1,11,グレースチャクラ,上里直汰,,,,,,,,
中山,1,12,ドレドレ,石神深道,94.0,97.0,75.0,53.0,81.0,114.0,85.667,11.0
中山,1,13,ソウルサヴァイヴ,丹内祐次,97.0,102.0,100.0,107.0,104.0,97.0,101.167,4.0
中山,2,1,マイネルモンテュス,野中悠太,103.0,103.0,99.0,92.0,97.0,,98.8,10.0
中山,2,2,クールフィデル,佐々木大,102.0,102.0,103.0,98.0,104.0,,101.8,3.0
中山,2,3,コスモラムバック,武藤雅　,95.0,94.0,82.0,94.0,94.0,,91.8,13.0
中山,2,4,ビレッジルイーザ,谷原柚希,,,,,,,,
中山,2,5,モリインビクタス,杉原誠人,103.0,95.0,107.0,103.0,103.0,,102.2,2.0
中山,2,6,シルバーゴールド,吉田豊　,97.0,95.0,94.0,97.0,93.0,,95.2,12.0
中山,2,7,アルデキングダム,江田照男,100.0,111.0,90.0,86.0,95.0,,96.4,11.0
中山,2,8,ハデステソーロ,丹内祐次,97.0,102.0,107.0,107.0,104.0,,103.4,1.0
中山,2,9,ピコマーキス,荻野極　,131.0,97.0,97.0,92.0,92.0,,101.8,3.0
中山,2,10,スターオブアダム,木幡巧也,96.0,103.0,97.0,101.0,98.0,,99.0,9.0
中山,2,11,キンググローリー,菅原明良,96.0,104.0,100.0,98.0,99.0,,99.4,8.0
中山,2,12,ポルフュロゲネトス,戸崎圭太,98.0,101.0,100.0,99.0,101.0,,99.8,7.0
中山,2,13,ニシノマグノリア,石川裕紀,108.0,97.0,99.0,100.0,101.0,,101.0,5.0
中山,2,14,カンティーナ,大野拓弥,98.0,97.0,107.0,102.0,101.0,,101.0,5.0
中山,3,1,ウィンウッドテール,谷原柚希,,,,,,,,
中山,3,2,セリオーソ,吉田豊　,97.0,103.0,101.0,99.0,93.0,102.0,99.167,5.0
中山,3,3,ルージュベルベット,小林美駒,92.0,97.0,90.0,94.0,96.0,112.0,96.833,9.0
中山,3,4,アルーリングタイム,丹内祐次,97.0,108.0,100.0,98.0,104.0,97.0,100.667,4.0
中山,3,5,ハヌル,嶋田純次,93.0,87.0,95.0,101.0,97.0,101.0,95.667,11.0
中山,3,6,エスシーレベッカ,佐々木大,102.0,104.0,101.0,106.0,104.0,113.0,105.0,2.0
