場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ブルーミーティア,鈴木伸尋,-256.0,264.0,-1367.0,-13.0,-738.0,-181.0,,,-2291.0,7.0
中山,1,2,タイセツナヒ,杉浦宏昭,-663.0,458.0,203.0,-16.0,-233.0,835.0,,,584.0,4.0
中山,1,3,ニシノロッドマン,矢嶋大樹,667.0,924.0,-1484.0,-576.0,-1950.0,-1344.0,,,-3763.0,8.0
中山,1,4,テンバコウクウ,柄崎将寿,,,,,,,,,,
中山,1,5,フラクタル,牧光二　,-404.0,1408.0,911.0,960.0,1614.0,816.0,,,5305.0,1.0
中山,1,6,ウィングブルー,斎藤誠　,-160.0,1148.0,673.0,54.0,-1630.0,202.0,,,287.0,5.0
中山,1,7,カシノユメミヅキ,和田雄二,147.0,161.0,-2355.0,-365.0,-675.0,-731.0,,,-3818.0,10.0
中山,1,8,ラシューバ,栗田徹　,-299.0,-1273.0,-1703.0,-136.0,-356.0,-990.0,,,-4757.0,11.0
中山,1,9,マツリダシリウス,水野貴広,760.0,-41.0,1066.0,-638.0,1090.0,1207.0,,,3444.0,2.0
中山,1,10,ラフレードピエル,萱野浩二,1058.0,-342.0,-1278.0,-545.0,-351.0,-450.0,,,-1908.0,6.0
中山,1,11,グレースチャクラ,加藤士津,1659.0,-612.0,637.0,280.0,562.0,-541.0,,,1985.0,3.0
中山,1,12,ドレドレ,矢嶋大樹,667.0,924.0,-1484.0,-576.0,-1950.0,-1344.0,,,-3763.0,8.0
中山,1,13,ソウルサヴァイヴ,岩戸孝樹,-560.0,-1774.0,-991.0,-748.0,-1395.0,-2043.0,,,-7511.0,12.0
中山,2,1,マイネルモンテュス,和田勇介,-461.0,442.0,-107.0,-415.0,134.0,-558.0,,,-965.0,7.0
中山,2,2,クールフィデル,和田勇介,-461.0,442.0,-107.0,-415.0,134.0,-558.0,,,-965.0,7.0
中山,2,3,コスモラムバック,水野貴広,760.0,-41.0,-1655.0,-638.0,1090.0,1207.0,,,723.0,5.0
中山,2,4,ビレッジルイーザ,伊藤圭三,-1387.0,-680.0,-816.0,-742.0,-600.0,-144.0,-983.0,,-5352.0,11.0
中山,2,5,モリインビクタス,伊藤大士,-1154.0,-722.0,-1071.0,-540.0,-1124.0,-926.0,,,-5537.0,12.0
中山,2,6,シルバーゴールド,戸田博文,550.0,963.0,408.0,209.0,-1005.0,-115.0,,,1010.0,4.0
中山,2,7,アルデキングダム,村田一誠,-2449.0,-3583.0,-2078.0,-3031.0,-2755.0,-2769.0,,,-16665.0,14.0
中山,2,8,ハデステソーロ,武市康男,-1162.0,-2410.0,47.0,-96.0,-511.0,-1800.0,,,-5932.0,13.0
中山,2,9,ピコマーキス,上原佑紀,828.0,-364.0,1702.0,-99.0,534.0,2645.0,,,5246.0,1.0
中山,2,10,スターオブアダム,牧光二　,-404.0,1408.0,770.0,960.0,1614.0,816.0,-775.0,,4389.0,3.0
中山,2,11,キンググローリー,古賀慎明,319.0,631.0,132.0,-390.0,-260.0,-420.0,,,12.0,6.0
