場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,セイウンレガーメ,杉原誠人,95.0,95.0,93.0,98.0,103.0,,96.8,9.0
福島,1,2,ハルヒメ,西塚洸二,92.0,109.0,104.0,102.0,90.0,,99.4,8.0
福島,1,3,グラティアム,丹内祐次,94.0,102.0,100.0,98.0,104.0,,99.6,7.0
福島,1,4,タマコロリン,舟山瑠泉,,,,,,,,
福島,1,5,エンゲルベルク,水沼元輝,58.0,90.0,95.0,83.0,87.0,,82.6,13.0
福島,1,6,マユナイト,斎藤新　,98.0,102.0,102.0,103.0,102.0,,101.4,5.0
福島,1,7,アンセートゥモダン,今村聖奈,209.0,83.0,91.0,92.0,86.0,,112.2,1.0
福島,1,8,コスモラパウィラ,石川裕紀,75.0,97.0,100.0,99.0,101.0,,94.4,11.0
福島,1,9,アンバサダネージュ,佐藤翔馬,94.0,107.0,98.0,106.0,105.0,,102.0,4.0
福島,1,10,コブラツイスト,永島まな,91.0,90.0,86.0,91.0,90.0,,89.6,12.0
福島,1,11,イーガービーバー,石神深道,71.0,97.0,75.0,86.0,81.0,,82.0,14.0
福島,1,12,アルサック,丸山元気,94.0,98.0,95.0,97.0,94.0,,95.6,10.0
福島,1,13,メイポール,黛弘人　,128.0,108.0,110.0,99.0,109.0,,110.8,3.0
福島,1,14,ドリームガッサン,上里直汰,,,,,,,,
福島,1,15,ニャンモロー,菊沢一樹,115.0,115.0,108.0,112.0,108.0,,111.6,2.0
福島,1,16,ドナソレイ,石田拓郎,126.0,108.0,95.0,80.0,90.0,,99.8,6.0
福島,2,1,ハッピーラッキー,丸田恭介,88.0,98.0,98.0,103.0,106.0,,98.6,9.0
福島,2,2,ユキノサイエンス,角田大和,105.0,99.0,110.0,110.0,104.0,,105.6,4.0
福島,2,3,ヴァルボナ,丸山元気,94.0,98.0,97.0,97.0,94.0,,96.0,10.0
福島,2,4,ニシノコハルビヨリ,河原田菜,117.0,87.0,88.0,82.0,81.0,,91.0,13.0
福島,2,5,ドリーマーズ,杉原誠人,95.0,95.0,107.0,98.0,103.0,,99.6,7.0
福島,2,6,ハネマン,上里直汰,,,,,,,,
福島,2,7,ココソラーレ,鷲頭虎太,121.0,104.0,105.0,113.0,108.0,,110.2,3.0
福島,2,8,マイネルユーゲント,石神深道,71.0,97.0,79.0,86.0,81.0,,82.8,14.0
福島,2,9,シャンペトルブーケ,今村聖奈,209.0,83.0,87.0,92.0,86.0,,111.4,2.0
福島,2,10,アンジュプロミス,古川奈穂,132.0,89.0,91.0,91.0,92.0,,99.0,8.0
福島,2,11,エルドラド,原田和真,25.0,57.0,115.0,119.0,90.0,,81.2,15.0
