場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
福島,1,1,セイウンレガーメ,ゴールドドリーム,106.0,66.0,94.0,92.0,52.0,102.0,106.0,,88.286,9.0
福島,1,2,ハルヒメ,マインドユアビスケッツ,84.0,99.0,93.0,103.0,102.0,93.0,101.0,,96.429,6.0
福島,1,3,グラティアム,ナダル,54.0,95.0,112.0,97.0,89.0,101.0,104.0,,93.143,8.0
福島,1,4,タマコロリン,ゴールドドリーム,106.0,66.0,94.0,92.0,52.0,102.0,106.0,,88.286,9.0
福島,1,5,エンゲルベルク,サングレーザー,,,,,,,,,,
福島,1,6,マユナイト,ミスチヴィアスアレックス,,,,,,,,,,
福島,1,7,アンセートゥモダン,ルヴァンスレーヴ,174.0,90.0,106.0,114.0,115.0,133.0,68.0,,114.286,3.0
福島,1,8,コスモラパウィラ,フォーウィールドライブ,92.0,117.0,116.0,122.0,133.0,113.0,125.0,,116.857,2.0
福島,1,9,アンバサダネージュ,シニスターミニスター,115.0,123.0,115.0,126.0,110.0,119.0,113.0,,117.286,1.0
福島,1,10,コブラツイスト,ハッピースプリント,,,,,,,,,,
福島,1,11,イーガービーバー,トランセンド,147.0,108.0,100.0,92.0,104.0,101.0,110.0,,108.857,4.0
福島,1,12,アルサック,シルバーステート,97.0,92.0,77.0,96.0,97.0,99.0,95.0,,93.286,7.0
福島,1,13,メイポール,ホッコータルマエ,74.0,105.0,102.0,108.0,104.0,98.0,110.0,,100.143,5.0
福島,1,14,ドリームガッサン,キャプテンキング,,,,,,,,,,
福島,1,15,ニャンモロー,フィレンツェファイア,,,,,,,,,,
福島,1,16,ドナソレイ,マテラスカイ,,,,,,,,,,
福島,2,1,ハッピーラッキー,ウインブライト,46.0,107.0,97.0,100.0,102.0,99.0,,,91.833,10.0
福島,2,2,ユキノサイエンス,ノヴェリスト,103.0,80.0,105.0,81.0,88.0,102.0,,,93.167,9.0
福島,2,3,ヴァルボナ,ミッキーアイル,99.0,103.0,107.0,103.0,102.0,103.0,114.0,,104.429,2.0
福島,2,4,ニシノコハルビヨリ,セイウンコウセイ,,,,,,,,,,
福島,2,5,ドリーマーズ,ベンバトル,,,,,,,,,,
福島,2,6,ハネマン,ファインニードル,88.0,97.0,104.0,94.0,101.0,100.0,,,97.333,5.0
福島,2,7,ココソラーレ,セイウンコウセイ,,,,,,,,,,
福島,2,8,マイネルユーゲント,インディチャンプ,,,,,,,,,,
福島,2,9,シャンペトルブーケ,サトノダイヤモンド,106.0,108.0,97.0,102.0,102.0,98.0,113.0,,103.714,3.0
福島,2,10,アンジュプロミス,ドレフォン,98.0,107.0,96.0,99.0,103.0,104.0,110.0,,102.429,4.0
福島,2,11,エルドラド,ファインニードル,88.0,97.0,104.0,94.0,101.0,100.0,,,97.333,5.0
福島,2,12,プレヒティヒ,ダノンプレミアム,,,,,,,,,,
福島,2,13,セイカユウヒ,グレーターロンドン,148.0,114.0,117.0,139.0,117.0,119.0,,,125.667,1.0
