,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,205.0,345.0,,277.0,263.0,10.0,251.0,299.0,,,5.0,56.0,,3.0,195.0,,200.0,91.0,53.0,138.0,37.0,253.0,254.0,5.0,1.0
2022,261.0,287.0,,261.0,265.0,22.0,157.0,391.0,98.0,78.0,85.0,53.0,,,104.0,,44.0,86.0,71.0,106.0,21.0,248.0,271.0,6.0,2.0
2023,243.0,226.0,,201.0,247.0,21.0,154.0,315.0,37.0,54.0,81.0,69.0,,5.0,85.0,30.0,24.0,84.0,86.0,104.0,23.0,158.0,265.0,15.0,8.0
2024,192.0,227.0,,217.0,194.0,8.0,160.0,259.0,,,35.0,43.0,14.0,2.0,103.0,131.0,9.0,82.0,41.0,72.0,40.0,159.0,193.0,18.0,9.0
2025,174.0,212.0,,188.0,193.0,5.0,152.0,234.0,,,54.0,28.0,2.0,2.0,122.0,51.0,55.0,72.0,41.0,65.0,21.0,174.0,175.0,9.0,7.0
