,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,434.0,349.0,,383.0,354.0,46.0,272.0,511.0,104.0,87.0,,6.0,261.0,296.0,5.0,,24.0,,66.0,128.0,78.0,236.0,374.0,37.0,58.0
2022,414.0,358.0,,401.0,331.0,40.0,284.0,488.0,100.0,85.0,,,266.0,251.0,18.0,,52.0,,98.0,156.0,78.0,233.0,375.0,29.0,57.0
2023,433.0,365.0,,419.0,347.0,32.0,270.0,528.0,119.0,81.0,6.0,,262.0,265.0,8.0,13.0,44.0,,106.0,117.0,80.0,261.0,371.0,24.0,62.0
2024,412.0,346.0,,381.0,340.0,37.0,287.0,471.0,100.0,90.0,5.0,22.0,237.0,248.0,28.0,15.0,13.0,,62.0,94.0,77.0,250.0,342.0,35.0,54.0
2025,418.0,356.0,,395.0,343.0,36.0,293.0,481.0,103.0,83.0,14.0,,275.0,237.0,18.0,17.0,21.0,6.0,91.0,149.0,77.0,242.0,367.0,35.0,53.0
