場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,ヘクセンハウス,丹内祐次,109.0,102.0,107.0,98.0,104.0,,104.0,5.0
函館,1,2,ダイヤテソーロ,木幡巧也,103.0,97.0,100.0,98.0,,,99.5,8.0
函館,1,3,ムーンリットアイル,藤岡佑介,99.0,112.0,104.0,103.0,107.0,,105.0,3.0
函館,1,4,アニマレイ,佐々木大,116.0,102.0,103.0,106.0,104.0,,106.2,2.0
函館,1,5,シーグルロス,小林美駒,67.0,90.0,102.0,94.0,96.0,,89.8,12.0
函館,1,6,マルモリラピダス,鮫島克駿,103.0,107.0,103.0,102.0,106.0,,104.2,4.0
函館,1,7,ジャストビート,岩田康誠,86.0,92.0,96.0,93.0,100.0,,93.4,10.0
函館,1,8,ステイフリー,古川奈穂,103.0,89.0,91.0,91.0,92.0,,93.2,11.0
函館,1,9,ルーセントムーン,斎藤新　,88.0,102.0,98.0,103.0,102.0,,98.6,9.0
函館,1,10,ラインカシウス,古川吉洋,85.0,103.0,112.0,105.0,101.0,,101.2,7.0
函館,1,11,カレンショー,北村友一,121.0,108.0,102.0,100.0,105.0,,107.2,1.0
函館,1,12,プレザントトーン,浜中俊　,103.0,103.0,107.0,103.0,103.0,,103.8,6.0
函館,2,1,メイショウハボマイ,松本大輝,110.0,102.0,103.0,104.0,106.0,,105.0,1.0
函館,2,2,サッポロキタコ,森田誠也,,,,,,,,
函館,2,3,ウォーターカルミア,和田陽希,,,,,,,,
函館,2,4,ダブルシルバー,柴田裕一,91.0,96.0,104.0,82.0,,,93.25,8.0
函館,2,5,オンサイト,橋木太希,88.0,80.0,119.0,55.0,,,85.5,10.0
函館,2,6,ストラテージュ,古川奈穂,103.0,89.0,94.0,91.0,92.0,,93.8,7.0
函館,2,7,コッコラーレ,小林美駒,67.0,90.0,90.0,94.0,96.0,,87.4,9.0
函館,2,8,ママアリガトー,小林脩斗,100.0,84.0,99.0,97.0,90.0,,94.0,6.0
函館,2,9,ブラックエトワール,丹内祐次,109.0,102.0,100.0,98.0,104.0,,102.6,3.0
函館,2,10,ドラマツルギー,古川吉洋,85.0,103.0,94.0,105.0,101.0,,97.6,5.0
函館,2,11,バスキュラリティ,鮫島克駿,103.0,107.0,105.0,102.0,106.0,,104.6,2.0
