場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
札幌,1,1,ライトアズフェザー,アルアイン,67.0,82.0,88.0,92.0,88.0,88.0,66.0,88.0,82.375,9.0
札幌,1,2,ヨッシーリオ,フィエールマン,118.0,123.0,111.0,112.0,107.0,103.0,102.0,164.0,117.5,2.0
札幌,1,3,モズプリフォール,モズアスコット,174.0,109.0,117.0,117.0,109.0,117.0,98.0,225.0,133.25,1.0
札幌,1,4,ブライトフレア,ポエティックフレア,,,,,,,,,,
札幌,1,5,マルモリラピダス,サトノクラウン,82.0,86.0,94.0,92.0,99.0,95.0,93.0,88.0,91.125,7.0
札幌,1,6,スカイピア,Palace Pier,,,,,,,,,,
札幌,1,7,コマチチャン,キズナ,98.0,104.0,105.0,107.0,99.0,104.0,114.0,104.0,104.375,3.0
札幌,1,8,サザンテイオー,シルバーステート,95.0,92.0,104.0,96.0,97.0,99.0,95.0,102.0,97.5,5.0
札幌,1,9,ケイベエ,エピファネイア,95.0,96.0,97.0,108.0,92.0,93.0,95.0,88.0,95.5,6.0
札幌,1,10,ストームサンダー,ヘンリーバローズ,61.0,83.0,99.0,77.0,86.0,86.0,120.0,96.0,88.5,8.0
札幌,1,11,ルーセントムーン,インディチャンプ,,,,,,,,,,
札幌,1,12,アニマレイ,ニューイヤーズデイ,83.0,98.0,105.0,103.0,101.0,97.0,88.0,116.0,98.875,4.0
札幌,2,1,キャットテイル,ディスクリートキャット,110.0,106.0,101.0,106.0,93.0,106.0,127.0,113.0,107.75,2.0
札幌,2,2,キタノホウセキ,ロジャーバローズ,90.0,89.0,96.0,97.0,89.0,81.0,,,90.333,14.0
札幌,2,3,アルマヴィーナス,サトノダイヤモンド,121.0,108.0,100.0,97.0,99.0,98.0,89.0,91.0,100.375,7.0
札幌,2,4,グランシャット,ルヴァンスレーヴ,295.0,90.0,106.0,114.0,133.0,77.0,91.0,,129.429,1.0
札幌,2,5,ミサビスケッツ,マインドユアビスケッツ,117.0,99.0,93.0,90.0,93.0,93.0,,,97.5,8.0
札幌,2,6,クインズマカロン,マインドユアビスケッツ,117.0,99.0,93.0,90.0,93.0,93.0,,,97.5,8.0
札幌,2,7,ネトル,マジェスティックウォリアー,109.0,91.0,103.0,105.0,104.0,105.0,,,102.833,6.0
札幌,2,8,ダノンブロッサム,ロードカナロア,101.0,98.0,100.0,97.0,93.0,96.0,,,97.5,8.0
札幌,2,9,アンタンシオン,ワールドエース,105.0,92.0,93.0,92.0,90.0,86.0,,,93.0,12.0
札幌,2,10,ユウメモリー,ホッコータルマエ,133.0,105.0,102.0,106.0,100.0,98.0,101.0,104.0,106.125,3.0
札幌,2,11,ミートザターゲット,リアルスティール,97.0,113.0,108.0,110.0,103.0,104.0,95.0,107.0,104.625,5.0
札幌,2,12,アウスラフラッグ,シルバーステート,95.0,92.0,77.0,98.0,97.0,99.0,96.0,87.0,92.625,13.0
札幌,2,13,コスモトロイメル,ダノンバラード,127.0,100.0,102.0,98.0,104.0,103.0,,,105.667,4.0
札幌,2,14,ハローエンジェル,レイデオロ,92.0,100.0,98.0,89.0,95.0,91.0,,,94.167,11.0
札幌,3,1,アセンディア,キンシャサノキセキ,83.0,100.0,90.0,93.0,97.0,97.0,,,93.333,13.0
札幌,3,2,ルクスコロン,モーリス,96.0,100.0,99.0,99.0,97.0,98.0,,,98.167,8.0
札幌,3,3,ダークメモリー,Dark Angel,125.0,113.0,115.0,125.0,114.0,113.0,,,117.5,1.0
札幌,3,4,フィリグラン,ダイワメジャー,90.0,94.0,98.0,96.0,97.0,96.0,,,95.167,12.0
札幌,3,5,ロネット,モーリス,96.0,100.0,99.0,99.0,97.0,98.0,,,98.167,8.0
札幌,3,6,テーオーシュターデ,スクリーンヒーロー,101.0,105.0,109.0,115.0,107.0,106.0,,,107.167,2.0
札幌,3,7,タイキクリエイター,アメリカンペイトリオット,78.0,99.0,107.0,97.0,100.0,106.0,88.0,102.0,97.125,11.0
札幌,3,8,ヒロノエクスカリバ,ビッグアーサー,84.0,88.0,100.0,89.0,96.0,96.0,,,92.167,14.0
札幌,3,9,スピリットサージ,ブリックスアンドモルタル,124.0,98.0,104.0,103.0,100.0,97.0,,,104.333,3.0
札幌,3,10,グリフォン,サートゥルナーリア,116.0,101.0,94.0,105.0,96.0,,,,102.4,6.0
札幌,3,11,レオンバルディア,Caravaggio,,,,,,,,,,
札幌,3,12,マゴイチタ,ミッキーアイル,92.0,103.0,107.0,97.0,102.0,103.0,,,100.667,7.0
札幌,3,13,ブラックティンカー,シルバーステート,95.0,92.0,104.0,98.0,97.0,99.0,,,97.5,10.0
札幌,3,14,アルデヤーノ,イスラボニータ,90.0,103.0,113.0,103.0,107.0,102.0,,,103.0,5.0
札幌,3,15,ハーフェン,オルフェーヴル,109.0,103.0,105.0,104.0,101.0,103.0,,,104.167,4.0
札幌,3,16,セガンティーニ,ビッグアーサー,84.0,88.0,100.0,89.0,96.0,96.0,,,92.167,14.0
札幌,4,1,エマージェンス,イスラボニータ,90.0,103.0,92.0,103.0,94.0,102.0,,,97.333,8.0
札幌,4,2,ルグランシャリオ,フサイチセブン,,,,,,,,,,
札幌,4,3,ハクサンリバーブ,ハクサンムーン,143.0,114.0,104.0,101.0,101.0,139.0,,,117.0,1.0
札幌,4,4,ドゥマーヴェリック,ドゥラメンテ,111.0,97.0,95.0,98.0,98.0,99.0,96.0,92.0,98.25,7.0
札幌,4,5,ハルフロンティア,レイデオロ,92.0,100.0,98.0,89.0,95.0,91.0,,,94.167,10.0
札幌,4,6,エムティキング,アドマイヤマーズ,21.0,95.0,169.0,108.0,116.0,85.0,21.0,,87.857,12.0
札幌,4,7,スティーヴバローズ,ロジャーバローズ,90.0,89.0,96.0,97.0,89.0,81.0,93.0,100.0,91.875,11.0
札幌,4,8,ヒシカリナン,サトノダイヤモンド,121.0,108.0,100.0,97.0,99.0,98.0,,,103.833,4.0
札幌,4,9,ホウオウサムレット,ブリックスアンドモルタル,124.0,98.0,94.0,103.0,104.0,97.0,91.0,105.0,102.0,5.0
札幌,4,10,ミライエイゴウ,ミッキーアイル,92.0,103.0,97.0,97.0,100.0,103.0,99.0,100.0,98.875,6.0
札幌,4,11,オンクラウドナイン,ラニ,64.0,101.0,115.0,115.0,112.0,119.0,,,104.333,3.0
札幌,4,12,ハイアップグレード,ディーマジェスティ,98.0,102.0,106.0,108.0,102.0,105.0,113.0,112.0,105.75,2.0
