場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,ライトアズフェザー,鮫島克駿,101.0,107.0,103.0,102.0,106.0,98.0,102.833,7.0
札幌,1,2,ヨッシーリオ,丸山元気,83.0,98.0,97.0,97.0,94.0,92.0,93.5,10.0
札幌,1,3,モズプリフォール,古川奈穂,67.0,89.0,91.0,91.0,92.0,78.0,84.667,12.0
札幌,1,4,ブライトフレア,浜中俊　,109.0,103.0,107.0,103.0,103.0,114.0,106.5,4.0
札幌,1,5,マルモリラピダス,松山弘平,131.0,99.0,95.0,99.0,98.0,94.0,102.667,8.0
札幌,1,6,スカイピア,小林美駒,90.0,102.0,94.0,96.0,121.0,,100.6,9.0
札幌,1,7,コマチチャン,荻野琢真,98.0,125.0,122.0,130.0,112.0,101.0,114.667,2.0
札幌,1,8,サザンテイオー,橋木太希,88.0,163.0,119.0,55.0,154.0,,115.8,1.0
札幌,1,9,ケイベエ,吉田隼人,86.0,97.0,96.0,91.0,96.0,93.0,93.167,11.0
札幌,1,10,ストームサンダー,丹内祐次,112.0,102.0,107.0,98.0,104.0,109.0,105.333,5.0
札幌,1,11,ルーセントムーン,斎藤新　,131.0,102.0,98.0,103.0,102.0,105.0,106.833,3.0
札幌,1,12,アニマレイ,佐々木大,98.0,102.0,103.0,106.0,104.0,115.0,104.667,6.0
札幌,2,1,キャットテイル,藤岡佑介,116.0,112.0,107.0,109.0,107.0,105.0,109.333,1.0
札幌,2,2,キタノホウセキ,川又賢治,87.0,95.0,100.0,86.0,95.0,106.0,94.833,12.0
札幌,2,3,アルマヴィーナス,古川吉洋,102.0,103.0,94.0,104.0,101.0,89.0,98.833,8.0
札幌,2,4,グランシャット,丸山元気,83.0,98.0,95.0,96.0,94.0,111.0,96.167,11.0
札幌,2,5,ミサビスケッツ,ルメール,93.0,95.0,98.0,99.0,96.0,100.0,96.833,10.0
札幌,2,6,クインズマカロン,荻野琢真,98.0,125.0,104.0,101.0,112.0,107.0,107.833,3.0
札幌,2,7,ネトル,古川奈穂,67.0,89.0,94.0,90.0,92.0,95.0,87.833,13.0
札幌,2,8,ダノンブロッサム,鮫島克駿,101.0,107.0,105.0,107.0,106.0,113.0,106.5,5.0
札幌,2,9,アンタンシオン,斎藤新　,131.0,102.0,102.0,97.0,102.0,109.0,107.167,4.0
札幌,2,10,ユウメモリー,松本大輝,157.0,102.0,103.0,93.0,106.0,90.0,108.5,2.0
札幌,2,11,ミートザターゲット,黛弘人　,112.0,108.0,110.0,108.0,109.0,91.0,106.333,6.0
札幌,2,12,アウスラフラッグ,小林美駒,90.0,90.0,97.0,96.0,112.0,,97.0,9.0
札幌,2,13,コスモトロイメル,丹内祐次,112.0,102.0,100.0,107.0,104.0,97.0,103.667,7.0
札幌,2,14,ハローエンジェル,舟山瑠泉,,,,,,,,
札幌,3,1,アセンディア,武豊　　,97.0,95.0,95.0,97.0,98.0,93.0,95.833,10.0
札幌,3,2,ルクスコロン,キング　,,,,,,,,
札幌,3,3,ダークメモリー,松本大輝,157.0,102.0,92.0,104.0,106.0,75.0,106.0,3.0
札幌,3,4,フィリグラン,横山武史,98.0,100.0,100.0,95.0,98.0,107.0,99.667,8.0
札幌,3,5,ロネット,古川吉洋,102.0,103.0,112.0,105.0,101.0,124.0,107.833,2.0
札幌,3,6,テーオーシュターデ,橋木太希,88.0,163.0,119.0,55.0,154.0,,115.8,1.0
札幌,3,7,タイキクリエイター,丸山元気,83.0,98.0,97.0,97.0,94.0,92.0,93.5,11.0
札幌,3,8,ヒロノエクスカリバ,菅原隆一,67.0,54.0,74.0,30.0,21.0,,49.2,14.0
札幌,3,9,スピリットサージ,佐々木大,98.0,102.0,103.0,106.0,104.0,115.0,104.667,6.0
札幌,3,10,グリフォン,古川奈穂,67.0,89.0,91.0,91.0,92.0,78.0,84.667,13.0
札幌,3,11,レオンバルディア,和田陽希,,,,,,,,
札幌,3,12,マゴイチタ,丹内祐次,112.0,102.0,107.0,98.0,104.0,109.0,105.333,4.0
札幌,3,13,ブラックティンカー,吉田隼人,86.0,97.0,96.0,91.0,96.0,93.0,93.167,12.0
