場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,フレーズボンボン,ゴールドドリーム,,,,,,,,,,
中山,1,2,テイエムシェボン,アニマルキングダム,,,,,,,,,,
中山,1,3,ライズトゥザトップ,パイロ,-28.0,449.0,1992.0,229.0,480.0,1343.0,364.0,,4829.0,5.0
中山,1,4,ショウナンバシリス,リアルスティール,1658.0,3243.0,5640.0,1342.0,5088.0,4227.0,,,21198.0,1.0
中山,1,5,シュレン,ディーマジェスティ,-29.0,157.0,405.0,130.0,904.0,1285.0,1345.0,,4197.0,6.0
中山,1,6,ヒルビリーエレジー,サンダースノー,-238.0,-198.0,-469.0,-2184.0,-505.0,-1605.0,-120.0,,-5319.0,11.0
中山,1,7,サンパギータチャン,ダノンレジェンド,438.0,558.0,4340.0,699.0,2187.0,2657.0,1346.0,,12225.0,3.0
中山,1,8,コットンフラワー,モーニン,-614.0,-308.0,-196.0,-382.0,-887.0,-9.0,,,-2396.0,9.0
中山,1,9,ジェイエルケープ,ゴールドドリーム,,,,,,,,,,
中山,1,10,サブアトミック,ニューイヤーズデイ,-328.0,889.0,1347.0,2799.0,2457.0,1325.0,,,8489.0,4.0
中山,1,11,サトノエバー,Justify,-40.0,-575.0,-723.0,-210.0,-695.0,-710.0,-552.0,,-3505.0,10.0
中山,1,12,タッカージーティー,ヘニーヒューズ,209.0,1513.0,4244.0,1123.0,1613.0,2365.0,2605.0,,13672.0,2.0
中山,1,13,コオリナラグーン,ミッキーアイル,182.0,446.0,-1005.0,153.0,-625.0,913.0,1198.0,,1262.0,7.0
中山,1,14,アイアンソリッド,スズカコーズウェイ,-11.0,289.0,338.0,-85.0,128.0,130.0,-76.0,,713.0,8.0
中山,1,15,サードウインド,Dandy Man,,,,,,,,,,
中山,1,16,レオネッサ,モーリス,-224.0,818.0,-2473.0,-236.0,-2738.0,-2618.0,-373.0,,-7844.0,12.0
中山,2,1,サマーツアー,モーリス,-224.0,818.0,-2473.0,-236.0,1001.0,-2618.0,-91.0,,-3823.0,8.0
中山,2,2,テリオスラキ,ハービンジャー,-595.0,-1179.0,-2333.0,417.0,-2156.0,-227.0,,,-6073.0,9.0
中山,2,3,ウィンスタンリー,リアルスティール,1658.0,3243.0,5640.0,1342.0,1687.0,4227.0,,,17797.0,2.0
中山,2,4,ミュークチェルシー,カレンブラックヒル,-389.0,470.0,2722.0,1868.0,422.0,1389.0,-11.0,,6471.0,4.0
中山,2,5,ゼロファイター,エポカドーロ,,,,,,,,,,
中山,2,6,キャピタルリッチ,オルフェーヴル,293.0,433.0,87.0,-2191.0,1056.0,1442.0,-88.0,,1032.0,5.0
中山,2,7,ルディシャ,レイデオロ,1554.0,1892.0,972.0,2115.0,1900.0,2216.0,-302.0,,10347.0,3.0
中山,2,8,ウラチャチャ,ウインブライト,,,,,,,,,,
中山,2,9,オオタチ,ルヴァンスレーヴ,,,,,,,,,,
中山,2,10,ヒサエノオモカゲ,ノーブルミッション,,,,,,,,,,
