場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,アレキサンダーサン,伊坂重信,-1332,-496.0,-845.0,-1049,-870,-1936,,,-6528.0,12.0
中山,1,2,ガクエンテンゴク,根本康広,310,639.0,53.0,-187,-1261,-848,,,-1294.0,5.0
中山,1,3,ケンブリッジルプス,萱野浩二,1875,877.0,-114.0,-704,-395,370,,,1909.0,2.0
中山,1,4,アンプイットアップ,岩戸孝樹,-910,-1613.0,-1016.0,-1147,-2054,-2343,-364.0,,-9447.0,13.0
中山,1,5,タイキプレジール,矢野英一,-152,-133.0,-1144.0,-328,-1175,-971,,,-3903.0,7.0
中山,1,6,ゼファーテソーロ,栗田徹　,-330,-1088.0,-1108.0,-1322,-1499,-778,,,-6125.0,11.0
中山,1,7,キッショウダラニ,牧光二　,-797,-560.0,-886.0,-675,-1018,-312,,,-4248.0,8.0
中山,1,8,サンマルフォース,和田勇介,131,167.0,-208.0,773,-561,171,,,473.0,3.0
中山,1,9,マインセーラ,的場均　,-794,-870.0,-4228.0,-1273,-5876,-2084,,,-15125.0,16.0
中山,1,10,ショウナンタヅナ,武市康男,-1023,-1958.0,-2850.0,-1117,-1071,-1611,,,-9630.0,14.0
中山,1,11,トウシンライオット,尾形和幸,-577,-431.0,-1654.0,-1011,-1390,-968,,,-6031.0,10.0
中山,1,12,ユキノサイエンス,小野次郎,399,29.0,-286.0,1331,457,1905,,,3835.0,1.0
中山,1,13,サリーアン,鈴木伸尋,-776,580.0,-376.0,660,-657,-506,,,-1075.0,4.0
中山,1,14,スラッシュコード,伊藤圭三,-2234,-1193.0,995.0,471,133,-756,,,-2584.0,6.0
中山,1,15,モーニングダリア,土田稔　,-1300,-3287.0,-2303.0,-2356,-2662,-1178,-683.0,,-13769.0,15.0
中山,1,16,タマリスペクト,相沢郁　,479,-947.0,-696.0,-1752,-1082,-129,-187.0,,-4314.0,9.0
中山,2,1,シシリアンキッス,佐藤吉勝,-1287,-1569.0,-744.0,-2049,-817,-1333,1012.0,,-6787.0,13.0
中山,2,2,ニケフェリーチェ,菊川正達,-890,-578.0,132.0,-1016,-286,-158,562.0,,-2234.0,8.0
中山,2,3,プレイメイカー,栗田徹　,-330,-1088.0,-1108.0,-1322,9,-778,,,-4617.0,12.0
中山,2,4,アイアンパイク,村田一誠,-1734,-2408.0,-2025.0,-1170,-1327,-2085,,,-10749.0,16.0
中山,2,5,トリエンナーレ,森一誠　,281,1654.0,740.0,1229,1188,554,,,5646.0,1.0
中山,2,6,アッシズオブローズ,尾関知人,-600,-1140.0,-1991.0,-1939,-632,-976,,,-7278.0,14.0
中山,2,7,プリンセスダーコ,清水英克,595,1230.0,-208.0,679,455,1817,,,4568.0,2.0
中山,2,8,アルティオーラ,浅利英明,-403,469.0,-779.0,-307,1090,-1342,-370.0,,-1642.0,7.0
中山,2,9,ピンクサウスポー,勢司和浩,-576,-1930.0,-1500.0,-1853,-1079,-757,,,-7695.0,15.0
中山,2,10,ビーチイン,和田勇介,131,167.0,-208.0,773,798,171,,,1832.0,4.0
中山,2,11,クイーンズホリデー,林徹　　,9,180.0,-466.0,332,321,-307,,,69.0,5.0
中山,2,12,イデアクリスタル,小西一男,-454,-1078.0,-608.0,333,-474,-376,,,-2657.0,9.0
中山,2,13,ノーブルクラウド,久保田貴,-282,-478.0,507.0,-465,85,-453,,,-1086.0,6.0
中山,2,14,アスパラゴ,田村康仁,-776,-169.0,99.0,-55,-1185,-1427,,,-3513.0,10.0
中山,2,15,ライヴマルガリータ,牧光二　,-797,-560.0,-886.0,-675,71,-312,-659.0,,-3818.0,11.0
中山,2,16,ペカリーナ,竹内正洋,541,1074.0,451.0,134,-388,397,,,2209.0,3.0
中山,3,1,ハッピーカーン,松永康利,-222,-395.0,-45.0,-1240,85,66,,,-1751.0,10.0
中山,3,2,ゴットタレント,田村康仁,-776,-169.0,99.0,-55,-1185,-1427,,,-3513.0,13.0
中山,3,3,アイアムアッパレ,奥平雅士,114,-340.0,-572.0,-314,146,74,-77.0,,-969.0,8.0
中山,3,4,セイウォリアー,古賀慎明,96,704.0,-845.0,646,-137,-468,,,-4.0,6.0
中山,3,5,ネイティヴプライド,高木登　,506,423.0,1231.0,841,224,176,776.0,,4177.0,2.0
中山,3,6,ホワイトナイル,牧光二　,-797,-560.0,-886.0,-675,71,-312,,,-3159.0,12.0
中山,3,7,ミスターキャンベラ,稲垣幸雄,820,102.0,1030.0,667,480,820,,,3919.0,3.0
中山,3,8,ヤマメイッカ,久保田貴,-282,-478.0,507.0,-465,85,-453,,,-1086.0,9.0
中山,3,9,ルアグロール,嘉藤貴行,149,-272.0,146.0,-474,-275,291,,,-435.0,7.0
中山,3,10,ハンドフル,田中勝春,916,43.0,-17.0,563,683,1228,500.0,,3916.0,4.0
中山,3,11,サルサブラヴァ,奥村武　,-837,-411.0,-1317.0,-563,207,-21,,,-2942.0,11.0
中山,3,12,チェイサー,相沢郁　,479,-947.0,-696.0,-1752,-1087,-129,,,-4132.0,14.0
中山,3,13,メイクイット,土田稔　,-1300,-3287.0,-2303.0,-2356,-923,-1178,-683.0,,-12030.0,15.0
中山,3,14,アルファシーナ,伊藤伸一,-208,-3515.0,-2874.0,-2722,-888,-1675,-814.0,,-12696.0,16.0
中山,3,15,ショコラキュイ,森一誠　,281,1654.0,740.0,1229,1188,554,706.0,,6352.0,1.0
