場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,マイホームヒロイン,ストーミーシー,,,,,,,,,,
中山,1,2,セイウンオウカ,レーヴミストラル,,,,,,,,,,
中山,1,3,ウインティターニア,リオンディーズ,428.0,-1814.0,-460.0,-2627.0,78.0,1038.0,-2297.0,337.0,-5317.0,10.0
中山,1,4,ミヤファイター,コパノリッキー,252.0,-342.0,-2742.0,-1865.0,97.0,-1172.0,-126.0,-1480.0,-7378.0,11.0
中山,1,5,ヴィオラダンサー,ラブリーデイ,-152.0,-147.0,-996.0,-245.0,321.0,-32.0,,,-1251.0,7.0
中山,1,6,コンティオ,ダノンレジェンド,719.0,229.0,4811.0,1849.0,1477.0,3179.0,435.0,1209.0,13908.0,3.0
中山,1,7,クールカグラ,シャンハイボビー,-752.0,722.0,264.0,-556.0,-766.0,873.0,,,-215.0,5.0
中山,1,8,リックメイン,リアルスティール,1291.0,3353.0,3041.0,4033.0,1180.0,1961.0,-941.0,673.0,14591.0,2.0
中山,1,9,アックラマーレ,アニマルキングダム,-223.0,-1465.0,-736.0,-478.0,33.0,106.0,,,-2763.0,9.0
中山,1,10,ウィンターサン,サンダースノー,1570.0,3025.0,4847.0,4503.0,1191.0,4169.0,,,19305.0,1.0
中山,1,11,デュエルシャポー,アルアイン,-758.0,-3469.0,-1694.0,-3762.0,-2319.0,-2238.0,-2455.0,-1370.0,-18065.0,13.0
中山,1,12,サーフプラチナム,ミュゼスルタン,,,,,,,,,,
中山,1,13,スターライトナイト,ルーラーシップ,52.0,1741.0,-317.0,645.0,-1950.0,-4.0,1680.0,-398.0,1449.0,4.0
中山,1,14,ノーブルノワール,リオンディーズ,428.0,-1814.0,-460.0,-2627.0,78.0,1038.0,481.0,337.0,-2539.0,8.0
中山,1,15,ジュテパッセ,ロードカナロア,1.0,-606.0,-288.0,-1124.0,-3277.0,-3552.0,,,-8846.0,12.0
中山,1,16,ピラニアキッス,ルーラーシップ,52.0,1741.0,-317.0,645.0,-1950.0,-4.0,-708.0,-398.0,-939.0,6.0
中山,2,1,ベストヒューマ,ディーマジェスティ,-72.0,138.0,699.0,544.0,363.0,869.0,,,2541.0,5.0
中山,2,2,ムーンナイト,スワーヴリチャード,509.0,145.0,-1297.0,-1873.0,-3067.0,-2064.0,,,-7647.0,13.0
中山,2,3,シャトーペリオット,アメリカンペイトリオット,851.0,-181.0,-1007.0,-452.0,-87.0,1481.0,-939.0,-797.0,-1131.0,8.0
中山,2,4,リラキトス,サンダースノー,1570.0,3025.0,4847.0,4503.0,2687.0,4169.0,5271.0,3951.0,30023.0,1.0
中山,2,5,リワードインペリオ,エスポワールシチー,628.0,842.0,1555.0,495.0,1164.0,1074.0,,,5758.0,3.0
