場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,稍重,1,フクチャンヒメ,3歳,ルメール,加藤征弘,先行,,,短距離,右回り,ダ道悪,Lv2 ,474.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,2,マリアディオーサ,3歳,菊沢一樹,伊坂重信,,,,短距離,右回り,ダ道悪,Lv2 ,432.0,,
中山,1,未勝利,ダート,1200,稍重,3,クインズシフォン,3歳,石神深道,和田正一,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,448.0,,
中山,1,未勝利,ダート,1200,稍重,4,グローブミッション,3歳,木幡育也,松永康利,差し,,,短距離,右回り,ダ道悪,Lv2 ,430.0,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,5,シンフォニーシーズ,3歳,丹内祐次,清水英克,,,,短距離,右回り,ダ道悪,Lv2 ,450.0,,
中山,1,未勝利,ダート,1200,稍重,6,ヴィーナスゼファー,3歳,横山武史,斎藤誠,先行,,,短距離,右回り,ダ道悪,Lv2 ,488.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,7,ステラマテュティナ,3歳,内田博幸,高柳瑞樹,差し,,,短距離,右回り,ダ道悪,Lv2 ,434.0,休明2走,距離短縮
中山,1,未勝利,ダート,1200,稍重,8,セイリオス,3歳,杉原誠人,宮田敬介,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,472.0,休明初戦,
中山,1,未勝利,ダート,1200,稍重,9,プレミアムハニー,3歳,津村明秀,鈴木伸尋,追込,,,短距離,右回り,ダ道悪,Lv2 ,416.0,休明2走,
中山,1,未勝利,ダート,1200,稍重,10,アナベルケイツー,3歳,木幡巧也,牧光二,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,450.0,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,稍重,11,サンパギータチャン,3歳,佐藤翔馬,杉浦宏昭,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,390.0,休明3走,
中山,1,未勝利,ダート,1200,稍重,12,エーデルムート,3歳,原優介,矢野英一,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,446.0,休明3走,
中山,1,未勝利,ダート,1200,稍重,13,ミニョンマルーン,3歳,長浜鴻緒,伊藤圭三,逃げ,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,458.0,,
中山,1,未勝利,ダート,1200,稍重,14,ミサビスケッツ,3歳,吉田豊,村田一誠,先行,,,短距離,右回り,ダ道悪,Lv2 ,436.0,,距離短縮
中山,1,未勝利,ダート,1200,稍重,15,ドルーリー,3歳,横山和生,上原佑紀,,,,短距離,右回り,ダ道悪,Lv2 ,480.0,,
中山,1,未勝利,ダート,1200,稍重,16,ニシノステディミキ,3歳,水沼元輝,加藤和宏,追込,0.0,,短距離,右回り,ダ道悪,Lv2 ,468.0,休明初戦,距離短縮
中山,2,未勝利,ダート,1800,稍重,1,ヴィラスターリ,3歳,原優介,矢野英一,差し,33.33333333333333,33.33333333333333,中距離,右回り,ダ道悪,Lv3 ,484.0,,
中山,2,未勝利,ダート,1800,稍重,2,レッドレントラー,3歳,石田拓郎,林徹,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,458.0,,
中山,2,未勝利,ダート,1800,稍重,3,マイウェイ,3歳,谷原柚希,高橋文雅,追込,,,中距離,右回り,ダ道悪,Lv3 ,412.0,休明2走,距離延長
中山,2,未勝利,ダート,1800,稍重,4,シリウスライト,3歳,石橋脩,和田正一,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,454.0,,距離短縮
中山,2,未勝利,ダート,1800,稍重,5,ヨドノタイヨウ,3歳,小林凌大,小西一男,差し,100.0,100.0,中距離,右回り,ダ道悪,Lv3 ,490.0,,
中山,2,未勝利,ダート,1800,稍重,6,キングズトゥルー,3歳,大野拓弥,大竹正博,差し,,,中距離,右回り,ダ道悪,Lv3 ,452.0,休明初戦,距離短縮
中山,2,未勝利,ダート,1800,稍重,7,ブライトメール,3歳,北村宏司,伊藤大士,先行,,,中距離,右回り,ダ道悪,Lv3 ,444.0,連闘,距離短縮
中山,2,未勝利,ダート,1800,稍重,8,タケルサバイバル,3歳,菊沢一樹,金成貴史,追込,,,中距離,右回り,ダ道悪,Lv3 ,506.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,9,ナムラジミー,3歳,丸田恭介,武市康男,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,484.0,,距離延長
中山,2,未勝利,ダート,1800,稍重,10,グレイスザクラウン,3歳,長浜鴻緒,上原博之,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,502.0,休明2走,距離延長
中山,2,未勝利,ダート,1800,稍重,11,ファイアリーホット,3歳,内田博幸,和田勇介,追込,,,中距離,右回り,ダ道悪,Lv3 ,458.0,休明2走,距離短縮
中山,2,未勝利,ダート,1800,稍重,12,ライフゲート,3歳,丹内祐次,伊藤圭三,先行,,33.33333333333333,中距離,右回り,ダ道悪,Lv3 ,504.0,休明3走,距離延長
中山,2,未勝利,ダート,1800,稍重,13,ヴィーデ,3歳,三浦皇成,戸田博文,先行,100.0,50.0,中距離,右回り,ダ道悪,Lv3 ,480.0,,距離短縮
中山,2,未勝利,ダート,1800,稍重,14,ガイ,3歳,菅原明良,高木登,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,466.0,休明3走,
中山,2,未勝利,ダート,1800,稍重,15,マルターズヴェロス,3歳,田辺裕信,手塚貴久,追込,,100.0,中距離,右回り,ダ道悪,Lv3 ,464.0,,
中山,2,未勝利,ダート,1800,稍重,16,ヘビーキュー,3歳,江田照男,矢嶋大樹,差し,,,中距離,右回り,ダ道悪,Lv3 ,578.0,,距離短縮
中山,3,未勝利,ダート,1200,稍重,1,イタリックタイプ,3歳,横山琉人,田中剛,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,420.0,,
中山,3,未勝利,ダート,1200,稍重,2,ラストシャリナ,3歳,石川裕紀,矢嶋大樹,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,486.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,稍重,3,ファリア,3歳,杉原誠人,土田稔,追込,,,短距離,右回り,ダ道悪,Lv2 ,450.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,稍重,4,マオノクラッシュ,3歳,遠藤汰月,黒岩陽一,差し,,,短距離,右回り,ダ道悪,Lv2 ,490.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,稍重,5,ボンジュールアスク,3歳,横山和生,斎藤誠,追込,,,短距離,右回り,ダ道悪,Lv2 ,442.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,稍重,6,スヴァローグ,3歳,津村明秀,林徹,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,496.0,,
中山,3,未勝利,ダート,1200,稍重,7,フレイム,3歳,三浦皇成,伊藤大士,差し,0.0,,短距離,右回り,ダ道悪,Lv2 ,512.0,休明初戦,距離短縮
中山,3,未勝利,ダート,1200,稍重,8,アルマヴィーナス,3歳,松岡正海,中舘英二,先行,,100.0,短距離,右回り,ダ道悪,Lv2 ,452.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,稍重,9,ロッカバイベイビー,3歳,佐藤翔馬,伊藤圭三,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,440.0,休明3走,距離延長
中山,3,未勝利,ダート,1200,稍重,10,ライヴドライバー,3歳,丹内祐次,尾形和幸,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,508.0,休明2走,距離延長
中山,3,未勝利,ダート,1200,稍重,11,ショウナンラリー,3歳,吉田豊,嘉藤貴行,先行,100.0,100.0,短距離,右回り,ダ道悪,Lv2 ,490.0,休明初戦,
中山,3,未勝利,ダート,1200,稍重,12,ノックシュライン,3歳,石神深道,高橋文雅,,,,短距離,右回り,ダ道悪,Lv2 ,588.0,,
中山,3,未勝利,ダート,1200,稍重,13,ラインアルテミス,3歳,武藤雅,武藤善則,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,522.0,休明3走,距離短縮
中山,3,未勝利,ダート,1200,稍重,14,プリヤンカー,3歳,大野拓弥,田島俊明,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,466.0,休明2走,距離短縮
中山,3,未勝利,ダート,1200,稍重,15,セイカエイレーネー,3歳,丸田恭介,南田美知,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv2 ,442.0,休明初戦,距離短縮
中山,3,未勝利,ダート,1200,稍重,16,ニシノテュケ,3歳,江田照男,村田一誠,追込,,,短距離,右回り,ダ道悪,Lv2 ,446.0,,距離短縮
中山,4,未勝利,ダート,1800,稍重,1,ポリアンセモス,3歳,戸崎圭太,辻哲英,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,470.0,,
中山,4,未勝利,ダート,1800,稍重,2,サバイバルナイン,3歳,石神深道,和田雄二,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,484.0,,距離延長
中山,4,未勝利,ダート,1800,稍重,3,フォンデネージュ,3歳,ルメール,武井亮,先行,50.0,50.0,中距離,右回り,ダ道悪,Lv2 ,512.0,休明初戦,
中山,4,未勝利,ダート,1800,稍重,4,ニシノフローレス,3歳,大野拓弥,小手川準,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,480.0,,
中山,4,未勝利,ダート,1800,稍重,5,エミネントキャリア,3歳,内田博幸,稲垣幸雄,先行,,,中距離,右回り,ダ道悪,Lv2 ,,,距離延長
中山,4,未勝利,ダート,1800,稍重,6,ブルーユンチェリー,3歳,長浜鴻緒,加藤征弘,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,452.0,休明2走,
中山,4,未勝利,ダート,1800,稍重,7,ライズトゥザトップ,3歳,木幡巧也,牧光二,先行,33.33333333333333,100.0,中距離,右回り,ダ道悪,Lv2 ,482.0,,距離延長
中山,4,未勝利,ダート,1800,稍重,8,ミラクルダンサー,3歳,横山武史,尾関知人,先行,,,中距離,右回り,ダ道悪,Lv2 ,512.0,休明初戦,
