場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
福島,1,未勝利,ダート,1150,良,1,フレーズボンボン,3歳,永島まな,中舘英二,先行,,33.33333333333333,短距離,右回り,,Lv3 ,428.0,休明2走,距離短縮
福島,1,未勝利,ダート,1150,良,2,レトロブーム,3歳,上里直汰,西田雄一,差し,,0.0,短距離,右回り,,Lv3 ,472.0,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,3,ゴールドシャーク,3歳,荻野極,水野貴広,差し,,0.0,短距離,右回り,,Lv3 ,466.0,休明2走,距離短縮
福島,1,未勝利,ダート,1150,良,4,カツノトゥウェルヴ,3歳,遠藤汰月,伊藤伸一,追込,,0.0,短距離,右回り,,Lv3 ,470.0,,距離短縮
福島,1,未勝利,ダート,1150,良,5,ドリームアンコール,3歳,菊沢一樹,田島俊明,先行,,0.0,短距離,右回り,,Lv3 ,476.0,,距離短縮
福島,1,未勝利,ダート,1150,良,6,ワンダーサリュー,3歳,荻野琢真,今野貞一,,,,短距離,右回り,,Lv3 ,422.0,,
福島,1,未勝利,ダート,1150,良,7,ワンダーアンジェ,3歳,川又賢治,吉村圭司,逃げ,,0.0,短距離,右回り,,Lv3 ,450.0,,距離短縮
福島,1,未勝利,ダート,1150,良,8,ベルトネ,3歳,古川吉洋,牧光二,先行,100.0,50.0,短距離,右回り,,Lv3 ,480.0,連闘,
福島,1,未勝利,ダート,1150,良,9,ジョイナーテソーロ,3歳,丹内祐次,畠山吉宏,先行,,50.0,短距離,右回り,,Lv3 ,428.0,,距離短縮
福島,1,未勝利,ダート,1150,良,10,ヒタムキ,3歳,横山琉人,鈴木慎太,逃げ,,33.33333333333333,短距離,右回り,,Lv3 ,442.0,,距離短縮
福島,1,未勝利,ダート,1150,良,11,コモモチャン,3歳,古川奈穂,牧浦充徳,差し,0.0,0.0,短距離,右回り,,Lv3 ,444.0,休明初戦,距離延長
福島,1,未勝利,ダート,1150,良,12,ニッシンゲッポ,3歳,石神深道,金成貴史,差し,0.0,0.0,短距離,右回り,,Lv3 ,428.0,休明2走,距離短縮
福島,1,未勝利,ダート,1150,良,13,メイショウドライブ,3歳,小沢大仁,鈴木孝志,先行,,,短距離,右回り,,Lv3 ,436.0,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,14,キャラメリー,3歳,小林脩斗,佐藤吉勝,先行,,50.0,短距離,右回り,,Lv3 ,472.0,,距離短縮
福島,1,未勝利,ダート,1150,良,15,フェデルミエール,3歳,斎藤新,中川公成,逃げ,,,短距離,右回り,,Lv3 ,486.0,,距離短縮
福島,1,未勝利,ダート,1150,良,16,カフェアリス,3歳,石田拓郎,柄崎将寿,差し,,0.0,短距離,右回り,,Lv3 ,378.0,休明初戦,距離短縮
福島,2,未勝利,芝,1200,良,1,ノブダブルホワイト,3歳,上里直汰,松永康利,差し,,,短距離,右回り,,Lv3 ,434.0,,
福島,2,未勝利,芝,1200,良,2,レイリースピリット,3歳,川須栄彦,浜田多実,差し,,0.0,短距離,右回り,,Lv3 ,428.0,休明2走,
