場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,スケダチムヨウ,根本康広,687.0,1169.0,1364.0,-166.0,-516.0,755.0,,,3293.0,4.0
中山,1,2,ベアフォースワン,杉浦宏昭,-663.0,458.0,203.0,-16.0,882.0,835.0,,,1699.0,5.0
中山,1,3,ニシノランペイジ,松山将樹,-1571.0,-33.0,-392.0,1079.0,-1537.0,-1932.0,,,-4386.0,11.0
中山,1,4,モーゲンセン,斎藤誠　,-160.0,1148.0,673.0,54.0,2099.0,202.0,,,4016.0,2.0
中山,1,5,タイセイガナール,伊藤圭三,-1387.0,-680.0,919.0,-742.0,244.0,-144.0,,,-1790.0,8.0
中山,1,6,イヌボウノキラメキ,国枝栄　,-472.0,-895.0,-611.0,-123.0,-841.0,-856.0,,,-3798.0,10.0
中山,1,7,タヤスロレンヌ,岩戸孝樹,-560.0,-1774.0,-991.0,-748.0,-1558.0,-2043.0,,,-7674.0,15.0
中山,1,8,コウユーニポポニコ,竹内正洋,35.0,269.0,1159.0,1157.0,1653.0,-57.0,-585.0,,3631.0,3.0
中山,1,9,ケイツースクード,萱野浩二,1058.0,-342.0,-1278.0,-545.0,-555.0,-450.0,,,-2112.0,9.0
中山,1,10,クルビデンス,菊川正達,-1256.0,71.0,-1135.0,-820.0,-1450.0,-721.0,,,-5311.0,12.0
中山,1,11,ミツカネメルクリオ,清水英克,-235.0,929.0,-1236.0,144.0,1.0,1660.0,,,1263.0,6.0
中山,1,12,チェストー,土田稔　,-1087.0,-2629.0,-2924.0,-1536.0,-2647.0,-1331.0,-562.0,,-12716.0,16.0
中山,1,13,チャンピオンホース,尾形和幸,-323.0,-840.0,-1767.0,-719.0,-1436.0,-596.0,,,-5681.0,13.0
中山,1,14,イイクニパッション,深山雅史,1683.0,665.0,-234.0,570.0,731.0,1932.0,,,5347.0,1.0
中山,1,15,オテモヤン,本間忍　,-1056.0,-1127.0,-1531.0,318.0,-473.0,-2583.0,,,-6452.0,14.0
中山,1,16,ピュール,久保田貴,-472.0,75.0,-72.0,257.0,470.0,-668.0,,,-410.0,7.0
中山,2,1,マランドロ,奥平雅士,257.0,-334.0,-503.0,386.0,193.0,1552.0,-683.0,,868.0,6.0
中山,2,2,マツリダシリウス,水野貴広,760.0,-41.0,1066.0,-638.0,1090.0,1207.0,,,3444.0,3.0
中山,2,3,トラストレガート,高橋文雅,398.0,-473.0,17.0,52.0,-874.0,194.0,-271.0,,-957.0,9.0
中山,2,4,パワポケウォーズ,大和田成,-1150.0,1366.0,991.0,359.0,-594.0,-1485.0,,,-513.0,8.0
中山,2,5,イントゥゴールデン,和田雄二,147.0,161.0,-2355.0,-365.0,-675.0,-731.0,-809.0,,-4627.0,14.0
中山,2,6,オーキッドワン,水野貴広,760.0,-41.0,1066.0,-638.0,1090.0,1207.0,,,3444.0,3.0
中山,2,7,サイモフェーン,高木登　,149.0,1384.0,959.0,-12.0,1330.0,311.0,,,4121.0,1.0
中山,2,8,メイプルインパクト,南田美知,-739.0,-2065.0,-2460.0,-2977.0,-843.0,-1452.0,,,-10536.0,16.0
中山,2,9,プリンセスダーコ,清水英克,-235.0,929.0,-1236.0,144.0,814.0,1660.0,,,2076.0,5.0
中山,2,10,ハッピーカーン,松永康利,-650.0,-107.0,202.0,-1497.0,-226.0,119.0,,,-2159.0,11.0
中山,2,11,チェイサー,相沢郁　,688.0,-1345.0,-726.0,349.0,-274.0,-5.0,,,-1313.0,10.0
中山,2,12,イデアクリスタル,小西一男,-343.0,-1792.0,-297.0,-1016.0,-189.0,-61.0,,,-3698.0,12.0
中山,2,13,サラサチャチャチャ,田中剛　,266.0,1210.0,820.0,-151.0,1122.0,1035.0,-466.0,,3836.0,2.0
中山,2,14,ソニックキャット,田村康仁,-927.0,-267.0,-584.0,14.0,-1080.0,-1042.0,-1591.0,,-5477.0,15.0
中山,2,15,タイセツナヒ,杉浦宏昭,-663.0,458.0,203.0,-16.0,-233.0,835.0,,,584.0,7.0
中山,2,16,アスパラゴ,田村康仁,-927.0,-267.0,-584.0,14.0,-1080.0,-1042.0,,,-3886.0,13.0
中山,3,1,ミスチヴマリアンヌ,小野次郎,-91.0,-341.0,1372.0,-1282.0,49.0,1266.0,,,973.0,7.0
中山,3,2,フィオーレグリーン,根本康広,687.0,1169.0,-677.0,-166.0,-516.0,755.0,242.0,,1494.0,6.0
中山,3,3,キッショウダラニ,牧光二　,-404.0,1408.0,770.0,960.0,473.0,816.0,,,4023.0,1.0
中山,3,4,ニシノオールワン,加藤征弘,-552.0,326.0,-426.0,-19.0,347.0,-1018.0,538.0,,-804.0,8.0
中山,3,5,スティルアイライズ,加藤和宏,-653.0,-910.0,-1045.0,-390.0,-1062.0,-2031.0,,,-6091.0,15.0
中山,3,6,ヴァールザーゲン,松山将樹,-1571.0,-33.0,-752.0,1079.0,-1537.0,-1932.0,,,-4746.0,12.0
中山,3,7,リュウセイコウテイ,奥平雅士,257.0,-334.0,722.0,386.0,46.0,1552.0,,,2629.0,4.0
中山,3,8,ヨドノサファイア,稲垣幸雄,1099.0,257.0,61.0,432.0,852.0,635.0,,,3336.0,2.0
中山,3,9,アロハオエ,中川公成,-483.0,-72.0,-717.0,-1033.0,904.0,-1144.0,135.0,,-2410.0,10.0
中山,3,10,ニシノセイドウ,伊藤大士,-1154.0,-722.0,-1071.0,-540.0,-1213.0,-926.0,,,-5626.0,14.0
中山,3,11,ツルノマイハシ,杉浦宏昭,-663.0,458.0,298.0,-16.0,882.0,835.0,,,1794.0,5.0
中山,3,12,クリオロゴールド,高柳瑞樹,-405.0,-390.0,-143.0,435.0,-440.0,-246.0,,,-1189.0,9.0
中山,3,13,シャインフォーミー,尾関知人,-241.0,-914.0,-963.0,-553.0,-2224.0,-109.0,,,-5004.0,13.0
中山,3,14,イーリスアスター,尾形和幸,-323.0,-840.0,410.0,-719.0,-1436.0,-596.0,899.0,,-2605.0,11.0
中山,3,15,トモロウィンアスク,蛯名正義,-104.0,1896.0,-298.0,730.0,451.0,428.0,,,3103.0,3.0
中山,3,16,アイアンブランド,南田美知,-739.0,-2065.0,-1772.0,-2977.0,-3960.0,-1452.0,,,-12965.0,16.0
中山,4,1,ドングラミ,本間忍　,-1056.0,-1871.0,-1531.0,318.0,-473.0,-2583.0,-319.0,,-7515.0,11.0
中山,4,2,エムフォー,石坂公一,-127.0,-353.0,149.0,879.0,-223.0,810.0,207.0,,1342.0,3.0
中山,4,3,コパノトーマス,青木孝文,568.0,716.0,-599.0,-252.0,-1065.0,1683.0,,,1051.0,4.0
中山,4,4,アルデトップガン,田中剛　,266.0,189.0,820.0,-151.0,247.0,1035.0,,,2406.0,2.0
中山,4,5,レッドスティンガー,矢嶋大樹,667.0,-2795.0,-1484.0,-576.0,-1048.0,-1344.0,,,-6580.0,10.0
中山,4,6,ドナソール,畠山吉宏,246.0,-555.0,314.0,-538.0,-1056.0,-356.0,,,-1945.0,6.0
中山,4,7,エコロシード,堀宣行　,562.0,186.0,429.0,536.0,804.0,352.0,,,2869.0,1.0
中山,4,8,セイウンアインス,武藤善則,-761.0,-416.0,-1252.0,-732.0,-550.0,268.0,-495.0,,-3938.0,8.0
中山,4,9,アパタイトテソーロ,畠山吉宏,246.0,-555.0,314.0,-538.0,-1056.0,-356.0,-113.0,,-2058.0,7.0
中山,4,10,ラブルラウザー,大久保龍,51.0,-87.0,172.0,-307.0,-804.0,-330.0,-349.0,,-1654.0,5.0
中山,4,11,アンティミスト,鈴木伸尋,-256.0,-1428.0,-1367.0,-13.0,-605.0,-181.0,-180.0,,-4030.0,9.0
中山,5,1,ノーチェ,加藤士津,1659.0,131.0,637.0,280.0,562.0,-541.0,,,2728.0,3.0
中山,5,2,サルサブラヴァ,奥村武　,-493.0,63.0,-818.0,38.0,-662.0,-309.0,,,-2181.0,13.0
中山,5,3,サンドッグ,勢司和浩,-12.0,1228.0,-1354.0,759.0,-808.0,-126.0,,,-313.0,7.0
