場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,スケダチムヨウ,野中悠太,103.0,103.0,99.0,103.0,97.0,,101.0,2.0
中山,1,2,ベアフォースワン,松岡正海,101.0,102.0,88.0,101.0,104.0,,99.2,8.0
中山,1,3,ニシノランペイジ,菅原明良,96.0,104.0,102.0,104.0,99.0,,101.0,2.0
中山,1,4,モーゲンセン,マーカン,,,,,,,,
中山,1,5,タイセイガナール,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,,100.2,4.0
中山,1,6,イヌボウノキラメキ,北村友一,88.0,108.0,100.0,100.0,105.0,,100.2,4.0
中山,1,7,タヤスロレンヌ,江田照男,100.0,111.0,89.0,89.0,95.0,,96.8,10.0
中山,1,8,コウユーニポポニコ,木幡初也,109.0,93.0,93.0,98.0,102.0,,99.0,9.0
中山,1,9,ケイツースクード,上里直汰,,,,,,,,
中山,1,10,クルビデンス,佐々木大,102.0,102.0,101.0,106.0,104.0,,103.0,1.0
中山,1,11,ミツカネメルクリオ,丹内祐次,97.0,102.0,100.0,98.0,104.0,,100.2,4.0
中山,1,12,チェストー,谷原柚希,,,,,,,,
中山,1,13,チャンピオンホース,舟山瑠泉,,,,,,,,
中山,1,14,イイクニパッション,内田博幸,97.0,97.0,96.0,99.0,94.0,,96.6,11.0
中山,1,15,オテモヤン,遠藤汰月,,,,,,,,
中山,1,16,ピュール,木幡巧也,96.0,103.0,101.0,100.0,98.0,,99.6,7.0
中山,2,1,マランドロ,原優介　,99.0,84.0,102.0,99.0,95.0,,95.8,11.0
中山,2,2,マツリダシリウス,武藤雅　,95.0,94.0,99.0,94.0,94.0,,95.2,12.0
中山,2,3,トラストレガート,吉田豊　,97.0,95.0,101.0,97.0,93.0,,96.6,9.0
中山,2,4,パワポケウォーズ,小林凌大,108.0,87.0,99.0,93.0,97.0,,96.8,7.0
中山,2,5,イントゥゴールデン,石神深道,94.0,97.0,75.0,53.0,81.0,,80.0,13.0
中山,2,6,オーキッドワン,舟山瑠泉,,,,,,,,
中山,2,7,サイモフェーン,ルメール,96.0,95.0,98.0,99.0,96.0,,96.8,7.0
中山,2,8,メイプルインパクト,丸田恭介,116.0,98.0,108.0,105.0,106.0,,106.6,1.0
中山,2,9,プリンセスダーコ,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,,102.8,4.0
中山,2,10,ハッピーカーン,木幡育也,75.0,114.0,99.0,107.0,106.0,,100.2,5.0
中山,2,11,チェイサー,横山琉人,99.0,93.0,103.0,106.0,97.0,,99.6,6.0
中山,2,12,イデアクリスタル,横山和生,106.0,96.0,103.0,104.0,106.0,,103.0,3.0
中山,2,13,サラサチャチャチャ,江田照男,100.0,111.0,89.0,86.0,95.0,,96.2,10.0
中山,2,14,ソニックキャット,三浦皇成,103.0,108.0,104.0,102.0,104.0,,104.2,2.0
中山,2,15,タイセツナヒ,マーカン,,,,,,,,
中山,2,16,アスパラゴ,五十嵐雄,116.0,95.0,21.0,21.0,21.0,,54.8,14.0
中山,3,1,ミスチヴマリアンヌ,横山和生,106.0,96.0,102.0,100.0,106.0,,102.0,4.0
中山,3,2,フィオーレグリーン,野中悠太,103.0,103.0,99.0,103.0,97.0,,101.0,6.0
中山,3,3,キッショウダラニ,木幡巧也,96.0,103.0,97.0,100.0,98.0,,98.8,9.0
中山,3,4,ニシノオールワン,鮫島克駿,119.0,107.0,103.0,102.0,106.0,,107.4,2.0
中山,3,5,スティルアイライズ,上里直汰,,,,,,,,
中山,3,6,ヴァールザーゲン,菊沢一樹,102.0,115.0,110.0,112.0,108.0,,109.4,1.0
中山,3,7,リュウセイコウテイ,石神深道,94.0,97.0,79.0,86.0,81.0,,87.4,15.0
中山,3,8,ヨドノサファイア,横山典弘,102.0,106.0,97.0,97.0,96.0,,99.6,7.0
中山,3,9,アロハオエ,内田博幸,97.0,97.0,90.0,99.0,94.0,,95.4,12.0
中山,3,10,ニシノセイドウ,津村明秀,102.0,105.0,104.0,106.0,99.0,,103.2,3.0
中山,3,11,ツルノマイハシ,戸崎圭太,98.0,101.0,100.0,98.0,101.0,,99.6,7.0
中山,3,12,クリオロゴールド,横山武史,99.0,100.0,100.0,95.0,98.0,,98.4,10.0
中山,3,13,シャインフォーミー,松山弘平,87.0,99.0,95.0,99.0,98.0,,95.6,11.0
中山,3,14,イーリスアスター,丹内祐次,97.0,102.0,107.0,98.0,104.0,,101.6,5.0
中山,3,15,トモロウィンアスク,原優介　,99.0,84.0,91.0,96.0,95.0,,93.0,13.0
中山,3,16,アイアンブランド,柴田大知,95.0,91.0,92.0,84.0,93.0,,91.0,14.0
中山,4,1,ドングラミ,小林脩斗,91.0,101.0,99.0,97.0,90.0,,95.6,8.0
中山,4,2,エムフォー,小林美駒,92.0,97.0,90.0,94.0,96.0,,93.8,10.0
中山,4,3,コパノトーマス,原優介　,99.0,108.0,102.0,96.0,95.0,,100.0,4.0
中山,4,4,アルデトップガン,菅原明良,96.0,97.0,102.0,104.0,99.0,,99.6,6.0
中山,4,5,レッドスティンガー,横山和生,106.0,102.0,103.0,100.0,106.0,,103.4,2.0
中山,4,6,ドナソール,荻野極　,131.0,100.0,101.0,109.0,92.0,,106.6,1.0
中山,4,7,エコロシード,松山弘平,87.0,96.0,102.0,99.0,98.0,,96.4,7.0
中山,4,8,セイウンアインス,武藤雅　,95.0,91.0,99.0,88.0,94.0,,93.4,11.0
中山,4,9,アパタイトテソーロ,佐々木大,102.0,104.0,101.0,106.0,104.0,,103.4,2.0
中山,4,10,ラブルラウザー,川田将雅,93.0,107.0,101.0,98.0,101.0,,100.0,4.0
中山,4,11,アンティミスト,横山武史,99.0,93.0,92.0,95.0,98.0,,95.4,9.0
中山,5,1,ノーチェ,上里直汰,,,,,,,,
中山,5,2,サルサブラヴァ,原優介　,99.0,93.0,102.0,99.0,95.0,,97.6,5.0
中山,5,3,サンドッグ,木幡巧也,96.0,106.0,101.0,101.0,98.0,,100.4,4.0
中山,5,4,ジージージェット,松山弘平,87.0,96.0,102.0,99.0,98.0,,96.4,8.0
中山,5,5,ルアグロール,小林脩斗,91.0,104.0,99.0,83.0,90.0,,93.4,11.0
中山,5,6,ジオストラテジー,戸崎圭太,98.0,93.0,96.0,99.0,101.0,,97.4,6.0
中山,5,7,ジェネラスキング,佐々木大,102.0,117.0,101.0,98.0,104.0,,104.4,2.0
中山,5,8,ロードトライデント,横山武史,99.0,96.0,92.0,97.0,98.0,,96.4,8.0
中山,5,9,モロノラピド,丸山元気,102.0,92.0,95.0,96.0,94.0,,95.8,10.0
中山,5,10,キタノエピックアン,舟山瑠泉,,,,,,,,
中山,5,11,ネオアンボウ,石田拓郎,21.0,40.0,95.0,93.0,90.0,,67.8,13.0
中山,5,12,グラスフェザー,丹内祐次,97.0,79.0,100.0,107.0,104.0,,97.4,6.0
中山,5,13,ジュンサク,荻野極　,131.0,101.0,101.0,92.0,92.0,,103.4,3.0
中山,5,14,ブレイブシュガー,長浜鴻緒,99.0,42.0,98.0,109.0,101.0,,89.8,12.0
中山,5,15,クラウトロック,プーシャ,,,,,,,,
中山,5,16,リュウゴピュア,横山和生,106.0,109.0,103.0,104.0,106.0,,105.6,1.0
中山,6,1,アルデナイン,舟山瑠泉,,,,,,,,
中山,6,2,アーティキュレート,プーシャ,,,,,,,,
中山,6,3,ニュークリアス,横山武史,99.0,96.0,100.0,97.0,98.0,,98.0,11.0
中山,6,4,サトノクラシカル,マーカン,,,,,,,,
中山,6,5,キミガハマ,戸崎圭太,98.0,93.0,100.0,99.0,101.0,,98.2,10.0
中山,6,6,コンジェスタス,Ｃ．デム,,,,,,,,
中山,6,7,ミッキーファルコン,松山弘平,87.0,96.0,95.0,99.0,98.0,,95.0,13.0
中山,6,8,ビーストウォーズ,長浜鴻緒,99.0,42.0,103.0,109.0,101.0,,90.8,14.0
