場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,スケダチムヨウ,野中悠太,346.0,473.0,-243.0,551.0,-583.0,,544.0,5.0
中山,1,2,ベアフォースワン,松岡正海,157.0,379.0,-2983.0,213.0,965.0,,-1269.0,9.0
中山,1,3,ニシノランペイジ,菅原明良,-1023.0,883.0,583.0,1418.0,-353.0,,1508.0,4.0
中山,1,4,モーゲンセン,マーカン,,,,,,,,
中山,1,5,タイセイガナール,長浜鴻緒,-145.0,1492.0,-605.0,-1080.0,254.0,,-84.0,6.0
中山,1,6,イヌボウノキラメキ,北村友一,-197.0,1113.0,16.0,-119.0,1825.0,,2638.0,2.0
中山,1,7,タヤスロレンヌ,江田照男,20.0,1213.0,-1634.0,-1472.0,-443.0,,-2316.0,10.0
中山,1,8,コウユーニポポニコ,木幡初也,395.0,-343.0,-623.0,-130.0,119.0,,-582.0,8.0
中山,1,9,ケイツースクード,上里直汰,,,,,,,,
中山,1,10,クルビデンス,佐々木大,268.0,537.0,468.0,2205.0,2169.0,,5647.0,1.0
中山,1,11,ミツカネメルクリオ,丹内祐次,-784.0,665.0,-92.0,-600.0,3082.0,,2271.0,3.0
中山,1,12,チェストー,谷原柚希,,,,,,,,
中山,1,13,チャンピオンホース,舟山瑠泉,,,,,,,,
中山,1,14,イイクニパッション,内田博幸,-617.0,-558.0,-1314.0,-146.0,-1358.0,,-3993.0,11.0
中山,1,15,オテモヤン,遠藤汰月,,,,,,,,
中山,1,16,ピュール,木幡巧也,-820.0,715.0,298.0,-122.0,-432.0,,-361.0,7.0
中山,2,1,マランドロ,原優介　,-315.0,-4128.0,644.0,-373.0,-1489.0,,-5661.0,13.0
中山,2,2,マツリダシリウス,武藤雅　,-441.0,-644.0,-262.0,-727.0,-939.0,,-3013.0,11.0
中山,2,3,トラストレガート,吉田豊　,-478.0,-812.0,205.0,-422.0,-1272.0,,-2779.0,10.0
中山,2,4,パワポケウォーズ,小林凌大,398.0,-1225.0,-73.0,-596.0,-523.0,,-2019.0,8.0
中山,2,5,イントゥゴールデン,石神深道,-377.0,-455.0,-3589.0,-3918.0,-2181.0,,-10520.0,14.0
中山,2,6,オーキッドワン,舟山瑠泉,,,,,,,,
中山,2,7,サイモフェーン,ルメール,-585.0,-874.0,-431.0,-313.0,-914.0,,-3117.0,12.0
中山,2,8,メイプルインパクト,丸田恭介,2211.0,-353.0,1727.0,840.0,1212.0,,5637.0,1.0
中山,2,9,プリンセスダーコ,長浜鴻緒,-145.0,1492.0,-605.0,1851.0,254.0,,2847.0,4.0
中山,2,10,ハッピーカーン,木幡育也,-669.0,826.0,-33.0,175.0,190.0,,489.0,5.0
中山,2,11,チェイサー,横山琉人,-132.0,-1045.0,567.0,1004.0,-563.0,,-169.0,6.0
中山,2,12,イデアクリスタル,横山和生,1309.0,-784.0,896.0,1072.0,2261.0,,4754.0,3.0
中山,2,13,サラサチャチャチャ,江田照男,20.0,1213.0,-1634.0,-1190.0,-443.0,,-2034.0,9.0
中山,2,14,ソニックキャット,三浦皇成,566.0,1497.0,1338.0,623.0,1109.0,,5133.0,2.0
中山,2,15,タイセツナヒ,マーカン,,,,,,,,
中山,2,16,アスパラゴ,五十嵐雄,235.0,-302.0,-237.0,-158.0,-158.0,,-620.0,7.0
