場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,2,自己条件,ダート,1150,良(暫定),Lv3 ,11,アスゴッド,3歳,古川奈穂,矢作芳人,短距離,右回り,,モズアスコット,休明初戦,距離短縮,7,D,12.1,4.0,13.7,13.0,35.9,,35.8,1.0,C,C,C,B,A
福島,2,自己条件,ダート,1150,良(暫定),Lv3 ,12,サンロレンツォ,4歳,柴田裕一,武藤善則,短距離,右回り,,シャンハイボビー,,距離短縮,8,D,12.9,15.0,13.0,10.0,35.8,,36.4,3.0,D,C,C,A,C
福島,2,自己条件,ダート,1150,良(暫定),Lv3 ,13,スターランウェイ,3歳,斎藤新,斎藤誠,短距離,右回り,,ダノンレジェンド,休明初戦,,5,D,12.0,3.0,13.3,12.0,35.3,4.0,37.7,,B,C,C,C,B
福島,2,自己条件,ダート,1150,良(暫定),Lv3 ,14,タイセイピューマ,4歳,石田拓郎,新開幸一,短距離,右回り,,ディスクリートキャット,,距離短縮,6,D,12.1,4.0,13.0,10.0,35.8,,36.5,4.0,B,C,B,B,C
福島,2,自己条件,ダート,1150,良(暫定),Lv3 ,15,ゴッドカインド,4歳,今村聖奈,飯田祐史,短距離,右回り,,ドレフォン,休明2走,距離短縮,3,C,12.2,8.0,12.7,6.0,35.6,8.0,37.1,,C,D,C,B,B
福島,2,自己条件,ダート,1150,良(暫定),Lv3 ,16,スピニングマーリン,5歳以上,黛弘人,西田雄一,短距離,右回り,,サクラオリオン,休明初戦,距離短縮,14,E,12.3,12.0,12.6,4.0,38.0,,36.2,2.0,B,D,C,D,C
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,1,ウールヴヘジン,2歳,菊沢一樹,青木孝文,中距離,右回り,,ビーチパトロール,,,5,C,12.8,1.0,13.1,4.0,35.7,1.0,35.7,,D,C,C,C,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,2,ブラックジャック,2歳,亀田温心,須貝尚介,中距離,右回り,,ダノンスマッシュ,休明初戦,距離延長,10,D,13.2,7.0,13.8,14.0,37.2,8.0,35.5,,B,C,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,3,ダーリンダーリン,2歳,今村聖奈,秋山真一,中距離,右回り,,ダノンキングリー,休明初戦,距離延長,12,E,13.2,7.0,13.4,7.0,37.4,,34.0,6.0,B,D,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,4,エグジスタンス,2歳,和田陽希,奥村豊,中距離,右回り,,フィエールマン,休明初戦,,15,E,12.9,3.0,12.9,1.0,36.0,2.0,33.9,4.0,C,B,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,5,アメティスタ,2歳,西塚洸二,牧浦充徳,中距離,右回り,,キタサンブラック,,,1,A,13.0,4.0,13.0,2.0,36.7,4.0,33.6,1.0,C,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,6,ブランニューホーム,2歳,黛弘人,深山雅史,中距離,右回り,,フィエールマン,,,9,D,13.0,4.0,13.0,2.0,36.9,5.0,34.0,6.0,C,B,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,7,ヴルールドロワ,2歳,小沢大仁,高橋一哉,中距離,右回り,,ヘンリーバローズ,休明初戦,,7,D,13.7,13.0,13.7,12.0,38.7,,33.8,3.0,B,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,8,ウインラファーガ,2歳,舟山瑠泉,村田一誠,中距離,右回り,,ウインブライト,,距離延長,11,E,12.8,1.0,13.5,9.0,36.9,5.0,34.6,8.0,C,B,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,9,ユーゲットミー,2歳,嶋田純次,西田雄一,中距離,右回り,,ダノンバラード,休明初戦,,8,D,13.6,11.0,13.6,10.0,38.4,,33.6,1.0,C,B,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,10,エオリアンリッジ,2歳,荻野極,尾関知人,中距離,右回り,,アドマイヤマーズ,休明初戦,距離延長,2,C,13.3,9.0,13.3,6.0,37.5,,35.7,,D,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,11,ラスタリア,2歳,松本大輝,岩戸孝樹,中距離,右回り,,ゴールドシップ,,,14,E,13.4,10.0,13.4,7.0,38.6,,35.1,,B,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,12,アストリル,2歳,横山琉人,鈴木慎太,中距離,右回り,,デクラレーションオブウォー,,距離延長,3,C,13.9,15.0,13.9,15.0,38.6,,34.7,,B,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,13,ジャケットポケット,2歳,石川裕紀,奥村武,中距離,右回り,,レイデオロ,休明初戦,距離延長,13,E,14.0,16.0,14.0,16.0,38.3,,34.7,,B,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,14,ウインブリザード,2歳,石神深道,深山雅史,中距離,右回り,,ゴールドシップ,,,6,D,13.6,11.0,13.6,10.0,37.1,7.0,33.9,4.0,C,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,15,ベルランコントル,2歳,丹内祐次,伊藤大士,中距離,右回り,,キタサンブラック,,,4,C,13.1,6.0,13.1,4.0,36.5,3.0,35.0,,C,,,,
福島,3,未勝利,芝,2000,良(暫定),Lv3 ,16,ピコマーキス,2歳,上里直汰,上原佑紀,中距離,右回り,,ブリックスアンドモルタル,,,16,E,13.7,13.0,13.7,12.0,38.0,,34.8,,C,C,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,1,ニシノヒンメル,2歳,野中悠太,竹内正洋,短距離,右回り,,セイウンコウセイ,,,10,D,13.0,11.0,13.0,9.0,37.0,,35.2,6.0,B,,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,2,ロンドンオービタル,2歳,石川裕紀,岩戸孝樹,短距離,右回り,,タワーオブロンドン,,,2,C,12.1,2.0,13.2,12.0,34.1,1.0,34.8,3.0,B,D,C,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,3,タヤスロレンヌ,2歳,江田照男,岩戸孝樹,短距離,右回り,,タワーオブロンドン,,距離短縮,11,E,12.5,5.0,12.5,3.0,34.8,3.0,36.8,,C,B,C,D,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,4,ビタールート,2歳,亀田温心,奥村豊,短距離,右回り,,インディチャンプ,,距離短縮,3,C,12.6,8.0,12.6,7.0,35.6,8.0,35.4,,D,B,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,5,カレンデュラ,2歳,嶋田純次,南田美知,短距離,右回り,,アルアイン,,,1,B,12.1,2.0,12.4,2.0,34.9,4.0,35.1,5.0,D,B,A,C,C
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,6,テイエムスワーブ,2歳,和田陽希,小椋研介,短距離,右回り,,スワーヴリチャード,休明初戦,,14,E,13.0,11.0,13.0,9.0,36.3,,38.3,,B,,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,7,ロジスカヤ,2歳,舟山瑠泉,国枝栄,短距離,右回り,,シルバーステート,休明初戦,距離短縮,12,E,12.9,10.0,12.9,8.0,35.6,8.0,36.2,,B,D,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,8,バランソワール,2歳,荻野極,矢野英一,短距離,右回り,,ポエティックフレア,休明初戦,距離短縮,5,D,13.3,14.0,13.3,13.0,35.6,8.0,35.0,4.0,B,B,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,9,レッドアイスピア,2歳,柴田裕一,中竹和也,短距離,右回り,,リオンディーズ,,,7,D,12.3,4.0,12.5,3.0,34.3,2.0,35.7,,B,C,D,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,10,ゴールドパレード,2歳,横山琉人,天間昭一,短距離,右回り,,ゴールドアクター,,距離短縮,9,D,12.8,9.0,13.5,14.0,36.3,,34.3,1.0,D,C,B,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,11,エイシンウィゾール,2歳,丹内祐次,田中剛,短距離,右回り,,サトノダイヤモンド,休明初戦,距離短縮,6,D,12.5,5.0,12.5,3.0,34.9,4.0,35.2,6.0,B,D,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,12,タナスーペルノーバ,2歳,今村聖奈,寺島良,短距離,右回り,,ダノンプレミアム,,距離短縮,8,D,12.5,5.0,12.5,3.0,35.1,7.0,34.3,1.0,B,D,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,13,エコロアビス,2歳,古川奈穂,牧浦充徳,短距離,右回り,,ロジャーバローズ,,距離短縮,4,C,13.5,15.0,13.5,14.0,38.1,,35.3,8.0,B,,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,14,サフランメロディ,2歳,谷原柚希,小野次郎,短距離,右回り,,ワールドエース,休明初戦,距離短縮,16,E,14.0,16.0,14.0,16.0,37.5,,35.6,,B,,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,15,ナクソス,2歳,丸山元気,井上智史,短距離,右回り,,ビーチパトロール,休明初戦,距離短縮,15,E,13.0,11.0,13.0,9.0,36.3,,36.5,,C,,,,
福島,4,未勝利,芝,1200,良(暫定),Lv3 ,16,カイトヴァイター,2歳,菊沢一樹,武市康男,短距離,右回り,,ミスチヴィアスアレックス,,,13,E,11.8,1.0,11.8,1.0,34.9,4.0,36.8,,B,C,C,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,1,サイオウガウマ,2歳,木幡初也,本間忍,中距離,右回り,,ウインブライト,,,5,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,2,アイスアイスベイビ,2歳,菊沢一樹,岩戸孝樹,中距離,右回り,,ゴールドシップ,,,6,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,3,パルミエ,2歳,丸山元気,宮田敬介,中距離,右回り,,マインドユアビスケッツ,,,13,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,4,エアトベーレ,2歳,嶋田純次,手塚貴久,中距離,右回り,,レイデオロ,,,8,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,5,ウインポーシャ,2歳,黛弘人,矢嶋大樹,中距離,右回り,,リオンディーズ,,,10,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,6,ベルトラッキ,2歳,上里直汰,加藤士津,中距離,右回り,,デクラレーションオブウォー,,,14,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,7,キョウエイシュバル,2歳,石田拓郎,萱野浩二,中距離,右回り,,リアルスティール,,,16,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,8,カイキアス,2歳,吉田隼人,松永幹夫,中距離,右回り,,サトノダイヤモンド,,,7,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,9,ショウグンマサムネ,2歳,荻野極,佐藤悠太,中距離,右回り,,スワーヴリチャード,,,4,C,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,10,フォーチュンローズ,2歳,石川裕紀,上原佑紀,中距離,右回り,,ハービンジャー,,,11,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,11,ノーブルスアーク,2歳,横山琉人,尾形和幸,中距離,右回り,,シルバーステート,,,15,E,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,12,メジロピオラ,2歳,丹内祐次,武井亮,中距離,右回り,,リオンディーズ,,,2,C,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,13,グルノーブル,2歳,秋山稔樹,佐藤吉勝,中距離,右回り,,マクマホン,,,12,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,14,タイキヴィグルーズ,2歳,今村聖奈,大竹正博,中距離,右回り,,ハービンジャー,,,9,D,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,15,シンショク,2歳,武藤雅,尾形和幸,中距離,右回り,,フィエールマン,,,3,C,,,,,,,,,,,,,
福島,5,新馬,芝,2000,良(暫定),Lv2 ,16,ホウオウストライク,2歳,小沢大仁,池江泰寿,中距離,右回り,,Good Magic,,,1,B,,,,,,,,,,,,,
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,1,ラテライト,3歳,永島まな,松下武士,長距離,右回り,,ブリックスアンドモルタル,,距離延長,9,D,13.0,10.0,13.2,5.0,37.2,,37.6,5.0,C,D,D,C,C
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,2,キャストロププ,3歳,丹内祐次,尾形和幸,長距離,右回り,,ルヴァンスレーヴ,休明2走,距離延長,3,C,13.1,14.0,13.6,7.0,36.5,3.0,36.8,1.0,D,C,B,C,C
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,3,ハルフロンティア,3歳,舟山瑠泉,池添学,長距離,右回り,,レイデオロ,休明初戦,距離延長,5,C,12.2,1.0,13.7,8.0,36.9,6.0,37.5,4.0,E,C,C,C,B
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,4,シーリュウシー,4歳,柴田裕一,岡田稲男,長距離,右回り,,ホッコータルマエ,,距離短縮,4,C,12.6,5.0,14.7,16.0,38.2,,37.8,7.0,C,C,C,C,B
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,5,ルシタニア,3歳,森田誠也,武幸四郎,長距離,右回り,,レイデオロ,,距離短縮,10,D,13.0,10.0,13.9,12.0,38.8,,37.8,7.0,C,C,C,B,C
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,6,セーデルマンランド,3歳,秋山稔樹,大根田裕,長距離,右回り,,ホッコータルマエ,休明初戦,距離延長,12,E,13.6,15.0,14.1,15.0,38.0,,37.4,3.0,C,C,C,B,
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,7,プルーヴンウィナー,4歳,古川奈穂,矢作芳人,長距離,右回り,,キズナ,休明2走,距離延長,13,E,12.9,8.0,12.9,2.0,36.8,4.0,38.4,,C,C,D,B,B
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,8,リアンクトワ,4歳,長岡禎仁,辻野泰之,長距離,右回り,,ドレフォン,休明初戦,,15,E,12.9,8.0,13.7,8.0,38.3,,38.5,,C,C,B,B,D
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,9,イエローブリック,3歳,松本大輝,奥村豊,長距離,右回り,,ブリックスアンドモルタル,休明3走,距離延長,11,D,12.3,2.0,13.5,6.0,37.1,8.0,37.8,7.0,C,C,D,,C
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,10,ピストルスター,3歳,和田陽希,高橋亮,長距離,右回り,,アニマルキングダム,,距離延長,6,C,12.7,6.0,13.0,3.0,36.4,2.0,38.6,,D,E,C,C,B
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,11,ホウオウラムセス,4歳,水沼元輝,加藤和宏,長距離,右回り,,エピファネイア,,距離短縮,16,E,13.6,15.0,13.9,12.0,38.9,,39.0,,C,D,D,,
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,12,ダンツドール,4歳,富田暁,四位洋文,長距離,右回り,,ホッコータルマエ,休明初戦,,7,D,13.0,10.0,13.0,3.0,36.8,4.0,39.0,,B,B,C,D,C
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,13,ベイラム,3歳,小沢大仁,武英智,長距離,右回り,,サートゥルナーリア,休明初戦,距離延長,1,B,12.5,4.0,13.8,10.0,37.1,8.0,37.7,6.0,D,C,D,C,D
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,14,シドニーホバート,3歳,斎藤新,杉山佳明,長距離,右回り,,ストロングリターン,休明3走,距離延長,8,D,12.4,3.0,12.4,1.0,36.2,1.0,39.5,,C,D,B,C,C
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,15,ジャスティンライズ,4歳,菊沢一樹,吉岡辰弥,長距離,右回り,,キズナ,休明3走,,14,E,13.0,10.0,13.8,10.0,,,,,B,C,D,B,D
福島,6,自己条件,ダート,2400,良(暫定),Lv2 ,16,オオタチ,3歳,吉田隼人,久保田貴,長距離,右回り,,ルヴァンスレーヴ,,距離短縮,2,B,12.8,7.0,13.9,12.0,36.9,6.0,37.3,2.0,C,C,C,C,D
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,1,セイウンデセオ,4歳,今村聖奈,小手川準,短距離,右回り,,ヴィクトワールピサ,,,3,C,12.0,6.0,13.1,12.0,35.7,,33.8,1.0,C,C,C,B,C
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,2,イリスアスール,4歳,古川奈穂,角田晃一,短距離,右回り,,イスラボニータ,休明初戦,距離短縮,10,D,11.9,1.0,12.5,5.0,34.1,5.0,34.9,,D,B,B,C,E
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,3,ヴィヴァラリス,3歳,水沼元輝,尾関知人,短距離,右回り,,デクラレーションオブウォー,休明初戦,,16,E,12.9,16.0,13.7,16.0,34.9,,34.4,5.0,C,B,B,B,C
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,4,リアンエターナル,3歳,斎藤新,武藤善則,短距離,右回り,,キズナ,休明2走,距離延長,12,E,11.9,1.0,11.9,1.0,33.3,2.0,35.8,,D,C,,B,D
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,5,ダノンモンテローザ,4歳,和田陽希,茶木太樹,短距離,右回り,,ロードカナロア,休明2走,,2,C,11.9,1.0,11.9,1.0,34.7,,34.2,4.0,C,C,B,B,
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,6,フリントロック,5歳以上,上里直汰,菊沢隆徳,短距離,右回り,,ブラックタイド,休明2走,距離短縮,15,E,12.1,10.0,12.7,9.0,34.7,,34.1,3.0,C,C,B,B,C
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,7,ブルーレース,3歳,永島まな,宮本博,短距離,右回り,,モズアスコット,休明初戦,,4,C,11.9,1.0,12.2,3.0,34.4,8.0,35.1,,C,C,C,D,C
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,8,アーコレード,4歳,角田大和,奥村武,短距離,右回り,,モーリス,,距離延長,13,E,12.4,13.0,13.3,13.0,34.8,,34.8,8.0,B,D,,,
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,9,ジェニファー,4歳,柴田裕一,浜田多実,短距離,右回り,,アニマルキングダム,休明3走,,5,D,11.9,1.0,12.6,7.0,33.1,1.0,36.1,,B,C,B,C,B
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,10,クインズスピカ,4歳,舟山瑠泉,村田一誠,短距離,右回り,,ルーラーシップ,,距離短縮,8,D,12.0,6.0,13.5,14.0,33.8,3.0,35.3,,B,B,B,B,D
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,11,ルブリアン,3歳,鷲頭虎太,佐々木晶,短距離,右回り,,シルバーステート,,距離延長,9,D,12.0,6.0,12.2,3.0,34.1,5.0,33.8,1.0,B,B,D,D,D
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,12,ジョリーレーヌ,3歳,横山琉人,大竹正博,短距離,右回り,,モーリス,休明初戦,距離短縮,1,C,12.5,14.0,13.5,14.0,35.2,,34.8,8.0,B,C,D,A,B
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,13,ペガサスノース,3歳,石田拓郎,高柳大輔,短距離,右回り,,ロードカナロア,休明初戦,,11,D,12.0,6.0,12.6,7.0,34.4,8.0,34.9,,C,D,C,B,B
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,14,アーサーズウェイン,3歳,小沢大仁,高橋一哉,短距離,右回り,,ビッグアーサー,,,7,D,12.3,12.0,12.7,9.0,34.3,7.0,34.6,7.0,C,C,D,C,B
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,15,アウクソー,5歳以上,秋山稔樹,平田修,短距離,右回り,,サトノアラジン,,,6,D,12.1,10.0,12.9,11.0,33.9,4.0,34.4,5.0,B,C,C,B,B
福島,7,自己条件,芝,1200,良(暫定),Lv2 ,16,チャージドアップ,4歳,石神深道,和田正一,短距離,右回り,,キズナ,休明2走,距離短縮,14,E,12.5,14.0,12.5,5.0,35.1,,35.9,,D,,,,
福島,8,自己条件,芝,2600,良(暫定),Lv4 ,1,ブリヤディアマンテ,3歳,吉田豊,小島茂之,長距離,右回り,,サトノダイヤモンド,連闘,,6,D,13.2,12.0,13.8,8.0,37.7,,34.9,,C,B,C,B,D
福島,8,自己条件,芝,2600,良(暫定),Lv4 ,2,マイファミリー,4歳,黛弘人,深山雅史,長距離,右回り,,ダノンバラード,休明初戦,,2,B,13.0,10.0,14.0,12.0,37.1,,34.1,5.0,C,D,C,B,C
福島,8,自己条件,芝,2600,良(暫定),Lv4 ,3,グローリアミノル,4歳,今村聖奈,佐藤悠太,長距離,右回り,,ブリックスアンドモルタル,,距離延長,9,D,13.5,15.0,13.8,8.0,36.9,,34.2,7.0,C,B,,,
