場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,ケイベエ,エピファネイア,-1442.0,-1602.0,-3367.0,1587.0,-3687.0,-5692.0,-3695.0,-811.0,-18709.0,14.0
中山,1,2,メイポール,ホッコータルマエ,300.0,954.0,965.0,591.0,767.0,-768.0,125.0,662.0,3596.0,2.0
中山,1,3,ホウオウヘッセン,ウインブライト,385.0,664.0,293.0,15.0,84.0,-102.0,-653.0,319.0,1005.0,3.0
中山,1,4,フュルスティン,ダノンキングリー,,,,,,,,,,
中山,1,5,ノアシルヴィ,ファインニードル,61.0,-395.0,-592.0,-251.0,353.0,-5.0,312.0,-521.0,-1038.0,6.0
中山,1,6,ジーティーニッツァ,ミスチヴィアスアレックス,,,,,,,,,,
中山,1,7,クールフィールド,フォーウィールドライブ,439.0,1462.0,1178.0,2984.0,3796.0,1050.0,,,10909.0,1.0
中山,1,8,スラッシュコード,ミスターメロディ,-463.0,-228.0,-1856.0,-567.0,-167.0,-473.0,195.0,-347.0,-3906.0,10.0
中山,1,9,ダイユウサルターレ,サートゥルナーリア,-707.0,78.0,452.0,-499.0,418.0,-390.0,-209.0,-316.0,-1173.0,7.0
中山,1,10,チッタデラモーレ,アメリカンペイトリオット,851.0,-181.0,-1007.0,215.0,-87.0,1481.0,-939.0,-797.0,-464.0,5.0
中山,1,11,トモエナゲ,ベストウォーリア,-75.0,-1001.0,-175.0,-128.0,51.0,-227.0,102.0,67.0,-1386.0,8.0
中山,1,12,マイチバイ,シルバーステート,1918.0,-2175.0,-4781.0,-474.0,-1355.0,-268.0,-837.0,-694.0,-8666.0,13.0
中山,1,13,ライトブルースカイ,ゴールドドリーム,-263.0,-1060.0,-384.0,-564.0,-2512.0,108.0,28.0,-449.0,-5096.0,11.0
中山,1,14,カンフーヒーロー,ストロングリターン,-89.0,10.0,-189.0,199.0,224.0,-23.0,184.0,-112.0,204.0,4.0
中山,1,15,オレンジリバー,スワーヴリチャード,509.0,145.0,-1297.0,-181.0,-3067.0,-2064.0,,,-5955.0,12.0
