場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,ケイベエ,木幡巧也,-820.0,715.0,298.0,-122.0,-432.0,-621.0,-982.0,6.0
中山,1,2,メイポール,嶋田純次,-414.0,-40.0,-372.0,61.0,-301.0,11.0,-1055.0,7.0
中山,1,3,ホウオウヘッセン,戸崎圭太,-410.0,318.0,-1345.0,-943.0,203.0,-474.0,-2651.0,9.0
中山,1,4,フュルスティン,横山武史,-311.0,69.0,-2911.0,-1784.0,-845.0,-796.0,-6578.0,14.0
中山,1,5,ノアシルヴィ,菅原隆一,-632.0,-732.0,-751.0,-641.0,-909.0,-127.0,-3792.0,12.0
中山,1,6,ジーティーニッツァ,遠藤汰月,,,,,,,,
中山,1,7,クールフィールド,石橋脩　,-436.0,-366.0,1848.0,1273.0,-1116.0,922.0,2125.0,4.0
中山,1,8,スラッシュコード,丹内祐次,-784.0,665.0,-92.0,-600.0,3082.0,-243.0,2028.0,5.0
中山,1,9,ダイユウサルターレ,佐々木大,268.0,537.0,468.0,2205.0,2169.0,838.0,6485.0,1.0
中山,1,10,チッタデラモーレ,佐藤翔馬,1830.0,648.0,-199.0,802.0,465.0,-838.0,2708.0,3.0
中山,1,11,トモエナゲ,小林脩斗,-443.0,-1210.0,-113.0,-326.0,-862.0,-84.0,-3038.0,10.0
中山,1,12,マイチバイ,松岡正海,157.0,379.0,-2983.0,213.0,965.0,-54.0,-1323.0,8.0
中山,1,13,ライトブルースカイ,今村聖奈,117.0,-1511.0,-1053.0,-913.0,-2239.0,-728.0,-6327.0,13.0
中山,1,14,カンフーヒーロー,江田照男,20.0,1213.0,-1634.0,-1472.0,-443.0,-735.0,-3051.0,11.0
中山,1,15,オレンジリバー,原優介　,-315.0,-4128.0,644.0,-1704.0,-1489.0,-1617.0,-8609.0,15.0
中山,1,16,ウルヴァリン,長浜鴻緒,-145.0,1492.0,-605.0,-1080.0,254.0,3080.0,2996.0,2.0
中山,2,1,ノボリフジ,遠藤汰月,,,,,,,,
