場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ケイベエ,杉浦宏昭,-663.0,458.0,203.0,-16.0,882.0,835.0,,,1699.0,1.0
中山,1,2,メイポール,武市康男,-1162.0,-2410.0,-2334.0,-96.0,-1688.0,-1800.0,,,-9490.0,14.0
中山,1,3,ホウオウヘッセン,田島俊明,-977.0,-704.0,670.0,-854.0,-107.0,-186.0,,,-2158.0,7.0
中山,1,4,フュルスティン,加藤士津,1659.0,-612.0,637.0,280.0,-286.0,-541.0,130.0,-109.0,1158.0,2.0
中山,1,5,ノアシルヴィ,天間昭一,-796.0,-250.0,-1845.0,160.0,-1327.0,-1438.0,,,-5496.0,12.0
中山,1,6,ジーティーニッツァ,伊藤伸一,730.0,-1973.0,-1993.0,-82.0,-775.0,-698.0,,,-4791.0,10.0
中山,1,7,クールフィールド,矢野英一,-275.0,-456.0,-1147.0,-430.0,-1282.0,-1440.0,-39.0,-602.0,-5671.0,13.0
中山,1,8,スラッシュコード,伊藤圭三,-1387.0,-680.0,919.0,-742.0,244.0,-144.0,,,-1790.0,5.0
中山,1,9,ダイユウサルターレ,松永康利,-650.0,-107.0,202.0,-1497.0,-542.0,119.0,,,-2475.0,8.0
中山,1,10,チッタデラモーレ,伊藤圭三,-1387.0,-680.0,919.0,-742.0,244.0,-144.0,,,-1790.0,5.0
中山,1,11,トモエナゲ,青木孝文,568.0,270.0,-599.0,-252.0,-1065.0,1683.0,,,605.0,3.0
中山,1,12,マイチバイ,堀内岳志,-1697.0,-295.0,-2150.0,1316.0,1104.0,-1367.0,,,-3089.0,9.0
中山,1,13,ライトブルースカイ,柄崎将寿,,,,,,,,,,
中山,1,14,カンフーヒーロー,的場均　,-217.0,-1357.0,-2673.0,-1776.0,-3862.0,-229.0,-3104.0,-1050.0,-14268.0,15.0
中山,1,15,オレンジリバー,黒岩陽一,-179.0,-754.0,-373.0,-233.0,543.0,-509.0,826.0,-656.0,-1335.0,4.0
