場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1800,不(暫定),Lv3 ,11,エフハリスト,3歳,横山和生,奥村武,中距離,右回り,ダ道悪,ロードカナロア,休明2走,距離延長,8,D,13.7,11.0,13.7,9.0,36.8,2.0,38.3,4.0,C,B,,,
中山,1,未勝利,ダート,1800,不(暫定),Lv3 ,12,カフェオリーブ,3歳,長浜鴻緒,古賀慎明,中距離,右回り,ダ道悪,ドレフォン,休明初戦,,15,E,13.5,8.0,13.9,11.0,37.4,5.0,40.0,,C,C,,,
中山,1,未勝利,ダート,1800,不(暫定),Lv3 ,13,ゼフィリア,3歳,木幡巧也,岩戸孝樹,中距離,右回り,ダ道悪,サンダースノー,休明2走,距離延長,11,D,13.8,12.0,13.8,10.0,37.7,8.0,38.5,5.0,D,C,,,
中山,1,未勝利,ダート,1800,不(暫定),Lv3 ,14,トラストレガート,3歳,吉田豊,高橋文雅,中距離,右回り,ダ道悪,マクフィ,,,10,D,13.5,8.0,13.5,6.0,38.4,,39.2,,C,C,C,D,B
中山,1,未勝利,ダート,1800,不(暫定),Lv3 ,15,トルマリンテソーロ,3歳,野中悠太,秋本大介,中距離,右回り,ダ道悪,アドマイヤマーズ,,,14,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1800,不(暫定),Lv3 ,16,プレシャスフェザー,3歳,遠藤汰月,牧光二,中距離,右回り,ダ道悪,シルバーステート,休明2走,距離延長,13,E,12.1,1.0,12.1,1.0,,,,,D,D,C,D,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,1,チッタデラモーレ,3歳,佐藤翔馬,伊藤圭三,短距離,右回り,ダ道悪,アメリカンペイトリオット,,,15,E,12.5,7.0,13.1,7.0,36.2,7.0,38.1,6.0,C,C,C,B,C
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,2,グリュック,3歳,石神深道,和田正一,短距離,右回り,ダ道悪,Known Agenda,休明2走,距離短縮,14,E,13.5,15.0,13.5,13.0,37.2,,38.5,,C,C,C,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,3,ハンナパール,3歳,吉田豊,小野次郎,短距離,右回り,ダ道悪,ミッキーグローリー,,,5,D,13.1,12.0,13.1,7.0,37.0,,37.7,3.0,C,,,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,4,キイチムーブメント,3歳,小林脩斗,青木孝文,短距離,右回り,ダ道悪,エスポワールシチー,,,8,D,13.2,13.0,13.2,9.0,36.6,,37.4,1.0,C,C,,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,5,キトゥンズシルバー,3歳,小林美駒,武井亮,短距離,右回り,ダ道悪,シルバーステート,休明2走,距離短縮,7,D,12.6,8.0,13.2,9.0,,,,,D,B,B,C,C
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,6,コブラツイスト,3歳,佐々木大,石栗龍彦,短距離,右回り,ダ道悪,ハッピースプリント,休明2走,距離短縮,13,E,13.0,11.0,14.5,15.0,36.2,7.0,38.1,6.0,C,D,C,D,C
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,7,アイアンロッキー,3歳,木幡育也,本間忍,短距離,右回り,ダ道悪,ディーマジェスティ,,距離短縮,16,E,14.0,16.0,14.0,14.0,38.3,,39.7,,C,,,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,8,ヤマトスイフト,3歳,大野拓弥,田村康仁,短距離,右回り,ダ道悪,タワーオブロンドン,,距離短縮,12,E,13.3,14.0,13.3,11.0,37.8,,39.2,,C,,,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,9,リゼクールグレー,3歳,長浜鴻緒,高橋文雅,短距離,右回り,ダ道悪,ダノンレジェンド,休明2走,,6,D,12.9,10.0,12.9,6.0,37.1,,37.7,3.0,C,C,,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,10,トゥモローズウェイ,3歳,菊沢一樹,小手川準,短距離,右回り,ダ道悪,アルアイン,休明3走,,9,D,12.6,8.0,12.6,5.0,,,,,D,C,C,B,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,11,グランマズドリーム,3歳,柴田善臣,田中勝春,短距離,右回り,ダ道悪,シルバーステート,休明初戦,距離短縮,4,D,12.3,5.0,13.3,11.0,35.4,3.0,38.4,,D,C,,,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,12,タイセイギガース,3歳,黛弘人,伊藤圭三,短距離,右回り,ダ道悪,セイウンコウセイ,休明2走,,10,E,12.0,3.0,12.0,1.0,35.0,1.0,38.9,,C,E,D,D,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,13,ヘイスティハート,3歳,津村明秀,小笠倫弘,短距離,右回り,ダ道悪,フォーウィールドライブ,,距離短縮,3,C,11.9,1.0,,,35.1,2.0,38.3,8.0,,C,C,C,C
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,14,ラインジーク,3歳,横山和生,水野貴広,短距離,右回り,ダ道悪,シニスターミニスター,休明3走,距離短縮,1,A,12.3,5.0,12.3,4.0,35.8,5.0,37.7,3.0,C,C,C,C,C
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,15,ミスタートントン,3歳,三浦皇成,勢司和浩,短距離,右回り,ダ道悪,Mo Town,,,2,B,12.1,4.0,12.1,2.0,35.8,5.0,37.4,1.0,C,C,B,C,
中山,2,未勝利,ダート,1200,不(暫定),Lv3 ,16,ケイベエ,3歳,木幡巧也,杉浦宏昭,短距離,右回り,ダ道悪,エピファネイア,休明初戦,,11,E,11.9,1.0,12.2,3.0,35.6,4.0,38.4,,B,C,C,B,D
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,1,ピクシーゲイル,3歳,木幡育也,松永康利,中距離,右回り,ダ道悪,ダノンスマッシュ,,距離延長,14,E,13.1,8.0,13.4,7.0,36.8,5.0,38.2,4.0,C,C,,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,2,ブッチギレ,3歳,丹内祐次,栗田徹,中距離,右回り,ダ道悪,マジェスティックウォリアー,休明2走,,9,D,12.4,3.0,13.8,14.0,35.7,3.0,38.3,5.0,C,C,C,D,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,3,ニケフェリーチェ,3歳,柴田大知,秋本大介,中距離,右回り,ダ道悪,アジアエクスプレス,連闘,,12,E,13.0,7.0,13.7,11.0,37.4,7.0,40.6,,C,C,C,C,D
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,4,モロノカガヤキ,3歳,津村明秀,林徹,中距離,右回り,ダ道悪,ゴールドドリーム,,距離短縮,2,B,13.4,13.0,13.7,11.0,38.1,,38.8,8.0,C,C,,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,5,ブルーアンビエンス,3歳,石田拓郎,菊沢隆徳,中距離,右回り,ダ道悪,レイデオロ,,距離短縮,6,D,13.2,9.0,13.2,3.0,,,,,D,C,,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,6,ヒャクレツケン,3歳,菊沢一樹,青木孝文,中距離,右回り,ダ道悪,タリスマニック,,距離延長,7,D,12.5,4.0,12.8,2.0,36.2,4.0,38.8,8.0,C,D,B,B,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,7,ミスターキャンベラ,3歳,横山武史,稲垣幸雄,中距離,右回り,ダ道悪,クリソベリル,,,1,A,12.5,4.0,14.1,16.0,35.6,2.0,37.5,2.0,A,C,C,C,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,8,カシノスパーク,3歳,石神深道,天間昭一,中距離,右回り,ダ道悪,ロジャーバローズ,連闘,距離短縮,5,D,12.3,2.0,13.6,9.0,37.8,,37.9,3.0,B,C,C,C,D
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,9,サフール,3歳,小林脩斗,浅利英明,中距離,右回り,ダ道悪,フィエールマン,,距離短縮,11,E,13.2,9.0,13.2,3.0,,,,,C,,,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,10,パワポケグッド,3歳,小林凌大,大和田成,中距離,右回り,ダ道悪,インカンテーション,,,16,E,13.2,9.0,13.2,3.0,37.6,8.0,39.5,,C,C,,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,11,コスモラムバック,3歳,武藤雅,水野貴広,中距離,右回り,ダ道悪,ゴールドシップ,,,4,D,13.5,14.0,13.5,8.0,38.0,,37.1,1.0,C,C,C,D,C
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,12,エルドラド,3歳,原田和真,蛯名利弘,中距離,右回り,ダ道悪,ファインニードル,連闘,距離延長,15,E,11.9,1.0,12.5,1.0,35.2,1.0,38.7,7.0,B,D,C,C,D
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,13,ラッキーストーン,3歳,荻野極,高柳大輔,中距離,右回り,ダ道悪,Lucky Vega,,,3,C,13.6,15.0,13.6,9.0,38.3,,39.1,,C,,,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,14,カンフーヒーロー,3歳,長浜鴻緒,的場均,中距離,右回り,ダ道悪,ストロングリターン,,,10,D,12.7,6.0,13.8,14.0,36.9,6.0,38.9,,E,D,C,B,C
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,15,ダイユウアドバンス,3歳,佐藤翔馬,松永康利,中距離,右回り,ダ道悪,クリソベリル,,,13,E,13.7,16.0,13.7,11.0,38.0,,38.5,6.0,C,C,D,,
中山,3,未勝利,ダート,1800,不(暫定),Lv3 ,16,モズラストセール,3歳,木幡巧也,加藤征弘,中距離,右回り,ダ道悪,サートゥルナーリア,,距離延長,8,D,13.2,9.0,13.2,3.0,,,,,B,,,,
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,1,シュバルツガイスト,5歳以上,伴啓太,手塚貴徳,長距離,右回り,ダ道悪,キタサンブラック,休明3走,距離延長,10,E,12.0,1.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,2,オンクラウドナイン,4歳,石神深一,和田正一,長距離,右回り,ダ道悪,ラニ,休明初戦,距離延長,14,E,12.7,8.0,13.0,2.0,35.7,2.0,38.2,2.0,D,C,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,3,ヴォンヌヴォー,5歳以上,五十嵐雄,天間昭一,長距離,右回り,ダ道悪,ドレフォン,,距離短縮,5,C,12.3,3.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,4,グランナヴィール,5歳以上,水沼元輝,堀内岳志,長距離,右回り,ダ道悪,ゴールドシップ,休明3走,,6,D,13.3,13.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,5,エターナルシルバー,4歳,草野太郎,中舘英二,長距離,右回り,ダ道悪,シルバーステート,休明初戦,距離延長,9,D,12.7,8.0,12.7,1.0,,,,,B,B,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,6,リードアクトレス,5歳以上,小野寺祐,安達昭夫,長距離,右回り,ダ道悪,マジェスティックウォリアー,,距離延長,7,D,12.3,3.0,,,,,,,C,C,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,7,アルデツヨシ,4歳,金子光希,田中剛,長距離,右回り,ダ道悪,マインドユアビスケッツ,休明初戦,距離延長,11,E,12.8,10.0,13.6,4.0,35.5,1.0,38.7,5.0,C,D,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,8,アウルムレガリア,4歳,大江原圭,粕谷昌央,長距離,右回り,ダ道悪,リオンディーズ,休明初戦,距離延長,13,E,12.8,10.0,13.4,3.0,,,,,D,C,D,C,B
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,9,ドーバーホーク,5歳以上,上野翔,清水英克,長距離,右回り,ダ道悪,ディーマジェスティ,,距離延長,3,C,12.2,2.0,,,37.9,5.0,38.2,2.0,C,B,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,10,クラウングスタフ,5歳以上,難波剛健,水野貴広,長距離,右回り,ダ道悪,レイデオロ,休明2走,距離延長,8,D,12.3,3.0,,,36.3,3.0,37.7,1.0,C,C,C,C,B
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,11,エクロジャイト,5歳以上,小牧加矢,武幸四郎,長距離,右回り,ダ道悪,ヘニーヒューズ,休明2走,距離延長,2,B,12.3,3.0,,,36.7,4.0,38.2,2.0,C,C,C,E,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,12,シャンデルナゴル,5歳以上,中村将之,石坂公一,長距離,右回り,ダ道悪,サトノダイヤモンド,,,1,A,12.3,3.0,,,,,,,C,C,C,D,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,13,デスティネ,5歳以上,江田勇亮,萱野浩二,長距離,右回り,ダ道悪,リアルインパクト,休明2走,,4,C,,,,,,,,,C,C,C,C,C
中山,4,未勝利,障害(直線ダ),2880,重(暫定),,14,ホウオウスターツ,4歳,小林凌大,池上昌和,長距離,右回り,ダ道悪,ダノンバラード,休明3走,,12,E,13.2,12.0,,,38.0,6.0,39.1,6.0,C,C,C,E,C
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,1,ファインブライト,3歳,杉原誠人,佐藤吉勝,中距離,右回り,芝道悪,アジアエクスプレス,休明初戦,距離短縮,13,E,13.2,8.0,14.2,15.0,35.9,5.0,35.1,,D,D,C,C,C
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,2,ゴーントゥファー,3歳,横山琉人,小島茂之,中距離,右回り,芝道悪,ドレフォン,,,12,E,,,,,,,,,,,,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,3,カキュウ,3歳,柴田善臣,佐藤吉勝,中距離,右回り,芝道悪,フィエールマン,,,14,E,13.8,13.0,13.9,12.0,37.6,,35.0,,C,B,,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,4,サンマルフォース,3歳,長浜鴻緒,和田勇介,中距離,右回り,芝道悪,フォーウィールドライブ,連闘,距離延長,15,E,13.1,7.0,13.1,4.0,36.4,7.0,34.6,,B,C,C,D,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,5,コスモアンタレス,3歳,柴田大知,和田勇介,中距離,右回り,芝道悪,ベンバトル,休明3走,,9,D,12.4,1.0,12.4,1.0,34.0,1.0,34.9,,C,C,C,D,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,6,フクスケ,3歳,木幡育也,杉浦宏昭,中距離,右回り,芝道悪,タリスマニック,休明3走,,16,E,12.8,3.0,13.2,5.0,36.4,7.0,35.6,,C,D,B,C,C
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,7,タッカーヴァンバン,3歳,吉田豊,田島俊明,中距離,右回り,芝道悪,シュヴァルグラン,,,7,D,12.4,1.0,12.7,2.0,34.3,2.0,34.9,,C,C,C,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,8,グランフルス,3歳,菊沢一樹,矢野英一,中距離,右回り,芝道悪,イスラボニータ,休明2走,距離延長,11,E,13.2,8.0,13.8,11.0,36.7,,34.4,7.0,B,C,B,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,9,カドドゥディエ,3歳,遠藤汰月,西田雄一,中距離,右回り,芝道悪,クラウンレガーロ,休明初戦,距離延長,8,D,13.0,6.0,13.0,3.0,35.7,4.0,33.5,1.0,C,D,B,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,10,ファーザーアウェイ,3歳,田辺裕信,尾関知人,中距離,右回り,芝道悪,エピファネイア,休明初戦,,4,C,13.3,11.0,13.3,7.0,36.3,6.0,34.1,6.0,B,B,B,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,11,コスモナエマ,3歳,津村明秀,手塚貴久,中距離,右回り,芝道悪,ダノンバラード,休明2走,,2,C,13.3,11.0,13.3,7.0,37.4,,35.7,,C,C,C,D,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,12,ラインクインビー,3歳,武藤雅,水野貴広,中距離,右回り,芝道悪,スワーヴリチャード,,距離延長,5,D,14.0,15.0,14.0,14.0,37.7,,33.8,2.0,B,,,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,13,グレイスルーラー,3歳,丹内祐次,尾形和幸,中距離,右回り,芝道悪,ルーラーシップ,休明初戦,,10,D,13.2,8.0,13.2,5.0,37.7,,34.0,3.0,E,,,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,14,エリュグレイス,3歳,横山武史,和田勇介,中距離,右回り,芝道悪,エピファネイア,,,1,A,12.8,3.0,13.4,9.0,35.3,3.0,34.4,7.0,C,C,C,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,15,マーゴットドライ,3歳,木幡巧也,伊坂重信,中距離,右回り,芝道悪,スワーヴリチャード,,距離延長,6,D,13.9,14.0,13.9,12.0,37.3,,34.0,3.0,B,,,,
中山,5,未勝利,芝,2000,重(暫定),Lv3 ,16,ショウナンサイオウ,3歳,三浦皇成,奥村武,中距離,右回り,芝道悪,ドレフォン,休明3走,距離延長,3,C,12.9,5.0,13.6,10.0,36.5,,34.0,3.0,B,B,C,C,D
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,1,ウリズンベー,3歳,横山武史,萩原清,中距離,右回り,ダ道悪,ルヴァンスレーヴ,休明初戦,,4,C,13.1,13.0,14.0,12.0,35.6,2.0,37.0,4.0,C,D,D,,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,2,アレンスター,3歳,三浦皇成,庄野靖志,中距離,右回り,ダ道悪,リオンディーズ,,距離短縮,1,B,12.4,2.0,13.1,6.0,37.0,,37.4,7.0,C,D,,,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,3,テンカムテキ,3歳,丹内祐次,林徹,中距離,右回り,ダ道悪,ナダル,,,2,B,12.6,4.0,12.9,3.0,36.0,5.0,37.3,5.0,C,C,C,D,D
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,4,プレイメイカー,3歳,小林美駒,栗田徹,中距離,右回り,ダ道悪,ベンバトル,休明初戦,,12,D,12.6,4.0,13.0,5.0,36.7,,38.5,,C,C,C,C,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,5,ライフイズ,3歳,石橋脩,鈴木慎太,中距離,右回り,ダ道悪,ガルボ,休明2走,距離延長,16,E,12.8,8.0,,,35.7,4.0,38.3,,,C,C,C,C
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,6,ケイツーリーブル,3歳,津村明秀,千葉直人,中距離,右回り,ダ道悪,ジャスタウェイ,,,6,C,12.9,10.0,,,36.5,7.0,37.3,5.0,,C,D,C,C
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,7,リヒトミューレ,3歳,小沢大仁,中村直也,中距離,右回り,ダ道悪,ポエティックフレア,,,5,C,12.8,8.0,13.5,10.0,36.6,8.0,37.4,7.0,C,C,B,C,D
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,8,ジオストラテジー,3歳,木幡巧也,牧光二,中距離,右回り,ダ道悪,デクラレーションオブウォー,,,15,E,12.9,10.0,12.9,3.0,37.2,,38.9,,C,C,C,C,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,9,ピースサイン,3歳,佐々木大,浅利英明,中距離,右回り,ダ道悪,ポエティックフレア,,距離延長,11,D,12.7,6.0,12.7,2.0,36.1,6.0,36.9,1.0,C,B,C,,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,10,エクセルクラウン,3歳,横山和生,菊沢隆徳,中距離,右回り,ダ道悪,サトノアラジン,,距離短縮,14,E,14.1,16.0,14.5,14.0,39.9,,37.7,,B,C,,,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,11,エムノビアンカ,3歳,長浜鴻緒,古賀慎明,中距離,右回り,ダ道悪,マクフィ,休明2走,距離延長,8,D,13.5,15.0,13.6,11.0,37.2,,36.9,1.0,D,D,,,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,12,タイセイエムロード,3歳,石田拓郎,新開幸一,中距離,右回り,ダ道悪,ゴールドドリーム,休明初戦,,10,D,12.9,10.0,13.2,8.0,36.8,,38.3,,C,C,,,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,13,マーゴットサンズ,3歳,菊沢一樹,伊坂重信,中距離,右回り,ダ道悪,ミスチヴィアスアレックス,休明初戦,,7,D,12.2,1.0,13.1,6.0,35.4,1.0,38.0,,C,C,D,B,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,14,ガンダ,3歳,横山琉人,斎藤誠,中距離,右回り,ダ道悪,ホッコータルマエ,,,3,C,12.5,3.0,12.6,1.0,35.6,2.0,36.9,1.0,C,D,C,C,C
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,15,クイーンズドリーム,3歳,小崎綾也,大久保龍,中距離,右回り,ダ道悪,クリソベリル,,,13,E,12.7,6.0,13.3,9.0,37.3,,38.1,,C,C,C,C,
中山,6,自己条件,ダート,1800,不(暫定),Lv3 ,16,ジェイエルモーダル,3歳,田辺裕信,松尾卓哉,中距離,右回り,ダ道悪,デクラレーションオブウォー,休明初戦,,9,D,13.4,14.0,14.2,13.0,37.0,,37.7,,C,D,C,C,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,1,ベレーバスク,3歳,丹内祐次,清水英克,短距離,右回り,芝道悪,ベンバトル,,距離短縮,5,C,12.4,7.0,12.5,6.0,34.6,5.0,34.8,,D,C,D,C,B
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,2,トリスティ,3歳,谷原柚希,伊藤圭三,短距離,右回り,芝道悪,ディーマジェスティ,,距離短縮,12,E,12.6,13.0,12.7,8.0,35.3,,34.0,2.0,B,B,B,,C
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,3,シーグルロス,3歳,佐藤翔馬,尾形和幸,短距離,右回り,芝道悪,フィレンツェファイア,休明初戦,,14,E,11.9,1.0,12.2,2.0,34.0,2.0,35.1,,C,B,B,B,B
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,4,ニルマーネル,3歳,吉田豊,小島茂之,短距離,右回り,芝道悪,モーリス,休明2走,,2,B,12.3,5.0,13.1,12.0,34.7,7.0,34.0,2.0,C,C,D,D,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,5,ハッピーラッキー,3歳,田辺裕信,武市康男,短距離,右回り,芝道悪,ウインブライト,休明2走,,4,C,12.2,4.0,12.6,7.0,34.3,3.0,34.2,5.0,C,C,C,D,D
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,6,ヤマメライズ,3歳,佐々木大,田島俊明,短距離,右回り,芝道悪,サートゥルナーリア,休明初戦,,9,D,12.5,11.0,12.7,8.0,35.2,,34.5,,B,A,D,C,D
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,7,クラディスティーナ,3歳,荻野極,清水英克,短距離,右回り,芝道悪,パドトロワ,休明初戦,,8,D,12.3,5.0,12.4,4.0,34.5,4.0,34.3,6.0,B,B,B,D,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,8,ゼファーテソーロ,3歳,原優介,栗田徹,短距離,右回り,芝道悪,モズアスコット,,距離短縮,10,E,12.5,11.0,12.8,10.0,35.9,,37.7,,C,C,D,,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,9,ラヴノー,3歳,津村明秀,林徹,短距離,右回り,芝道悪,モーリス,休明2走,距離短縮,3,C,12.4,7.0,13.0,11.0,35.9,,34.1,4.0,D,B,B,,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,10,ファインサマーデイ,3歳,横山武史,高柳瑞樹,短距離,右回り,芝道悪,ファインニードル,休明初戦,,1,B,12.4,7.0,12.4,4.0,35.1,,34.6,,D,B,,,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,11,ガラベイヤ,3歳,丸山元気,加藤士津,短距離,右回り,芝道悪,アルアイン,休明3走,,6,C,12.1,2.0,12.1,1.0,34.6,5.0,34.3,6.0,C,B,D,A,
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,12,フェーダーローター,3歳,石神深道,天間昭一,短距離,右回り,芝道悪,ベンバトル,休明3走,,11,E,12.4,7.0,13.2,13.0,34.9,,34.7,,C,D,B,D,B
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,13,セイウンアインス,3歳,武藤雅,武藤善則,短距離,右回り,芝道悪,フォーウィールドライブ,,,13,E,12.1,2.0,12.3,3.0,33.9,1.0,35.7,,C,C,B,D,B
中山,7,自己条件,芝,1200,重(暫定),Lv3 ,14,マウンテンバローズ,3歳,石橋脩,清水久詞,短距離,右回り,芝道悪,キタサンブラック,,距離短縮,7,D,12.8,14.0,14.1,14.0,36.4,,33.6,1.0,A,C,,,
