,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,121.0,216.0,,170.0,157.0,10.0,92.0,245.0,29.0,33.0,2.0,,9.0,2.0,83.0,,155.0,24.0,26.0,89.0,21.0,149.0,141.0,17.0,9.0
2022,112.0,164.0,,144.0,126.0,6.0,89.0,187.0,,5.0,,7.0,4.0,3.0,78.0,,129.0,50.0,29.0,53.0,20.0,126.0,106.0,11.0,13.0
2023,143.0,200.0,,179.0,156.0,8.0,108.0,235.0,2.0,,3.0,12.0,13.0,2.0,83.0,85.0,111.0,32.0,46.0,95.0,24.0,135.0,153.0,16.0,15.0
2024,127.0,121.0,,132.0,108.0,8.0,99.0,149.0,,,31.0,22.0,,3.0,77.0,62.0,12.0,41.0,32.0,31.0,20.0,83.0,127.0,11.0,7.0
2025,142.0,132.0,,143.0,126.0,5.0,119.0,155.0,,5.0,44.0,44.0,2.0,,73.0,14.0,34.0,58.0,39.0,47.0,17.0,83.0,153.0,15.0,6.0
