場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1700,良,1,ルージュエピック,3歳,河原田菜,田中克典,差し,,20.0,中距離,右回り,ダ道悪,Lv2 ,クリソベリル,,距離短縮,8,D,12.9,12.0,13.8,14.0,37.5,,38.3,,D,C,C,B,C
札幌,1,未勝利,ダート,1700,良,2,セラサイト,3歳,小林美駒,茶木太樹,先行,0.0,16.666666666666664,中距離,右回り,ダ道悪,Lv2 ,クリソベリル,,,5,C,12.2,1.0,13.1,5.0,35.6,2.0,36.2,1.0,B,C,C,B,C
札幌,1,未勝利,ダート,1700,良,3,ジェイストリーク,3歳,岩田望来,武幸四郎,先行,,0.0,中距離,右回り,ダ道悪,Lv2 ,エピファネイア,休明初戦,距離短縮,6,C,12.7,8.0,12.7,1.0,37.2,,39.4,,C,D,D,,
札幌,1,未勝利,ダート,1700,良,4,アルデバローズ,3歳,横山琉人,矢野英一,逃げ,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,ダノンスマッシュ,,距離延長,12,E,12.2,1.0,13.5,10.0,34.3,1.0,36.9,3.0,B,D,C,D,B
札幌,1,未勝利,ダート,1700,良,5,サマースプラッシュ,3歳,佐々木大,石栗龍彦,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,アポロケンタッキー,,,11,E,12.8,9.0,13.5,10.0,36.0,7.0,37.5,6.0,C,B,B,C,B
札幌,1,未勝利,ダート,1700,良,6,ルージュボニート,3歳,横山武史,高柳瑞樹,逃げ,100.0,50.0,中距離,右回り,ダ道悪,Lv2 ,キズナ,,,1,B,13.0,14.0,13.0,4.0,35.8,5.0,37.4,4.0,C,B,C,,
札幌,1,未勝利,ダート,1700,良,7,ハスカップジャム,3歳,長浜鴻緒,中舘英二,逃げ,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,フィエールマン,,,14,E,12.9,12.0,12.9,3.0,36.5,,40.7,,C,B,D,C,
札幌,1,未勝利,ダート,1700,良,8,サンエンジェルス,3歳,浜中俊,谷潔,差し,,0.0,中距離,右回り,ダ道悪,Lv2 ,カリフォルニアクローム,,距離延長,9,D,12.8,9.0,13.4,9.0,37.1,,36.7,2.0,D,D,C,C,C
札幌,1,未勝利,ダート,1700,良,9,フィーユレアル,3歳,斎藤新,斎藤誠,先行,,33.33333333333333,中距離,右回り,ダ道悪,Lv2 ,リオンディーズ,,,7,D,12.8,9.0,13.6,13.0,35.7,4.0,39.1,,D,C,C,C,C
札幌,1,未勝利,ダート,1700,良,10,マーゴットクリュグ,3歳,松本大輝,小林真也,先行,,16.666666666666664,中距離,右回り,ダ道悪,Lv2 ,ゴールドドリーム,,,4,C,12.2,1.0,13.5,10.0,35.6,2.0,38.3,,D,C,C,C,D
札幌,1,未勝利,ダート,1700,良,11,ルパピヨンブラン,3歳,川又賢治,杉山佳明,先行,0.0,28.57142857142857,中距離,右回り,ダ道悪,Lv2 ,ゴールドドリーム,,,10,D,12.6,7.0,13.2,6.0,37.3,,38.0,,C,C,C,,E
札幌,1,未勝利,ダート,1700,良,12,ワイルドカグラ,3歳,小沢大仁,渡辺薫彦,逃げ,0.0,0.0,中距離,右回り,ダ道悪,Lv2 ,シニスターミニスター,,,13,E,12.4,5.0,13.2,6.0,36.6,,39.0,,C,D,C,C,
札幌,1,未勝利,ダート,1700,良,13,シャドウルーラー,3歳,松山弘平,藤岡健一,差し,,0.0,中距離,右回り,ダ道悪,Lv2 ,ルヴァンスレーヴ,,距離短縮,2,B,12.4,5.0,12.8,2.0,36.0,7.0,37.9,7.0,D,C,C,C,
札幌,1,未勝利,ダート,1700,良,14,ジーティービキニ,3歳,舟山瑠泉,松下武士,先行,,62.5,中距離,右回り,ダ道悪,Lv2 ,キズナ,休明2走,,3,C,12.2,1.0,13.2,6.0,35.8,5.0,37.4,4.0,B,D,C,C,C
札幌,2,未勝利,芝,1500,稍重,1,ランダムナンバー,2歳,浜中俊,橋田宜長,追込,,,短距離,右回り,芝道悪,Lv2 ,サリオス,,距離延長,11,E,13.4,12.0,13.4,12.0,37.1,,34.9,4.0,D,,,,
札幌,2,未勝利,芝,1500,稍重,2,ショパンコンクール,2歳,横山琉人,岩戸孝樹,先行,,,短距離,右回り,芝道悪,Lv2 ,ミッキーアイル,,距離延長,4,C,12.7,7.0,12.7,6.0,35.9,,34.5,2.0,C,C,,,
札幌,2,未勝利,芝,1500,稍重,3,アルデシンザン,2歳,佐々木大,矢野英一,逃げ,,,短距離,右回り,芝道悪,Lv2 ,レイデオロ,,距離短縮,2,C,12.6,4.0,12.6,4.0,37.1,,,,C,,,,
札幌,2,未勝利,芝,1500,稍重,4,リアルジャパン,2歳,吉田隼人,大橋勇樹,追込,,,短距離,右回り,芝道悪,Lv2 ,シスキン,,距離延長,3,C,12.6,4.0,12.9,9.0,34.8,1.0,35.3,,C,C,D,,
札幌,2,未勝利,芝,1500,稍重,5,トルネードサンダー,2歳,岩田康誠,安達昭夫,先行,,,短距離,右回り,芝道悪,Lv2 ,ヘンリーバローズ,,距離短縮,5,C,12.7,7.0,12.7,6.0,37.5,,,,C,,,,
札幌,2,未勝利,芝,1500,稍重,6,アズライトティアラ,2歳,舟山瑠泉,浜田多実,先行,,,短距離,右回り,芝道悪,Lv2 ,ニューイヤーズデイ,,距離延長,9,D,12.7,7.0,12.7,6.0,35.3,6.0,34.5,2.0,C,C,,,
札幌,2,未勝利,芝,1500,稍重,7,チカバリエンテ,2歳,小林美駒,藤野健太,追込,,,短距離,右回り,芝道悪,Lv2 ,シルバーステート,,距離延長,1,B,13.0,11.0,13.0,11.0,35.2,5.0,33.7,1.0,C,C,B,,
札幌,2,未勝利,芝,1500,稍重,8,サンシルヴァリー,2歳,川又賢治,西村真幸,追込,,,短距離,右回り,芝道悪,Lv2 ,オメガパフューム,,距離延長,12,E,13.4,12.0,13.4,12.0,37.1,,35.0,6.0,D,,,,
札幌,2,未勝利,芝,1500,稍重,9,ライフイズアート,2歳,岩田望来,青木孝文,逃げ,0.0,,短距離,右回り,芝道悪,Lv2 ,モズアスコット,,距離延長,6,C,12.4,2.0,12.4,2.0,34.9,2.0,35.7,,C,D,,,
