場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
福島,1,1,カンバーランド,高橋義忠,163.0,-270.0,-935.0,-1285.0,-1134.0,-1681.0,,,-5142.0,13.0
福島,1,2,トウロウノオノ,竹内正洋,-33.0,1130.0,1770.0,529.0,-677.0,-220.0,129.0,,2628.0,2.0
福島,1,3,ケープウィッカム,中舘英二,-613.0,-168.0,-364.0,-1193.0,-557.0,-982.0,-8.0,,-3885.0,12.0
福島,1,4,デイズオブドリーム,加藤征弘,-672.0,-81.0,-420.0,-112.0,-1074.0,-1012.0,265.0,,-3106.0,11.0
福島,1,5,ミランカ,岩戸孝樹,-506.0,105.0,81.0,-287.0,-526.0,-719.0,-52.0,,-1904.0,8.0
福島,1,6,アルムエアフォルク,平田修　,64.0,-982.0,46.0,183.0,228.0,-1138.0,,,-1599.0,7.0
福島,1,7,ベルダイナフェロー,須貝尚介,-329.0,87.0,-28.0,-615.0,-174.0,-1031.0,,,-2090.0,9.0
福島,1,8,ミレニアムヒロイン,池上昌和,-577.0,510.0,590.0,-20.0,1767.0,300.0,,,2570.0,3.0
福島,1,9,サンセットブライト,相沢郁　,-85.0,-386.0,375.0,-660.0,125.0,743.0,,,112.0,5.0
福島,1,10,パルクリチュード,松永幹夫,573.0,497.0,2177.0,-62.0,887.0,1148.0,,,5220.0,1.0
福島,1,11,ブエナディオサ,奥平雅士,1006.0,27.0,-471.0,-282.0,438.0,907.0,,,1625.0,4.0
福島,1,12,レオキー,牧田和弥,-161.0,-975.0,-1150.0,114.0,-389.0,-3351.0,-396.0,,-6308.0,14.0
福島,1,13,レーヴドレフォン,矢作芳人,233.0,146.0,615.0,-805.0,-589.0,127.0,,,-273.0,6.0
福島,1,14,ワタシデイイデスカ,本間忍　,-1015.0,-2435.0,-2195.0,-807.0,-1110.0,-2132.0,-662.0,,-10356.0,15.0
福島,1,15,ランスノーブル,上原博之,-453.0,-728.0,-462.0,-367.0,-630.0,-43.0,,,-2683.0,10.0
福島,2,1,ジェットブレード,青木孝文,407.0,193.0,960.0,131.0,-389.0,1033.0,,,2335.0,4.0
福島,2,2,ピエノダモーレ,松山将樹,705.0,-666.0,483.0,28.0,-417.0,-959.0,,,-826.0,11.0
福島,2,3,フレイザーテソーロ,菊川正達,327.0,453.0,-900.0,-739.0,-431.0,70.0,-1532.0,,-2752.0,14.0
福島,2,4,アルカナエ,上原佑紀,702.0,-357.0,570.0,-1137.0,-386.0,1035.0,,,427.0,7.0
福島,2,5,ナヴァラトゥナ,上原佑紀,702.0,-357.0,570.0,-1137.0,-386.0,1035.0,,,427.0,7.0
福島,2,6,マルーンベレー,武英智　,-13.0,-508.0,1350.0,264.0,144.0,-375.0,,,862.0,6.0
福島,2,7,グレイグアン,斎藤誠　,-393.0,502.0,-642.0,-148.0,-1496.0,-83.0,,,-2260.0,13.0
福島,2,8,ファイアリーホット,和田勇介,769.0,858.0,263.0,-261.0,1068.0,139.0,429.0,,3265.0,3.0
福島,2,9,コスモチャンティ,吉田直弘,189.0,-189.0,-561.0,-135.0,363.0,726.0,,,393.0,9.0
