場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
福島,1,1,カンバーランド,ドイル　,,,,,,,,
福島,1,2,トウロウノオノ,小林美駒,2202.0,-252.0,605.0,458.0,2599.0,,5612.0,2.0
福島,1,3,ケープウィッカム,丸山元気,-213.0,-1524.0,-724.0,-123.0,-823.0,,-3407.0,9.0
福島,1,4,デイズオブドリーム,丹内祐次,-286.0,3775.0,826.0,3063.0,6405.0,,13783.0,1.0
福島,1,5,ミランカ,菊沢一樹,1115.0,-709.0,1851.0,544.0,349.0,,3150.0,3.0
福島,1,6,アルムエアフォルク,永島まな,222.0,-1844.0,-2839.0,-2662.0,-1733.0,,-8856.0,13.0
福島,1,7,ベルダイナフェロー,三浦皇成,345.0,-768.0,1142.0,-286.0,319.0,,752.0,6.0
福島,1,8,ミレニアムヒロイン,幸英明　,-63.0,-1453.0,-1502.0,-513.0,-2478.0,,-6009.0,12.0
福島,1,9,サンセットブライト,横山琉人,-1023.0,-549.0,467.0,-257.0,-1442.0,,-2804.0,8.0
福島,1,10,パルクリチュード,西村淳也,189.0,231.0,168.0,72.0,1876.0,,2536.0,5.0
福島,1,11,ブエナディオサ,荻野極　,-468.0,-298.0,-677.0,-1688.0,-1661.0,,-4792.0,11.0
福島,1,12,レオキー,小沢大仁,-465.0,-1333.0,-459.0,-10.0,-1945.0,,-4212.0,10.0
福島,1,13,レーヴドレフォン,津村明秀,-95.0,-629.0,1110.0,-444.0,-3.0,,-61.0,7.0
福島,1,14,ワタシデイイデスカ,秋山稔樹,753.0,186.0,665.0,367.0,675.0,,2646.0,4.0
福島,1,15,ランスノーブル,長浜鴻緒,,,,,,,,
福島,2,1,ジェットブレード,丹内祐次,-286.0,2661.0,5799.0,3063.0,6405.0,,17642.0,1.0
福島,2,2,ピエノダモーレ,原田和真,-837.0,-1399.0,1183.0,-1031.0,260.0,,-1824.0,8.0
福島,2,3,フレイザーテソーロ,高杉吏麒,,,,,,,,
福島,2,4,アルカナエ,荻野極　,-468.0,-1183.0,-1199.0,-1688.0,-1661.0,,-6199.0,12.0
福島,2,5,ナヴァラトゥナ,ドイル　,,,,,,,,
福島,2,6,マルーンベレー,西村淳也,189.0,1095.0,3067.0,72.0,1876.0,,6299.0,2.0
福島,2,7,グレイグアン,斎藤新　,-130.0,-479.0,-1185.0,-340.0,13.0,,-2121.0,9.0
福島,2,8,ファイアリーホット,長浜鴻緒,,,,,,,,
福島,2,9,コスモチャンティ,柴田裕一,,,,,,,,
福島,2,10,アイルランズコール,幸英明　,-63.0,-1609.0,-1170.0,-513.0,-2478.0,,-5833.0,10.0
福島,2,11,クレプスクルム,三浦皇成,345.0,1305.0,-688.0,-286.0,319.0,,995.0,5.0
福島,2,12,ネトル,永島まな,222.0,-746.0,-977.0,-2662.0,-1733.0,,-5896.0,11.0
福島,2,13,ヴォンフレ,松岡正海,487.0,1088.0,372.0,-636.0,-316.0,,995.0,5.0
福島,2,14,リアライズハロック,大野拓弥,605.0,-346.0,767.0,-202.0,397.0,,1221.0,4.0
福島,2,15,ビップリアム,菊沢一樹,1115.0,2596.0,1438.0,544.0,349.0,,6042.0,3.0
福島,2,16,アルビス,黛弘人　,484.0,-238.0,-85.0,-575.0,243.0,,-171.0,7.0
福島,3,1,クヴェレ,幸英明　,-63.0,-1453.0,-1502.0,-513.0,-2478.0,,-6009.0,12.0
