場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,トコシエノヒトミ,ゴールドドリーム,90.0,66.0,94.0,92.0,52.0,102.0,106.0,,86.0,12.0
中山,1,2,ベンガルボダイジュ,ルーラーシップ,100.0,107.0,99.0,103.0,107.0,100.0,107.0,,103.286,6.0
中山,1,3,ベアフォースワン,カレンブラックヒル,92.0,102.0,107.0,131.0,105.0,102.0,105.0,,106.286,4.0
中山,1,4,イーガービーバー,トランセンド,94.0,108.0,100.0,92.0,104.0,101.0,98.0,,99.571,9.0
中山,1,5,ヘヴンリースカイ,タリスマニック,99.0,107.0,102.0,89.0,104.0,99.0,124.0,,103.429,5.0
中山,1,6,トモジャオーリー,モズアスコット,94.0,109.0,117.0,117.0,109.0,117.0,140.0,,114.714,2.0
中山,1,7,フェスティヴハート,アジアエクスプレス,104.0,96.0,102.0,97.0,103.0,106.0,102.0,,101.429,7.0
中山,1,8,フクシマグランツ,タワーオブロンドン,68.0,107.0,81.0,103.0,102.0,98.0,82.0,,91.571,11.0
中山,1,9,オリエンタルガール,カリフォルニアクローム,107.0,108.0,105.0,95.0,107.0,105.0,123.0,,107.143,3.0
中山,1,10,タイキプレジール,ダノンプレミアム,,,,,,,,,,
中山,1,11,サトノエスケープ,ジャスタウェイ,95.0,104.0,103.0,98.0,103.0,102.0,,,100.833,8.0
中山,1,12,ヴェリタスポルタ,シスキン,95.0,135.0,172.0,185.0,221.0,,,,161.6,1.0
中山,1,13,タイセイギガース,セイウンコウセイ,,,,,,,,,,
中山,1,14,オテモヤン,ロードバリオス,,,,,,,,,,
中山,1,15,ドナソール,マテラスカイ,,,,,,,,,,
中山,1,16,ニシノガランテ,ファインニードル,102.0,97.0,95.0,94.0,101.0,100.0,105.0,,99.143,10.0
中山,2,1,ボニープリンス,レイデオロ,96.0,100.0,96.0,109.0,95.0,91.0,92.0,,97.0,7.0
中山,2,2,マイネルヴェーゼン,ベンバトル,,,,,,,,,,
中山,2,3,イアム,サトノジェネシス,,,,,,,,,,
中山,2,4,ベルランコントル,キタサンブラック,90.0,106.0,99.0,105.0,101.0,103.0,112.0,,102.286,1.0
中山,2,5,ノーブルスアーク,シルバーステート,118.0,92.0,104.0,96.0,97.0,99.0,95.0,,100.143,3.0
中山,2,6,フラクタル,フィレンツェファイア,,,,,,,,,,
中山,2,7,ダイユウアレグロ,レイデオロ,96.0,100.0,96.0,109.0,95.0,91.0,100.0,,98.143,6.0
中山,2,8,ワインダークシー,ハービンジャー,104.0,99.0,101.0,102.0,98.0,104.0,87.0,,99.286,4.0
中山,2,9,セイントクーヤ,St Mark's Basilica,,,,,,,,,,
中山,2,10,ブレイズランナー,アルアイン,84.0,82.0,88.0,92.0,84.0,88.0,74.0,,84.571,12.0
中山,2,11,アルケミラモリス,ロジャーバローズ,80.0,89.0,96.0,93.0,89.0,81.0,,,88.0,11.0
中山,2,12,アズサ,サトノクラウン,107.0,86.0,94.0,92.0,88.0,95.0,,,93.667,8.0
中山,2,13,ヒコボシ,サートゥルナーリア,74.0,101.0,94.0,97.0,89.0,96.0,,,91.833,9.0
中山,2,14,テルケンレンスキー,サトノダイヤモンド,106.0,108.0,97.0,102.0,99.0,98.0,,,101.667,2.0
中山,2,15,コスモグロボーサ,ウインブライト,110.0,107.0,97.0,100.0,99.0,99.0,76.0,,98.286,5.0
中山,2,16,クールフィデル,サートゥルナーリア,74.0,101.0,94.0,97.0,89.0,96.0,88.0,,91.286,10.0
中山,3,1,カフェラジェム,カリフォルニアクローム,107.0,79.0,105.0,95.0,100.0,105.0,,,98.5,7.0
中山,3,2,タニセンローマ,シャンハイボビー,84.0,93.0,101.0,103.0,94.0,104.0,,,96.5,10.0
中山,3,3,サウジバラード,ジャスタウェイ,95.0,92.0,103.0,98.0,99.0,102.0,,,98.167,8.0
