場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,ビッグチャン,矢野英一,102.0,96.0,92.0,91.0,93.0,91.0,,,94.167,9.0
東京,1,2,ロードストラダーレ,本間忍　,101.0,92.0,88.0,107.0,97.0,105.0,,,98.333,6.0
東京,1,3,ヘイスティハート,小笠倫弘,90.0,92.0,100.0,102.0,104.0,99.0,,,97.833,7.0
東京,1,4,マジェステラ,千葉直人,137.0,118.0,100.0,110.0,120.0,133.0,,,119.667,1.0
東京,1,5,ケイベエ,杉浦宏昭,98.0,105.0,102.0,100.0,105.0,95.0,,,100.833,5.0
東京,1,6,ドナソール,畠山吉宏,88.0,97.0,103.0,88.0,90.0,97.0,,,93.833,10.0
東京,1,7,シンデレラカラー,加藤和宏,90.0,90.0,89.0,84.0,91.0,98.0,,,90.333,13.0
東京,1,8,マコトアタキギリ,柄崎将寿,,,,,,,,,,
東京,1,9,ユイノカタリベ,竹内正洋,115.0,103.0,107.0,124.0,112.0,112.0,,,112.167,2.0
東京,1,10,マジンタクシー,深山雅史,69.0,105.0,98.0,110.0,106.0,87.0,98.0,,96.143,8.0
東京,1,11,トーアシチフクジン,村田一誠,73.0,75.0,69.0,61.0,76.0,72.0,,,71.0,14.0
東京,1,12,マインセーラ,的場均　,46.0,85.0,73.0,54.0,68.0,47.0,,,62.167,15.0
東京,1,13,キタノマテンロウ,萱野浩二,89.0,97.0,90.0,92.0,95.0,96.0,,,93.167,11.0
東京,1,14,コブラツイスト,石栗龍彦,106.0,98.0,106.0,105.0,111.0,113.0,,,106.5,3.0
東京,1,15,エンチャンテッド,佐藤吉勝,83.0,88.0,107.0,68.0,103.0,102.0,,,91.833,12.0
東京,1,16,シュタルク,河嶋宏樹,21.0,143.0,140.0,96.0,121.0,98.0,105.0,,103.429,4.0
東京,2,1,インテンスゲイズ,矢嶋大樹,86.0,117.0,84.0,86.0,71.0,85.0,,,88.167,16.0
東京,2,2,ニシノヒンメル,竹内正洋,115.0,103.0,102.0,124.0,96.0,112.0,110.0,,108.857,2.0
東京,2,3,ジャストビコーズ,武井亮　,98.0,109.0,99.0,114.0,104.0,100.0,,,104.0,5.0
東京,2,4,モンペリエ,土田稔　,68.0,70.0,90.0,66.0,82.0,69.0,,,74.167,18.0
東京,2,5,キャリアビジョン,西田雄一,87.0,107.0,81.0,116.0,91.0,93.0,,,95.833,8.0
東京,2,6,ベルサンローラン,清水久詞,92.0,95.0,101.0,94.0,95.0,91.0,,,94.667,10.0
東京,2,7,ボーントゥラブユー,小笠倫弘,90.0,92.0,95.0,102.0,89.0,99.0,98.0,,95.0,9.0
東京,2,8,ルンベーラ,菊川正達,78.0,101.0,93.0,84.0,92.0,86.0,,,89.0,15.0
東京,2,9,アースヴィンチ,蛯名正義,97.0,124.0,97.0,124.0,93.0,92.0,,,104.5,4.0
東京,2,10,ユーゲットミー,西田雄一,87.0,107.0,81.0,116.0,91.0,93.0,75.0,,92.857,13.0
東京,2,11,リスレジャンデール,栗田徹　,91.0,91.0,97.0,98.0,98.0,92.0,,,94.5,11.0
東京,2,12,エコロセレナ,斎藤誠　,100.0,109.0,97.0,101.0,90.0,99.0,,,99.333,7.0
東京,2,13,ラスターヴァース,牧光二　,103.0,110.0,106.0,110.0,111.0,105.0,,,107.5,3.0
東京,2,14,アマビエ,南田美知,78.0,79.0,83.0,61.0,90.0,73.0,73.0,,76.714,17.0
東京,2,15,タイセイルビー,千葉直人,137.0,118.0,113.0,110.0,77.0,133.0,,,114.667,1.0
東京,2,16,チェンドル,小手川準,85.0,98.0,78.0,99.0,93.0,101.0,101.0,,93.571,12.0
東京,2,17,ブライトエアリー,相沢郁　,78.0,89.0,93.0,105.0,98.0,85.0,,,91.333,14.0
東京,2,18,シルバーゴールド,戸田博文,103.0,111.0,103.0,108.0,90.0,101.0,,,102.667,6.0
東京,3,1,シンエンドーツダ,萱野浩二,89.0,97.0,102.0,92.0,95.0,96.0,102.0,,96.143,10.0
東京,3,2,ピエドゥラパン,千葉直人,137.0,118.0,113.0,110.0,120.0,133.0,,,121.833,1.0
東京,3,3,フジテンクウ,竹内正洋,115.0,103.0,102.0,124.0,112.0,112.0,97.0,,109.286,4.0
東京,3,4,ロジクリスエス,国枝栄　,99.0,86.0,95.0,97.0,91.0,94.0,,,93.667,14.0
東京,3,5,モンサンドール,牧光二　,103.0,110.0,106.0,110.0,103.0,105.0,,,106.167,6.0
東京,3,6,ピルスナー,青木孝文,86.0,102.0,103.0,96.0,93.0,85.0,,,94.167,13.0
東京,3,7,マッキュラシオン,武市康男,101.0,82.0,100.0,99.0,86.0,98.0,,,94.333,12.0
東京,3,8,バルボアパーク,田中博康,98.0,98.0,92.0,92.0,95.0,94.0,,,94.833,11.0
東京,3,9,ルクリーシア,黒岩陽一,122.0,91.0,103.0,95.0,106.0,105.0,,,103.667,7.0
東京,3,10,ワイズファミリア,本間忍　,101.0,92.0,95.0,107.0,97.0,105.0,,,99.5,8.0
