場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,ビッグチャン,石橋脩　,90.0,98.0,107.0,105.0,101.0,,100.2,6.0
東京,1,2,ロードストラダーレ,丸田恭介,98.0,98.0,108.0,103.0,102.0,,101.8,3.0
東京,1,3,ヘイスティハート,石川裕紀,100.0,97.0,100.0,99.0,97.0,,98.6,7.0
東京,1,4,マジェステラ,プーシャ,,,,,,,,
東京,1,5,ケイベエ,木幡巧也,101.0,103.0,101.0,100.0,101.0,,101.2,4.0
東京,1,6,ドナソール,荻野極　,91.0,97.0,101.0,109.0,105.0,,100.6,5.0
東京,1,7,シンデレラカラー,丸山元気,87.0,98.0,95.0,97.0,98.0,,95.0,11.0
東京,1,8,マコトアタキギリ,横山和生,97.0,96.0,103.0,100.0,95.0,,98.2,9.0
東京,1,9,ユイノカタリベ,木幡初也,79.0,93.0,93.0,98.0,86.0,,89.8,13.0
東京,1,10,マジンタクシー,吉田隼人,112.0,97.0,96.0,91.0,96.0,,98.4,8.0
東京,1,11,トーアシチフクジン,江田照男,79.0,111.0,89.0,89.0,83.0,,90.2,12.0
東京,1,12,マインセーラ,柴田大知,85.0,91.0,89.0,84.0,88.0,,87.4,14.0
東京,1,13,キタノマテンロウ,岩部純二,75.0,84.0,80.0,81.0,63.0,,76.6,15.0
東京,1,14,コブラツイスト,菊沢一樹,105.0,115.0,108.0,112.0,111.0,,110.2,2.0
東京,1,15,エンチャンテッド,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,,97.0,10.0
東京,1,16,シュタルク,小崎綾也,193.0,81.0,101.0,96.0,113.0,,116.8,1.0
東京,2,1,インテンスゲイズ,津村明秀,101.0,105.0,104.0,96.0,105.0,,102.2,6.0
東京,2,2,ニシノヒンメル,野中悠太,102.0,103.0,99.0,92.0,100.0,,99.2,9.0
東京,2,3,ジャストビコーズ,今村聖奈,54.0,83.0,87.0,88.0,99.0,,82.2,16.0
東京,2,4,モンペリエ,菊沢一樹,105.0,115.0,110.0,106.0,111.0,,109.4,2.0
東京,2,5,キャリアビジョン,上里直汰,,,,,,,,
東京,2,6,ベルサンローラン,北村宏司,106.0,98.0,105.0,101.0,107.0,,103.4,4.0
東京,2,7,ボーントゥラブユー,三浦皇成,104.0,108.0,99.0,102.0,99.0,,102.4,5.0
東京,2,8,ルンベーラ,吉田隼人,112.0,97.0,96.0,99.0,96.0,,100.0,8.0
東京,2,9,アースヴィンチ,横山典弘,103.0,106.0,97.0,105.0,108.0,,103.8,3.0
東京,2,10,ユーゲットミー,佐々木大,87.0,102.0,103.0,98.0,99.0,,97.8,11.0
東京,2,11,リスレジャンデール,戸崎圭太,96.0,101.0,100.0,99.0,97.0,,98.6,10.0
東京,2,12,エコロセレナ,斎藤新　,86.0,102.0,98.0,97.0,96.0,,95.8,15.0
東京,2,13,ラスターヴァース,木幡巧也,101.0,103.0,97.0,101.0,101.0,,100.6,7.0
東京,2,14,アマビエ,嶋田純次,130.0,99.0,108.0,97.0,116.0,,110.0,1.0
東京,2,15,タイセイルビー,荻野極　,91.0,97.0,97.0,92.0,105.0,,96.4,13.0
東京,2,16,チェンドル,原優介　,106.0,84.0,91.0,99.0,100.0,,96.0,14.0
東京,2,17,ブライトエアリー,プーシャ,,,,,,,,
東京,2,18,シルバーゴールド,吉田豊　,102.0,95.0,94.0,97.0,101.0,,97.8,11.0
東京,3,1,シンエンドーツダ,菊沢一樹,105.0,115.0,110.0,112.0,111.0,,110.6,1.0
東京,3,2,ピエドゥラパン,荻野極　,91.0,97.0,97.0,109.0,105.0,,99.8,5.0
東京,3,3,フジテンクウ,松岡正海,93.0,102.0,108.0,101.0,91.0,,99.0,6.0
東京,3,4,ロジクリスエス,丸山元気,87.0,98.0,97.0,97.0,98.0,,95.4,12.0
東京,3,5,モンサンドール,木幡巧也,101.0,103.0,97.0,100.0,101.0,,100.4,4.0
東京,3,6,ピルスナー,柴田大知,85.0,91.0,92.0,84.0,88.0,,88.0,14.0
東京,3,7,マッキュラシオン,三浦皇成,104.0,108.0,99.0,101.0,99.0,,102.2,3.0
東京,3,8,バルボアパーク,プーシャ,,,,,,,,
東京,3,9,ルクリーシア,舟山瑠泉,,,,,,,,
東京,3,10,ワイズファミリア,丹内祐次,75.0,102.0,107.0,98.0,100.0,,96.4,9.0
東京,3,11,スミッコディスコ,横山和生,97.0,96.0,102.0,100.0,95.0,,98.0,8.0
東京,3,12,ダイユウヴェンティ,内田博幸,98.0,97.0,90.0,99.0,94.0,,95.6,11.0
東京,3,13,サザンテイオー,戸崎圭太,96.0,101.0,100.0,98.0,97.0,,98.4,7.0
東京,3,14,ピーエムキンチャン,石神深道,79.0,97.0,79.0,86.0,60.0,,80.2,15.0
東京,3,15,シャルムグリーン,津村明秀,101.0,105.0,104.0,106.0,105.0,,104.2,2.0
東京,3,16,タイキプレジール,石橋脩　,90.0,98.0,88.0,105.0,101.0,,96.4,9.0
東京,3,17,スターアライズ,原優介　,106.0,84.0,91.0,96.0,100.0,,95.4,12.0
東京,3,18,レッツゴーファイト,遠藤汰月,,,,,,,,
東京,4,1,ヨルヴィック,戸崎圭太,96.0,93.0,96.0,98.0,97.0,,96.0,8.0
東京,4,2,フルミネブル,プーシャ,,,,,,,,
東京,4,3,サノノサンダー,長浜鴻緒,89.0,42.0,98.0,96.0,95.0,,84.0,13.0
東京,4,4,ランツェンライター,上里直汰,,,,,,,,
東京,4,5,ビービーアジャイル,原優介　,106.0,93.0,102.0,96.0,100.0,,99.4,7.0
東京,4,6,メディチパワー,木幡巧也,101.0,106.0,101.0,100.0,101.0,,101.8,4.0
東京,4,7,クラシオン,菊沢一樹,105.0,114.0,108.0,112.0,111.0,,110.0,2.0
東京,4,8,クリュメノス,小林凌大,82.0,110.0,99.0,94.0,80.0,,93.0,10.0
