場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,ソークール,黛弘人　,70.0,108.0,110.0,99.0,89.0,,95.2,11.0
東京,1,2,スピネルテソーロ,佐々木大,87.0,102.0,101.0,106.0,99.0,,99.0,6.0
東京,1,3,ニャンキニーズ,木幡巧也,101.0,103.0,101.0,100.0,101.0,,101.2,4.0
東京,1,4,リアライズタキオン,津村明秀,101.0,105.0,100.0,106.0,105.0,,103.4,1.0
東京,1,5,ウルヴァリン,松岡正海,93.0,102.0,88.0,101.0,91.0,,95.0,12.0
東京,1,6,ゴットタレント,杉原誠人,97.0,95.0,93.0,98.0,98.0,,96.2,10.0
東京,1,7,カシノユメミヅキ,土田真翔,21.0,122.0,67.0,115.0,49.0,,74.8,15.0
東京,1,8,パワポケウォーズ,上里直汰,,,,,,,,
東京,1,9,レーヴドクロンヌ,長浜鴻緒,89.0,107.0,98.0,96.0,95.0,,97.0,8.0
東京,1,10,ラストシャイニー,横山和生,97.0,96.0,103.0,100.0,95.0,,98.2,7.0
東京,1,11,ミラクルカイザー,丸田恭介,98.0,98.0,108.0,103.0,102.0,,101.8,3.0
東京,1,12,センジュキヨマル,内田博幸,98.0,97.0,96.0,99.0,94.0,,96.8,9.0
東京,1,13,テンカムテキ,丹内祐次,75.0,102.0,100.0,98.0,100.0,,95.0,12.0
東京,1,14,イナズマダイモン,菅原明良,103.0,104.0,102.0,104.0,102.0,,103.0,2.0
東京,1,15,サンクスアミリオン,江田照男,79.0,111.0,89.0,89.0,83.0,,90.2,14.0
東京,1,16,ディアファニス,荻野極　,91.0,97.0,101.0,109.0,105.0,,100.6,5.0
東京,2,1,ミッキーマーメイド,松山弘平,113.0,99.0,95.0,99.0,99.0,,101.0,4.0
東京,2,2,ブルージェネシス,遠藤汰月,,,,,,,,
東京,2,3,アルデキングダム,江田照男,79.0,111.0,90.0,86.0,83.0,,89.8,7.0
東京,2,4,セイウンアズール,津村明秀,101.0,105.0,104.0,96.0,105.0,,102.2,3.0
東京,2,5,ガードオブオナー,戸崎圭太,96.0,101.0,100.0,99.0,97.0,,98.6,5.0
東京,2,6,オーキッドワン,武藤雅　,95.0,94.0,82.0,94.0,90.0,,91.0,6.0
東京,2,7,アイムスティルミー,嶋田純次,130.0,99.0,108.0,97.0,116.0,,110.0,1.0
東京,2,8,スカイストライプス,横山典弘,103.0,106.0,97.0,105.0,108.0,,103.8,2.0
東京,2,9,コスモグロボーサ,石神深道,79.0,97.0,79.0,53.0,60.0,,73.6,8.0
東京,3,1,ファインサマーデイ,菅原明良,103.0,95.0,100.0,104.0,102.0,,100.8,8.0
東京,3,2,リケアフェデリーニ,原田和真,106.0,183.0,115.0,119.0,125.0,,129.6,1.0
東京,3,3,エフティヴェント,伊藤工真,84.0,21.0,67.0,103.0,98.0,,74.6,18.0
東京,3,4,ピコテーパー,杉原誠人,97.0,112.0,107.0,98.0,98.0,,102.4,4.0
東京,3,5,モンテール,佐々木大,87.0,117.0,103.0,106.0,99.0,,102.4,4.0
東京,3,6,ウィザードオブマリ,菅原隆一,68.0,137.0,54.0,74.0,96.0,,85.8,17.0
東京,3,7,ソヴァージュ,大野拓弥,95.0,101.0,107.0,102.0,98.0,,100.6,9.0
東京,3,8,アイファーサックス,野中悠太,102.0,98.0,99.0,103.0,100.0,,100.4,11.0
東京,3,9,ジャスフォール,石橋脩　,90.0,92.0,88.0,105.0,101.0,,95.2,13.0
東京,3,10,フーディエラン,横山琉人,101.0,118.0,93.0,93.0,103.0,,101.6,6.0
東京,3,11,ナンヨーメルシー,柴田善臣,108.0,109.0,89.0,102.0,105.0,,102.6,3.0
東京,3,12,モンサンドール,木幡巧也,101.0,106.0,97.0,100.0,101.0,,101.0,7.0
