場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,ウィンターサン,サンダースノー,-903.0,3025.0,4847.0,4503.0,2687.0,-468.0,,,13691.0,3.0
東京,1,2,マジカルレインボー,ダイワメジャー,-386.0,-1218.0,-1906.0,-775.0,-1303.0,-961.0,-124.0,,-6673.0,14.0
東京,1,3,ピコチマチ,リオンディーズ,-641.0,-1814.0,-460.0,-2627.0,-1631.0,-2040.0,,,-9213.0,15.0
東京,1,4,ミッキーラサルダン,サートゥルナーリア,301.0,78.0,452.0,418.0,-123.0,-209.0,,,917.0,9.0
東京,1,5,シウダーエヴィータ,アドマイヤマーズ,-32.0,-240.0,1511.0,266.0,-174.0,,,,1331.0,7.0
東京,1,6,ミヤグリフォン,カリフォルニアクローム,918.0,1874.0,1310.0,1253.0,1311.0,-613.0,1945.0,,7998.0,5.0
東京,1,7,カレリアンダンス,ドレフォン,1152.0,2712.0,5543.0,2608.0,2133.0,1854.0,2587.0,,18589.0,2.0
東京,1,8,カプア,シニスターミニスター,552.0,3492.0,9037.0,4395.0,2774.0,1262.0,3324.0,,24836.0,1.0
東京,1,9,グランセゾン,オルフェーヴル,-230.0,930.0,-224.0,1034.0,147.0,273.0,,,1930.0,6.0
東京,1,10,リカード,サンダースノー,-903.0,3025.0,4847.0,4503.0,2687.0,-468.0,,,13691.0,3.0
東京,1,11,スイートロータス,キンシャサノキセキ,29.0,59.0,-67.0,-1289.0,-1136.0,-493.0,-76.0,,-2973.0,13.0
東京,1,12,ワナカ,モーニン,-954.0,-1368.0,-2772.0,-2999.0,-1992.0,-1940.0,-967.0,,-12992.0,16.0
東京,1,13,ジュールスレーヴ,ロジャーバローズ,1228.0,-1748.0,-499.0,-527.0,601.0,1667.0,,,722.0,10.0
東京,1,14,キョウエイセレッソ,タワーオブロンドン,273.0,494.0,-614.0,197.0,248.0,,,,598.0,11.0
東京,1,15,イーサンペガサス,ルヴァンスレーヴ,340.0,-957.0,891.0,1262.0,-1038.0,-611.0,,,-113.0,12.0
東京,1,16,ジェンダアネモス,タワーオブロンドン,273.0,494.0,-614.0,197.0,248.0,397.0,,,995.0,8.0
東京,2,1,セラドピラール,シュヴァルグラン,-632.0,-2386.0,-1655.0,-314.0,-1088.0,-142.0,1534.0,,-4683.0,13.0
東京,2,2,セイスイミリオン,イスラボニータ,1591.0,693.0,-2141.0,725.0,-990.0,1435.0,,,1313.0,6.0
東京,2,3,トウシンバカラ,ドレフォン,1152.0,2712.0,5543.0,2608.0,2178.0,1854.0,1886.0,,17933.0,2.0
東京,2,4,ノースグロリア,サトノダイヤモンド,-275.0,2121.0,-41.0,-1057.0,-472.0,-456.0,-1786.0,,-1966.0,9.0
東京,2,5,マブアンドフェール,マインドユアビスケッツ,1896.0,-272.0,-2646.0,-2569.0,-1831.0,785.0,,,-4637.0,12.0
東京,2,6,イベンチュアリー,リアルスティール,1778.0,3353.0,3041.0,4033.0,1180.0,2787.0,,,16172.0,3.0
東京,2,7,マイネルジーニアス,シニスターミニスター,552.0,3492.0,9037.0,4395.0,5738.0,1262.0,3324.0,,27800.0,1.0
東京,2,8,サクラコーラル,エイシンフラッシュ,-1578.0,-643.0,-1122.0,-937.0,-936.0,-1831.0,-1473.0,,-8520.0,16.0
東京,2,9,リバティフレイム,アメリカンペイトリオット,-1091.0,-181.0,-1007.0,-452.0,315.0,-1232.0,-744.0,,-4392.0,11.0
東京,2,10,パブリックスフィア,ブリックスアンドモルタル,831.0,-621.0,-981.0,1564.0,1306.0,1767.0,-1593.0,,2273.0,5.0
東京,2,11,トライゴーニック,ルーラーシップ,460.0,1741.0,-317.0,645.0,-1950.0,92.0,-708.0,,-37.0,7.0
東京,2,12,テソリーノ,サートゥルナーリア,301.0,78.0,452.0,-851.0,-123.0,,,,-143.0,8.0
東京,2,13,オンクラウドナイン,ラニ,217.0,75.0,2043.0,961.0,1232.0,167.0,1515.0,,6210.0,4.0
東京,2,14,ホークライト,ハービンジャー,-717.0,-337.0,-1415.0,-34.0,-1113.0,-2367.0,,,-5983.0,15.0
東京,2,15,ミスブランニュデイ,ロードカナロア,289.0,-606.0,-288.0,-1124.0,-3277.0,814.0,-1432.0,,-5624.0,14.0
東京,2,16,ドラゴンバスター,マクフィ,116.0,-286.0,-385.0,-999.0,330.0,-265.0,-514.0,,-2003.0,10.0
東京,3,1,ベアリミッション,シルバーステート,-2209.0,-2175.0,1981.0,-716.0,-864.0,-1360.0,,,-5343.0,11.0
東京,3,2,ロードオブドリーム,キズナ,1209.0,1802.0,4251.0,2547.0,3921.0,1572.0,54.0,,15356.0,1.0
東京,3,3,マイネルアズーロ,ダノンバラード,1483.0,-59.0,1958.0,-197.0,754.0,1947.0,,,5886.0,3.0
東京,3,4,コスモグラニット,キタサンブラック,598.0,937.0,-309.0,-564.0,263.0,-412.0,,,513.0,6.0
東京,3,5,リワードパシオン,ナカヤマフェスタ,,,,,,,,,,
東京,3,6,キャバリエクエスト,ストロングリターン,45.0,10.0,-693.0,-438.0,-872.0,-497.0,226.0,,-2219.0,8.0
東京,3,7,ココロビジン,ダノンバラード,1483.0,-59.0,1958.0,-197.0,754.0,1947.0,865.0,,6751.0,2.0
東京,3,8,マイネルアレス,スクリーンヒーロー,100.0,537.0,823.0,1856.0,414.0,368.0,,,4098.0,4.0
東京,3,9,マイドリームガール,ローレルゲレイロ,,,,,,,,,,
東京,3,10,ブルンツヴィーク,スワーヴリチャード,-348.0,145.0,-1019.0,-1873.0,787.0,-291.0,-224.0,,-2823.0,10.0
東京,3,11,ライヴバフィ,マクフィ,116.0,-286.0,286.0,-999.0,330.0,-265.0,,,-818.0,7.0
東京,3,12,ハクサンテュポン,シルポート,,,,,,,,,,
東京,3,13,タベザカリ,トーホウジャッカル,,,,,,,,,,
東京,3,14,サマーツアー,モーリス,554.0,-5.0,-847.0,-400.0,-333.0,-1372.0,154.0,,-2249.0,9.0
東京,3,15,バイオマックス,リオンディーズ,-641.0,-1814.0,-714.0,-2627.0,78.0,-2040.0,,,-7758.0,14.0
東京,3,16,アルデコンティ,ロードカナロア,289.0,-606.0,-1519.0,-1124.0,-3277.0,814.0,-1432.0,,-6855.0,13.0
東京,3,17,ブランフォルテ,シルバーステート,-2209.0,-2175.0,1981.0,-716.0,-864.0,-1360.0,-837.0,,-6180.0,12.0
東京,3,18,アリスメティーク,ミッキーアイル,57.0,682.0,1956.0,-612.0,47.0,51.0,1761.0,,3942.0,5.0
東京,4,1,ドルーリー,サトノクラウン,-587.0,-3346.0,-174.0,-1737.0,-221.0,-36.0,-877.0,,-6978.0,13.0
