場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,チュラット,93.2,16.0,106.0,5.0,91.167,14.0,290.36699999999996,96.789,13.0
東京,1,2,ジルクン,96.8,15.0,102.429,7.0,110.333,1.0,309.562,103.187,3.0
東京,1,3,アルマリカシバ,99.6,9.0,97.571,10.0,95.833,10.0,293.004,97.668,11.0
東京,1,4,ジョイナーテソーロ,97.6,12.0,111.5,2.0,95.167,11.0,304.267,101.422,4.0
東京,1,5,ロベルタカリーナ,101.2,6.0,95.833,11.0,105.167,3.0,302.20000000000005,100.733,6.0
東京,1,6,サブアトミック,97.0,14.0,98.0,9.0,100.0,6.0,295.0,98.333,9.0
東京,1,7,ナックメテオ,103.6,3.0,98.857,8.0,82.5,16.0,284.957,94.986,14.0
東京,1,8,グラスティアラ,101.4,5.0,76.857,15.0,90.167,15.0,268.424,89.475,16.0
東京,1,9,マテンロウバディ,103.0,4.0,103.5,6.0,104.0,4.0,310.5,103.5,2.0
東京,1,10,ヘイケ,100.8,7.0,106.143,4.0,92.0,13.0,298.943,99.648,8.0
東京,1,11,ウインラテアート,100.4,8.0,95.286,13.0,98.571,8.0,294.257,98.086,10.0
東京,1,12,エイトビートレター,108.2,1.0,109.429,3.0,102.0,5.0,319.629,106.543,1.0
東京,1,13,ラストシャリナ,98.6,10.0,76.857,15.0,98.714,7.0,274.171,91.39,15.0
東京,1,14,マサノユニコーン,98.6,10.0,95.833,11.0,105.333,2.0,299.76599999999996,99.922,7.0
東京,1,15,キチロクキャップ,104.4,2.0,90.0,14.0,97.0,9.0,291.4,97.133,12.0
東京,1,16,レイアポポ,97.6,12.0,113.0,1.0,93.429,12.0,304.029,101.343,5.0
東京,2,1,フロウオブタイム,101.4,5.0,96.429,9.0,109.0,1.0,306.829,102.276,2.0
東京,2,2,ユイノレクター,99.2,8.0,96.0,11.0,105.333,2.0,300.533,100.178,3.0
東京,2,3,ヒロノビックバン,102.2,3.0,105.143,4.0,82.571,16.0,289.914,96.638,11.0
東京,2,4,キタノヴァルカン,93.6,12.0,96.857,8.0,90.5,12.0,280.957,93.652,12.0
東京,2,5,ヘルオブアライド,107.4,1.0,92.714,12.0,93.333,10.0,293.447,97.816,6.0
東京,2,6,マインドミー,104.4,2.0,96.429,9.0,94.167,8.0,294.996,98.332,5.0
東京,2,7,トーセンアシュリー,93.2,13.0,100.833,6.0,96.333,7.0,290.366,96.789,10.0
東京,2,8,インサイト,98.2,9.0,106.429,2.0,87.333,15.0,291.962,97.321,8.0
東京,2,9,ブラックビート,89.6,16.0,88.0,13.0,93.5,9.0,271.1,90.367,14.0
東京,2,10,キタノマーシャル,99.6,7.0,106.429,2.0,91.833,11.0,297.86199999999997,99.287,4.0
東京,2,11,ユガフ,90.2,15.0,87.0,14.0,89.833,13.0,267.033,89.011,15.0
東京,2,12,ドラゴンラック,101.2,6.0,103.571,5.0,88.667,14.0,293.438,97.813,7.0
東京,2,13,ムチャスエルテ,94.4,10.0,112.667,1.0,102.833,3.0,309.9,103.3,1.0
東京,2,14,タイセイデクスター,94.4,10.0,98.0,7.0,98.667,5.0,291.067,97.022,9.0
東京,2,15,ユイットムーラン,92.0,14.0,,,96.571,6.0,,,
