場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,ハクサンエクレール,99.8,8.0,99.857,5.0,95.143,13.0,294.79999999999995,98.267,9.0
福島,1,2,ワキノグラス,107.8,2.0,91.714,13.0,106.5,4.0,306.014,102.005,4.0
福島,1,3,アシャカルーク,97.2,11.0,115.857,1.0,100.667,11.0,313.72400000000005,104.575,2.0
福島,1,4,ジークマインド,95.0,14.0,94.571,10.0,97.5,12.0,287.071,95.69,11.0
福島,1,5,クリアクォーツ,101.0,6.0,93.0,12.0,81.333,15.0,275.33299999999997,91.778,12.0
福島,1,6,ヘレンテソーロ,97.6,10.0,101.667,4.0,104.833,8.0,304.1,101.367,6.0
福島,1,7,タイセイウーノ,103.0,5.0,93.143,11.0,105.167,6.0,301.31,100.437,7.0
福島,1,8,シアトルプリンセス,111.6,1.0,97.571,7.0,104.333,10.0,313.504,104.501,3.0
福島,1,9,マサハヤモーブ,96.2,12.0,90.857,14.0,112.0,2.0,299.057,99.686,8.0
福島,1,10,ミトノキャット,100.4,7.0,107.714,3.0,,,,,
福島,1,11,シャンパンゴールド,89.6,15.0,96.857,8.0,87.571,14.0,274.028,91.343,13.0
福島,1,12,スマートテンペスト,95.6,13.0,,,108.0,3.0,,,
福島,1,13,メイショウホダワラ,103.8,4.0,96.857,8.0,105.143,7.0,305.79999999999995,101.933,5.0
福島,1,14,タルトポワール,99.6,9.0,84.571,15.0,104.833,8.0,289.004,96.335,10.0
福島,1,15,パッションディーバ,105.0,3.0,97.714,6.0,117.667,1.0,320.381,106.794,1.0
福島,1,16,ロベルタカリーナ,,,114.333,2.0,105.333,5.0,,,
福島,2,1,ソシエテトウショウ,104.6,3.0,100.6,8.0,105.857,3.0,311.057,103.686,1.0
福島,2,2,ウォーターカルミア,94.4,11.0,125.0,1.0,86.333,16.0,305.733,101.911,3.0
福島,2,3,バシレイア,89.4,13.0,101.833,6.0,93.167,12.0,284.4,94.8,12.0
福島,2,4,メイショウマチルダ,86.4,15.0,108.833,2.0,93.833,11.0,289.06600000000003,96.355,11.0
福島,2,5,モンサンアマリリス,94.8,10.0,88.667,15.0,87.167,15.0,270.634,90.211,14.0
福島,2,6,ルアスカリーン,95.4,9.0,105.167,4.0,95.333,8.0,295.9,98.633,8.0
福島,2,7,デボラ,100.8,5.0,95.333,13.0,97.333,7.0,293.466,97.822,9.0
福島,2,8,ヨシノサプライズ,99.0,8.0,99.0,10.0,106.167,2.0,304.16700000000003,101.389,4.0
福島,2,9,ハイヌーンチェコ,103.2,4.0,91.667,14.0,97.714,6.0,292.581,97.527,10.0
福島,2,10,リュウノハミング,,,104.714,5.0,87.833,14.0,,,
福島,2,11,ジュリアナガール,111.4,2.0,,,92.5,13.0,,,
福島,2,12,トレジャーハウス,90.2,12.0,97.0,11.0,111.833,1.0,299.033,99.678,7.0
福島,2,13,ミズイロホルトゥス,112.0,1.0,97.0,11.0,99.0,5.0,308.0,102.667,2.0
福島,2,14,オーシンブーケ,100.6,6.0,99.5,9.0,102.333,4.0,302.433,100.811,6.0
福島,2,15,マーレリアン,86.6,14.0,100.714,7.0,94.429,10.0,281.743,93.914,13.0
福島,2,16,ヨッシーレイ,99.6,7.0,108.833,2.0,95.0,9.0,303.433,101.144,5.0
福島,3,1,ベルランザドール,112.0,1.0,96.286,12.0,91.833,14.0,300.119,100.04,6.0
福島,3,2,コスモアチーブ,94.0,12.0,103.286,3.0,91.5,15.0,288.786,96.262,10.0
福島,3,3,エリジブル,,,97.0,8.0,105.333,4.0,,,
福島,3,4,アレグリーニ,104.8,5.0,100.6,6.0,121.667,2.0,327.067,109.022,2.0
福島,3,5,マシェリアムール,83.8,13.0,92.0,15.0,96.167,9.0,271.967,90.656,13.0
福島,3,6,ビビデバビデブー,110.8,2.0,97.0,8.0,90.0,16.0,297.8,99.267,7.0
福島,3,7,シャインバオバブ,98.8,8.0,97.571,7.0,93.0,12.0,289.371,96.457,9.0
福島,3,8,メイショウサノサ,94.6,11.0,92.429,14.0,93.833,11.0,280.86199999999997,93.621,12.0
福島,3,9,ルディシャ,,,94.429,13.0,99.0,7.0,,,
福島,3,10,ドラギニャン,106.0,4.0,108.857,1.0,124.0,1.0,338.85699999999997,112.952,1.0
福島,3,11,ウインイルネージュ,103.6,6.0,103.286,3.0,111.0,3.0,317.88599999999997,105.962,3.0
福島,3,12,マイネルフィスキオ,69.8,14.0,103.286,3.0,97.5,8.0,270.586,90.195,14.0
福島,3,13,ロンギングジェニー,100.2,7.0,104.167,2.0,96.0,10.0,300.367,100.122,5.0
福島,3,14,キャルミナス,98.8,8.0,97.0,8.0,92.0,13.0,287.8,95.933,11.0
福島,3,15,グレイトレッグ,110.0,3.0,92.0,15.0,101.333,6.0,303.33299999999997,101.111,4.0
福島,3,16,ブリヤディアマンテ,94.8,10.0,97.0,8.0,101.667,5.0,293.467,97.822,8.0
福島,4,1,メイワファースト,108.2,2.0,101.333,6.0,97.5,13.0,307.033,102.344,5.0
福島,4,2,レイネイル,100.2,7.0,100.571,9.0,101.333,9.0,302.10400000000004,100.701,8.0
福島,4,3,ルミナヴィクター,99.4,9.0,93.714,12.0,103.0,6.0,296.11400000000003,98.705,9.0
福島,4,4,ハナウマビーチ,100.2,7.0,106.2,3.0,109.333,1.0,315.733,105.244,3.0
福島,4,5,ミュージックマン,,,90.571,13.0,101.333,9.0,,,
福島,4,6,メリーサウンド,98.8,10.0,107.286,2.0,96.833,14.0,302.919,100.973,6.0
福島,4,7,ピラニアキッス,,,101.0,7.0,104.5,3.0,,,
福島,4,8,ナムラクレープ,91.2,11.0,,,104.167,4.0,,,
福島,4,9,スイートロータス,88.0,12.0,96.143,11.0,100.667,11.0,284.81,94.937,10.0
福島,4,10,ルージュミラージュ,111.4,1.0,105.667,4.0,102.5,7.0,319.567,106.522,2.0
福島,4,11,ナイトダンサー,102.4,5.0,101.429,5.0,98.833,12.0,302.66200000000003,100.887,7.0
福島,4,12,スカイビート,104.6,4.0,113.714,1.0,101.857,8.0,320.171,106.724,1.0
福島,4,13,スマートブル,108.2,2.0,,,,,,,
福島,4,14,ザハント,100.8,6.0,100.5,10.0,108.5,2.0,309.8,103.267,4.0
福島,4,15,デルマアリエル,75.4,13.0,101.0,7.0,103.333,5.0,279.733,93.244,11.0
福島,5,1,ウインアレース,111.0,1.0,89.6,11.0,95.286,11.0,295.88599999999997,98.629,6.0
福島,5,2,エルモサメロディア,105.2,3.0,95.0,9.0,110.667,1.0,310.86699999999996,103.622,2.0
福島,5,3,グラスダイヤモンド,98.8,7.0,99.143,7.0,76.571,15.0,274.514,91.505,10.0
福島,5,4,メルヘンライズ,98.2,8.0,97.571,8.0,109.857,4.0,305.62800000000004,101.876,4.0
福島,5,5,オビドス,76.2,14.0,80.286,14.0,93.667,12.0,250.153,83.384,11.0
福島,5,6,ウインベラーノ,99.2,6.0,89.6,11.0,110.667,1.0,299.467,99.822,5.0
福島,5,7,レッドシュテルン,83.6,13.0,101.857,5.0,98.0,9.0,283.457,94.486,8.0
福島,5,8,マジョレル,,,92.286,10.0,91.571,14.0,,,
福島,5,9,ノブノリオウ,88.6,12.0,102.571,4.0,101.167,5.0,292.33799999999997,97.446,7.0
福島,5,10,サミダレナイツ,95.8,10.0,,,99.667,6.0,,,
福島,5,11,レッドエソール,106.0,2.0,148.6,1.0,110.667,1.0,365.267,121.756,1.0
福島,5,12,クロウソング,93.0,11.0,87.143,13.0,96.833,10.0,276.976,92.325,9.0
福島,5,13,アクロスザリバー,97.4,9.0,105.714,3.0,,,,,
福島,5,14,マイネルアレス,102.8,4.0,110.571,2.0,93.333,13.0,306.70399999999995,102.235,3.0
福島,5,15,トラストユー,99.4,5.0,,,99.167,7.0,,,
福島,5,16,チェンジオブハート,,,100.857,6.0,98.429,8.0,,,
福島,6,1,キタノブリッジ,103.2,6.0,104.857,6.0,103.857,4.0,311.914,103.971,4.0
福島,6,2,シャンハイノハナ,104.6,5.0,110.286,1.0,104.0,3.0,318.88599999999997,106.295,3.0
福島,6,3,セイラダンサー,100.8,8.0,98.5,11.0,95.5,8.0,294.8,98.267,9.0
福島,6,4,ヒロノエクスカリバ,49.2,16.0,95.333,14.0,93.833,13.0,238.366,79.455,16.0
福島,6,5,スマートセラム,105.8,3.0,96.714,13.0,97.714,7.0,300.228,100.076,8.0
福島,6,6,ゼンダンスバシリ,117.8,1.0,101.6,9.0,125.833,1.0,345.23299999999995,115.078,1.0
福島,6,7,キタノヴァルカン,86.6,13.0,103.286,7.0,95.167,9.0,285.053,95.018,11.0
福島,6,8,ダニエルバローズ,105.4,4.0,105.857,4.0,110.667,2.0,321.924,107.308,2.0
福島,6,9,ペイシャブギー,100.6,9.0,76.5,16.0,87.833,15.0,264.933,88.311,15.0
福島,6,10,ミリオンヒット,90.2,12.0,105.167,5.0,87.833,15.0,283.20000000000005,94.4,12.0
