場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,ダイユウボンバー,104.667,6.0,99.0,6.0,94.833,12.0,298.5,99.5,10.0
新潟,1,2,コナベイション,104.0,7.0,109.6,1.0,94.833,12.0,308.433,102.811,2.0
新潟,1,3,ペイシャアーサー,111.0,2.0,92.667,13.0,96.833,11.0,300.5,100.167,6.0
新潟,1,4,エイシンパンタレイ,97.333,10.0,92.667,13.0,108.0,3.0,298.0,99.333,11.0
新潟,1,5,シュパネントパール,110.333,3.0,,,116.0,2.0,,,
新潟,1,6,ムーンアイドル,101.167,9.0,96.0,11.0,97.25,9.0,294.41700000000003,98.139,12.0
新潟,1,7,ダブルスチール,84.5,15.0,109.5,2.0,127.625,1.0,321.625,107.208,1.0
新潟,1,8,オーシンブーケ,96.667,11.0,101.0,5.0,102.5,5.0,300.16700000000003,100.056,7.0
新潟,1,9,ルナプローブ,80.5,16.0,95.625,12.0,97.125,10.0,273.25,91.083,15.0
新潟,1,10,メイショウマチルダ,91.833,13.0,97.167,9.0,92.667,14.0,281.66700000000003,93.889,13.0
新潟,1,11,アンビシャスヨシノ,90.5,14.0,85.5,15.0,99.5,7.0,275.5,91.833,14.0
新潟,1,12,ミズイロホルトゥス,111.667,1.0,97.4,8.0,99.167,8.0,308.23400000000004,102.745,3.0
新潟,1,13,ショウナンバシリス,102.167,8.0,108.5,3.0,89.375,16.0,300.04200000000003,100.014,8.0
新潟,1,14,キタノブリッジ,107.333,5.0,105.167,4.0,91.5,15.0,304.0,101.333,5.0
新潟,1,15,メイショウハボマイ,107.667,4.0,96.833,10.0,101.75,6.0,306.25,102.083,4.0
新潟,1,16,マイアイドル,94.667,12.0,98.4,7.0,106.167,4.0,299.23400000000004,99.745,9.0
新潟,2,1,ワイドレッド,90.0,11.0,106.167,3.0,104.833,2.0,301.0,100.333,4.0
新潟,2,2,ゴールドシャーク,100.667,8.0,104.0,4.0,97.375,9.0,302.04200000000003,100.681,3.0
新潟,2,3,サトノエバー,101.667,5.0,85.333,13.0,97.167,10.0,284.16700000000003,94.722,13.0
新潟,2,4,モウフブキ,93.0,10.0,101.333,9.0,100.0,6.0,294.33299999999997,98.111,10.0
新潟,2,5,メイショウセツゲツ,109.167,1.0,94.333,12.0,96.5,12.0,300.0,100.0,5.0
新潟,2,6,ミニョンマルーン,108.667,2.0,83.8,15.0,97.5,8.0,289.967,96.656,12.0
新潟,2,7,グリューネベルグ,100.833,7.0,103.167,6.0,94.5,15.0,298.5,99.5,8.0
新潟,2,8,ヴィーナスゼファー,,,85.333,13.0,103.5,4.0,,,
新潟,2,9,ハニーローリエ,87.333,13.0,102.0,7.0,104.667,3.0,294.0,98.0,11.0
新潟,2,10,ヤマニンレセディ,107.333,3.0,94.5,11.0,96.667,11.0,298.5,99.5,8.0
新潟,2,11,ウエスタンタマヤ,104.0,4.0,117.125,2.0,102.333,5.0,323.45799999999997,107.819,1.0
新潟,2,12,ヴィオラダンサー,,,98.375,10.0,109.5,1.0,,,
