場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
函館,1,1,フリアフロリダ,107.2,2.0,,,119.667,1.0,,,
函館,1,2,ブラックティンカー,97.0,9.0,95.333,10.0,90.0,15.0,282.33299999999997,94.111,9.0
函館,1,3,クレドール,80.4,14.0,95.286,11.0,102.333,3.0,278.019,92.673,10.0
函館,1,4,ファリア,93.2,11.0,90.571,14.0,93.714,11.0,277.485,92.495,11.0
函館,1,5,ゴールドサニーデイ,105.0,5.0,100.833,6.0,93.286,12.0,299.119,99.706,5.0
函館,1,6,フィリグラン,91.5,12.0,94.667,13.0,105.833,2.0,292.0,97.333,6.0
函館,1,7,ワタシマツワ,89.8,13.0,105.667,3.0,94.667,10.0,290.134,96.711,7.0
函館,1,8,デルタニュートラル,,,105.167,5.0,93.0,13.0,,,
函館,1,9,ロネット,104.0,7.0,98.167,8.0,101.0,5.0,303.16700000000003,101.056,3.0
函館,1,10,ルブリアン,111.4,1.0,95.286,11.0,98.5,8.0,305.18600000000004,101.729,2.0
函館,1,11,グッバイウェーブ,99.2,8.0,97.0,9.0,90.333,14.0,286.533,95.511,8.0
函館,1,12,グリフォン,104.2,6.0,99.0,7.0,52.167,16.0,255.367,85.122,12.0
函館,1,13,ユウグレ,,,132.4,1.0,101.667,4.0,,,
函館,1,14,アドバンスオーセン,106.0,4.0,,,99.833,6.0,,,
函館,1,15,ニシノコイブミ,96.4,10.0,105.286,4.0,98.5,8.0,300.18600000000004,100.062,4.0
函館,1,16,シルフラ,106.2,3.0,108.0,2.0,99.667,7.0,313.86699999999996,104.622,1.0
函館,2,1,メイショウホダワラ,102.6,4.0,98.429,5.0,102.333,3.0,303.36199999999997,101.121,2.0
函館,2,2,エイシンカリス,97.6,5.0,,,109.5,1.0,,,
函館,2,3,キムケンフォトン,97.0,6.0,95.0,7.0,105.5,2.0,297.5,99.167,3.0
函館,2,4,テーオーテバルディ,,,95.429,6.0,90.833,11.0,,,
函館,2,5,デンリッレハウエル,104.6,2.0,95.0,7.0,93.167,9.0,292.767,97.589,5.0
函館,2,6,グランシャット,,,88.833,10.0,100.5,5.0,,,
函館,2,7,バースフラワー,87.4,8.0,93.333,9.0,93.429,8.0,274.16200000000003,91.387,7.0
函館,2,8,エファセデリエール,105.8,1.0,,,91.0,10.0,,,
函館,2,9,フォレストオール,103.0,3.0,106.714,3.0,87.667,12.0,297.381,99.127,4.0
函館,2,10,ハイエンドモデル,93.75,7.0,112.167,1.0,101.714,4.0,307.631,102.544,1.0
函館,2,11,サトミノマリア,,,98.571,4.0,94.667,7.0,,,
函館,2,12,テーオーシュターデ,85.5,9.0,108.857,2.0,96.429,6.0,290.786,96.929,6.0
函館,3,1,キンセンオー,,,108.286,3.0,107.5,3.0,,,
函館,3,2,ヴィータレヴィス,107.2,2.0,98.0,9.0,106.0,4.0,311.2,103.733,4.0
函館,3,3,トモジャイブ,97.4,9.0,108.571,2.0,112.714,1.0,318.685,106.228,2.0
函館,3,4,フルセンド,102.8,6.0,92.857,13.0,103.167,6.0,298.82399999999996,99.608,7.0
函館,3,5,インターステラ,105.6,3.0,104.429,6.0,93.667,10.0,303.696,101.232,6.0
函館,3,6,オドラニャソンソン,,,97.167,10.0,,,,,
函館,3,7,デルマイオ,109.4,1.0,107.286,4.0,112.571,2.0,329.257,109.752,1.0
函館,3,8,ナルサー,88.0,10.0,94.0,12.0,83.833,12.0,265.83299999999997,88.611,10.0
函館,3,9,メイショウタイピン,100.8,7.0,118.333,1.0,93.833,9.0,312.966,104.322,3.0
函館,3,10,サンライズバレット,105.6,3.0,105.143,5.0,99.167,7.0,309.90999999999997,103.303,5.0
函館,3,11,レヴァンティス,104.2,5.0,96.429,11.0,92.0,11.0,292.629,97.543,9.0
函館,3,12,ニホンピロカスター,,,100.667,8.0,104.286,5.0,,,
函館,3,13,ジョードリウム,98.0,8.0,101.286,7.0,97.667,8.0,296.953,98.984,8.0
函館,4,1,マナミン,87.5,12.0,105.5,1.0,87.833,14.0,280.83299999999997,93.611,11.0
函館,4,2,メイショウキンタイ,96.4,10.0,90.0,15.0,101.5,8.0,287.9,95.967,8.0
函館,4,3,カリータフェリス,90.4,11.0,101.571,5.0,108.333,3.0,300.304,100.101,6.0
函館,4,4,キタノアンシェル,104.6,6.0,80.571,16.0,87.0,15.0,272.171,90.724,12.0
函館,4,5,ウインイルネージュ,105.8,4.0,100.857,6.0,116.5,1.0,323.157,107.719,1.0
函館,4,6,ドルチェリターン,107.6,1.0,102.167,4.0,105.0,6.0,314.767,104.922,3.0
函館,4,7,スリーセンス,99.6,9.0,99.286,9.0,105.833,5.0,304.719,101.573,5.0
函館,4,8,アルファシリウス,102.2,7.0,102.333,3.0,103.143,7.0,307.67600000000004,102.559,4.0
函館,4,9,ダイハッシュウ,,,90.857,14.0,96.5,10.0,,,
函館,4,10,セブンスプリングス,,,100.0,8.0,89.333,11.0,,,
函館,4,11,コンスピラシー,106.6,2.0,97.333,11.0,81.0,16.0,284.933,94.978,10.0
函館,4,12,アオイタケル,106.2,3.0,100.5,7.0,109.143,2.0,315.84299999999996,105.281,2.0
函館,4,13,ヤマニンヒストリア,105.2,5.0,92.857,13.0,89.333,11.0,287.39,95.797,9.0
函館,4,14,クラウドプリーザー,100.6,8.0,95.167,12.0,99.857,9.0,295.624,98.541,7.0
函館,4,15,ノボリユーミン,78.5,13.0,102.714,2.0,89.333,11.0,270.547,90.182,13.0
函館,4,16,アウルムレガリア,,,98.167,10.0,107.167,4.0,,,
函館,5,1,ワンインザスカイ,98.4,8.0,99.667,7.0,101.167,6.0,299.23400000000004,99.745,7.0
函館,5,2,ステイフリー,90.4,14.0,,,89.167,13.0,,,
函館,5,3,アルティオーラ,91.0,13.0,,,,,,,
函館,5,4,トウカイマシェリ,106.8,3.0,98.667,8.0,101.333,5.0,306.79999999999995,102.267,5.0
函館,5,5,セレーノ,96.0,10.0,97.833,9.0,93.333,8.0,287.166,95.722,9.0
函館,5,6,プレセピオ,93.2,11.0,,,90.5,11.0,,,
函館,5,7,モルトカリーナ,91.25,12.0,95.667,10.0,91.0,9.0,277.91700000000003,92.639,11.0
函館,5,8,ワイズギャング,98.0,9.0,,,117.0,1.0,,,
函館,5,9,シャインフォーミー,99.4,7.0,105.8,2.0,88.333,14.0,293.533,97.844,8.0
函館,5,10,ブラックチャリス,106.4,4.0,102.5,6.0,108.0,3.0,316.9,105.633,3.0
函館,5,11,ショウナンカリス,105.6,5.0,105.167,3.0,97.333,7.0,308.1,102.7,4.0
函館,5,12,ハチハチローズ,112.0,1.0,127.333,1.0,91.0,9.0,330.33299999999997,110.111,1.0
函館,5,13,トーセンライティア,105.6,5.0,94.333,11.0,102.5,4.0,302.433,100.811,6.0
函館,5,14,スノーランス,109.2,2.0,103.167,5.0,115.833,2.0,328.20000000000005,109.4,2.0
函館,5,15,ラインカシウス,89.75,15.0,105.167,3.0,89.5,12.0,284.41700000000003,94.806,10.0
函館,6,1,スターオブロンドン,99.2,5.0,91.667,4.0,106.667,1.0,297.534,99.178,3.0
函館,6,2,ジェム,107.2,3.0,,,105.833,2.0,,,
函館,6,3,リオマダムレッド,88.0,9.0,94.0,3.0,,,,,
函館,6,4,タイセイガナール,90.0,8.0,91.667,4.0,103.333,3.0,285.0,95.0,4.0
函館,6,5,トーセンクリステル,101.6,4.0,94.333,2.0,102.5,4.0,298.433,99.478,2.0
函館,6,6,ラブミーヘンリー,94.4,7.0,108.167,1.0,97.667,6.0,300.23400000000004,100.078,1.0
函館,6,7,ワイドアルバ,98.0,6.0,91.667,4.0,89.333,7.0,279.0,93.0,5.0
函館,6,8,ディオスデルマール,111.6,1.0,,,,,,,
函館,6,9,ウレシイゴサン,108.8,2.0,,,99.0,5.0,,,
函館,7,1,オントゥザステージ,,,102.714,5.0,97.714,10.0,,,
函館,7,2,スイートフェアリー,109.0,2.0,105.167,2.0,95.833,11.0,310.0,103.333,3.0
函館,7,3,エムティヒララ,78.5,14.0,92.571,15.0,118.714,2.0,289.78499999999997,96.595,13.0
