場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,キタノラブミー,90.167,11.0,101.333,5.0,98.167,7.0,289.66700000000003,96.556,7.0
中山,1,2,ノースグロリア,,,101.333,5.0,103.167,4.0,,,
中山,1,3,フォアファン,86.667,12.0,104.667,2.0,90.167,13.0,281.501,93.834,10.0
中山,1,4,ロードオブドリーム,109.167,1.0,103.667,4.0,106.0,3.0,318.834,106.278,1.0
中山,1,5,トライゴーニック,100.167,3.0,100.875,7.0,107.833,2.0,308.875,102.958,2.0
中山,1,6,ホークライト,92.5,10.0,98.833,9.0,96.625,8.0,287.95799999999997,95.986,8.0
中山,1,7,トルーティクス,97.5,6.0,105.125,1.0,94.667,10.0,297.29200000000003,99.097,4.0
中山,1,8,スーパーチャージ,95.833,8.0,103.833,3.0,101.667,5.0,301.33299999999997,100.444,3.0
中山,1,9,レッドシュトラール,99.333,4.0,99.75,8.0,91.0,11.0,290.08299999999997,96.694,6.0
中山,1,10,ワカムシャ,103.333,2.0,90.833,11.0,90.5,12.0,284.666,94.889,9.0
中山,1,11,モンサンプレシャス,98.833,5.0,97.0,10.0,101.125,6.0,296.95799999999997,98.986,5.0
中山,1,12,リネンフラッシュ,94.167,9.0,88.125,12.0,96.125,9.0,278.41700000000003,92.806,11.0
中山,1,13,プレシャストップ,97.0,7.0,,,108.667,1.0,,,
中山,2,1,ナックトライアンフ,104.333,4.0,92.667,11.0,102.5,6.0,299.5,99.833,6.0
中山,2,2,ユウオウマイシン,104.667,3.0,79.833,14.0,98.0,11.0,282.5,94.167,11.0
中山,2,3,ワタシマツワ,99.167,7.0,119.833,1.0,103.25,5.0,322.25,107.417,2.0
中山,2,4,フルーツワゴン,99.167,7.0,79.75,15.0,107.0,3.0,285.91700000000003,95.306,10.0
中山,2,5,ベルレオーネ,80.667,14.0,,,90.5,15.0,,,
中山,2,6,ミズイロ,104.833,2.0,100.667,7.0,118.333,1.0,323.83299999999997,107.944,1.0
中山,2,7,グリーンエリクサー,93.5,12.0,103.875,3.0,101.333,8.0,298.70799999999997,99.569,7.0
中山,2,8,スリーローズマリー,,,98.4,9.0,98.167,10.0,,,
中山,2,9,ベールドゥフィーユ,103.333,5.0,102.5,5.0,101.375,7.0,307.20799999999997,102.403,3.0
中山,2,10,パラモランド,98.5,10.0,98.0,10.0,95.75,13.0,292.25,97.417,8.0
中山,2,11,ピコグリーン,98.667,9.0,80.8,13.0,100.125,9.0,279.592,93.197,12.0
中山,2,12,レトロブーム,,,110.833,2.0,103.75,4.0,,,
中山,2,13,ファリア,99.833,6.0,92.333,12.0,76.625,16.0,268.791,89.597,13.0
中山,2,14,ステラマテュティナ,95.167,11.0,102.333,6.0,91.5,14.0,289.0,96.333,9.0
中山,2,15,プロピエダッド,106.833,1.0,103.0,4.0,97.333,12.0,307.166,102.389,4.0
中山,2,16,クインズシフォン,91.167,13.0,100.667,7.0,108.0,2.0,299.834,99.945,5.0
中山,3,1,オンザバサラ,98.833,5.0,98.833,8.0,99.667,3.0,297.33299999999997,99.111,6.0
中山,3,2,サンライズフーガ,94.0,7.0,100.875,5.0,,,,,
中山,3,3,カフェヘニーハイ,92.5,8.0,103.5,4.0,99.333,4.0,295.33299999999997,98.444,7.0
中山,3,4,ミルキーハニー,,,,,84.875,12.0,,,
中山,3,5,ハーレムシャフル,100.667,4.0,110.625,3.0,92.75,8.0,304.04200000000003,101.347,3.0
中山,3,6,ソラノキャンバス,85.667,11.0,98.375,10.0,105.75,1.0,289.79200000000003,96.597,8.0
中山,3,7,グランスターオー,91.833,9.0,118.25,1.0,87.5,10.0,297.58299999999997,99.194,5.0
中山,3,8,ナイトダンサー,82.833,12.0,99.5,6.0,90.833,9.0,273.166,91.055,10.0
中山,3,9,ホウヨウムーン,97.0,6.0,94.625,11.0,85.25,11.0,276.875,92.292,9.0
中山,3,10,ニニンサンキャク,86.667,10.0,,,93.75,7.0,,,
中山,3,11,グレイテストソング,103.333,3.0,116.6,2.0,94.167,6.0,314.1,104.7,1.0
中山,3,12,ティアップドライブ,105.167,2.0,98.667,9.0,98.25,5.0,302.084,100.695,4.0
中山,3,13,キープオントップ,109.0,1.0,99.0,7.0,100.333,2.0,308.33299999999997,102.778,2.0
中山,4,1,ケンヴァイザッハ,85.5,10.0,106.0,3.0,94.0,8.0,285.5,95.167,8.0
中山,4,2,バレンタインソング,157.5,2.0,101.5,7.0,95.0,6.0,354.0,118.0,1.0
中山,4,3,アルカンサス,88.0,9.0,105.0,4.0,75.5,11.0,268.5,89.5,10.0
中山,4,4,リーゼントジャンボ,110.5,5.0,99.0,9.0,101.0,4.0,310.5,103.5,3.0
中山,4,5,ウィズユアドリーム,77.5,12.0,107.0,1.0,94.5,7.0,279.0,93.0,9.0
中山,4,6,カルマンフィルター,83.5,11.0,105.0,4.0,109.5,1.0,298.0,99.333,6.0
中山,4,7,モーソンピーク,198.5,1.0,101.5,7.0,,,,,
中山,4,8,アルマーザアミール,110.0,6.0,107.0,1.0,104.5,2.0,321.5,107.167,2.0
中山,4,9,メイショウカズサ,120.5,3.0,,,82.0,10.0,,,
