場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,オーシャンステラ,96.4,7.0,92.714,7.0,106.167,4.0,295.281,98.427,5.0
東京,1,2,ウインドオブヘヴン,95.6,9.0,98.167,3.0,105.667,6.0,299.43399999999997,99.811,4.0
東京,1,3,ニシノカルラ,99.8,4.0,,,96.5,9.0,,,
東京,1,4,マイネルメテオーラ,80.2,11.0,,,97.0,8.0,,,
東京,1,5,ストロボエッジ,76.8,12.0,101.714,1.0,95.167,10.0,273.68100000000004,91.227,8.0
東京,1,6,ツキノマバタキ,96.4,7.0,81.429,8.0,106.167,4.0,283.996,94.665,7.0
東京,1,7,サザンテイオー,98.4,6.0,94.167,5.0,98.667,7.0,291.23400000000004,97.078,6.0
東京,1,8,ジェイドテソーロ,100.4,3.0,93.571,6.0,119.0,1.0,312.971,104.324,1.0
東京,1,9,グランマエストロ,99.2,5.0,98.0,4.0,106.5,3.0,303.7,101.233,3.0
東京,1,10,グランセレスト,102.2,2.0,98.429,2.0,111.333,2.0,311.962,103.987,2.0
東京,1,11,マリノリュミエール,93.6,10.0,,,73.167,11.0,,,
東京,1,12,シュガームーン,110.6,1.0,,,57.714,12.0,,,
東京,2,1,ニシノゲッパク,83.333,11.0,,,88.167,12.0,,,
東京,2,2,エクスプレスナイト,95.5,6.0,98.333,9.0,93.0,8.0,286.83299999999997,95.611,7.0
東京,2,3,フォークスアップ,110.5,2.0,110.75,2.0,88.5,11.0,309.75,103.25,1.0
東京,2,4,ユイノカタリベ,89.167,9.0,103.0,4.0,112.167,1.0,304.334,101.445,4.0
東京,2,5,リスペクトライト,85.167,10.0,96.75,12.0,108.667,2.0,290.584,96.861,5.0
東京,2,6,ランニングビーチ,100.0,3.0,103.5,3.0,105.833,3.0,309.33299999999997,103.111,2.0
