場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,オーケーグリット,97.333,8.0,93.375,10.0,90.0,16.0,280.70799999999997,93.569,9.0
東京,1,2,アルカディアカフェ,,,107.375,3.0,111.75,2.0,,,
東京,1,3,ドナシュネル,98.5,6.0,,,91.333,15.0,,,
東京,1,4,アメリカンロマン,,,104.0,4.0,97.833,12.0,,,
東京,1,5,ウリズンベー,95.167,13.0,103.5,5.0,99.833,9.0,298.5,99.5,6.0
東京,1,6,リアライズタキオン,101.5,4.0,103.5,5.0,105.333,6.0,310.33299999999997,103.444,4.0
東京,1,7,ファイアリービート,97.5,7.0,103.375,7.0,113.667,1.0,314.54200000000003,104.847,2.0
東京,1,8,ピードモント,95.333,12.0,102.25,8.0,106.0,4.0,303.58299999999997,101.194,5.0
東京,1,9,スフェーンテソーロ,100.0,5.0,,,105.833,5.0,,,
東京,1,10,ブルースパーダ,95.5,11.0,61.667,13.0,94.167,14.0,251.334,83.778,11.0
東京,1,11,ナフセッド,104.0,2.0,111.333,1.0,101.5,8.0,316.83299999999997,105.611,1.0
東京,1,12,アラクラン,103.5,3.0,109.875,2.0,98.667,10.0,312.04200000000003,104.014,3.0
東京,1,13,シンシア,111.167,1.0,,,106.5,3.0,,,
東京,1,14,オーパパ,93.667,14.0,93.667,9.0,103.5,7.0,290.834,96.945,7.0
東京,1,15,アオイミズホ,97.167,9.0,92.833,11.0,98.667,10.0,288.66700000000003,96.222,8.0
東京,1,16,クアッドフォルツァ,95.667,10.0,67.375,12.0,97.833,12.0,260.875,86.958,10.0
東京,2,1,トゥモローズウェイ,109.5,2.0,79.125,8.0,93.333,8.0,281.95799999999997,93.986,4.0
東京,2,2,ラブミーアゲイン,118.5,1.0,,,112.625,2.0,,,
東京,2,3,ツウキンカイソク,102.167,5.0,89.167,6.0,86.5,12.0,277.834,92.611,5.0
東京,2,4,シンデレラカラー,94.833,8.0,93.167,4.0,89.667,9.0,277.66700000000003,92.556,6.0
東京,2,5,ベアコルム,102.5,4.0,97.833,2.0,104.333,4.0,304.666,101.555,1.0
東京,2,6,ドルマバフチェ,93.5,9.0,,,121.833,1.0,,,
東京,2,7,シンハ,85.333,10.0,97.333,3.0,111.167,3.0,293.83299999999997,97.944,2.0
東京,2,8,ケイツータカ,75.167,11.0,92.0,5.0,100.625,6.0,267.79200000000003,89.264,7.0
東京,2,9,リオンアンサー,100.333,6.0,99.125,1.0,87.833,11.0,287.291,95.764,3.0
東京,2,10,モルニケ,97.5,7.0,,,102.167,5.0,,,
東京,2,11,ヘイマー,,,88.167,7.0,89.25,10.0,,,
東京,2,12,クイーンオブハート,102.667,3.0,,,98.667,7.0,,,
東京,3,1,ウィロークリーク,98.0,3.0,99.167,6.0,95.167,8.0,292.334,97.445,4.0
東京,3,2,ソラネルマン,99.333,2.0,118.125,1.0,107.5,1.0,324.95799999999997,108.319,1.0
東京,3,3,イブキ,97.667,5.0,102.5,3.0,90.167,10.0,290.334,96.778,5.0
東京,3,4,ラシッド,84.333,8.0,,,99.667,6.0,,,
東京,3,5,オパールテソーロ,94.0,6.0,95.875,7.0,90.125,11.0,280.0,93.333,6.0
東京,3,6,ポッドクロス,,,99.625,5.0,100.5,4.0,,,
東京,3,7,カサナルキセキ,91.833,7.0,,,95.5,7.0,,,
東京,3,8,パンジー,,,95.125,8.0,100.125,5.0,,,
東京,3,9,ロイヤルヤマト,97.833,4.0,113.167,2.0,93.833,9.0,304.83299999999997,101.611,3.0
東京,3,10,モデレートゲイル,101.167,1.0,101.25,4.0,102.667,2.0,305.084,101.695,2.0
東京,3,11,ファムクラジューズ,79.833,9.0,,,101.667,3.0,,,
東京,4,1,ブルーブロディ,105.333,3.0,97.5,10.0,96.167,9.0,299.0,99.667,7.0
東京,4,2,ハクサンレイホウ,94.333,10.0,99.667,9.0,90.167,12.0,284.16700000000003,94.722,11.0
東京,4,3,メビウスロマンス,116.833,2.0,103.0,5.0,83.5,13.0,303.33299999999997,101.111,4.0
東京,4,4,イケイケルノワール,,,85.0,13.0,102.0,3.0,,,
東京,4,5,メリティス,101.333,6.0,103.333,4.0,101.167,4.0,305.83299999999997,101.944,3.0
東京,4,6,ダイバーシティ,93.0,11.0,95.0,11.0,104.0,1.0,292.0,97.333,9.0
東京,4,7,タガノアルテミス,102.5,4.0,99.833,8.0,97.5,8.0,299.83299999999997,99.944,6.0
東京,4,8,ワイドシャッフエン,84.667,13.0,,,,,,,
東京,4,9,クロリン,90.167,12.0,115.167,2.0,93.167,10.0,298.501,99.5,8.0
東京,4,10,シャトーベスト,124.5,1.0,95.0,11.0,70.333,14.0,289.83299999999997,96.611,10.0
東京,4,11,ギルドホール,,,101.5,7.0,101.167,4.0,,,
東京,4,12,タイキプレジール,101.5,5.0,,,92.667,11.0,,,
東京,4,13,ビルバンテ,101.333,6.0,104.833,3.0,101.0,6.0,307.166,102.389,2.0
東京,4,14,ジーナグレイス,,,,,,,,,
東京,4,15,ヘイスティハート,97.167,8.0,118.333,1.0,100.5,7.0,316.0,105.333,1.0
東京,4,16,リリーサンライズ,95.833,9.0,103.0,5.0,103.667,2.0,302.5,100.833,5.0
東京,5,1,ミッキーダムール,98.667,5.0,100.833,5.0,113.833,1.0,313.33299999999997,104.444,1.0
東京,5,2,インナーパッション,96.833,7.0,103.333,3.0,97.0,7.0,297.166,99.055,3.0
東京,5,3,スピアザキック,95.0,8.0,108.167,2.0,93.833,10.0,297.0,99.0,4.0
東京,5,4,クラージュスター,109.333,1.0,,,102.5,5.0,,,
東京,5,5,イバラヒメ,63.833,11.0,96.5,7.0,95.833,8.0,256.166,85.389,6.0
東京,5,6,イトシサ,99.0,4.0,,,92.667,11.0,,,
東京,5,7,サトノヴァンクル,99.333,3.0,,,106.5,3.0,,,
東京,5,8,ヤクジョ,72.667,10.0,109.833,1.0,81.833,13.0,264.33299999999997,88.111,5.0
東京,5,9,ダノンクラウディア,,,,,101.0,6.0,,,
東京,5,10,ビオトープ,101.833,2.0,,,87.333,12.0,,,
東京,5,11,ヒナノムサシ,97.833,6.0,99.167,6.0,113.0,2.0,310.0,103.333,2.0
東京,5,12,コスモアンタレス,88.667,9.0,,,95.5,9.0,,,
東京,5,13,レッドアヴィオン,,,102.333,4.0,105.333,4.0,,,
東京,6,1,ハドソンテソーロ,98.0,7.0,94.167,10.0,87.0,13.0,279.16700000000003,93.056,10.0
東京,6,2,ブエナディオサ,99.833,5.0,94.5,9.0,92.125,8.0,286.45799999999997,95.486,6.0
東京,6,3,ウエヲムイテゴラン,100.5,3.0,92.667,11.0,97.5,6.0,290.66700000000003,96.889,5.0
東京,6,4,セギレエルビエント,99.0,6.0,98.0,6.0,87.333,12.0,284.33299999999997,94.778,8.0
東京,6,5,ヴィンブルレー,96.667,9.0,95.571,8.0,90.875,10.0,283.113,94.371,9.0
東京,6,6,サクラパステル,96.5,10.0,110.5,1.0,101.25,5.0,308.25,102.75,1.0
東京,6,7,レシェルドランジュ,102.833,2.0,100.714,3.0,91.25,9.0,294.797,98.266,3.0
東京,6,8,ラピダリア,97.667,8.0,102.833,2.0,107.667,1.0,308.16700000000003,102.722,2.0
東京,6,9,ノーブルミステリー,,,99.375,4.0,87.625,11.0,,,
東京,6,10,ホシニネガイヲ,103.0,1.0,77.286,14.0,105.5,3.0,285.786,95.262,7.0
東京,6,11,サンタアニタ,,,98.0,6.0,102.167,4.0,,,
東京,6,12,ラブディーヴァ,86.167,12.0,92.5,12.0,,,,,
東京,6,13,シャンハイナイト,81.833,13.0,98.75,5.0,75.375,14.0,255.958,85.319,12.0
東京,6,14,モリノアミーゴ,92.5,11.0,76.5,15.0,93.0,7.0,262.0,87.333,11.0
東京,6,15,ハッピービバーク,100.167,4.0,87.6,13.0,105.875,2.0,293.642,97.881,4.0
東京,7,1,アルデツヨシ,81.333,16.0,98.333,8.0,108.167,1.0,287.83299999999997,95.944,10.0
東京,7,2,タマモトリノ,97.667,10.0,87.4,15.0,106.875,2.0,291.942,97.314,9.0
東京,7,3,ダカラフェスティヴ,96.833,11.0,125.0,1.0,92.75,11.0,314.58299999999997,104.861,1.0
東京,7,4,オウケンシルヴァー,103.5,1.0,99.0,7.0,97.125,6.0,299.625,99.875,4.0
東京,7,5,ブルージャイアント,100.0,7.0,104.5,2.0,91.5,12.0,296.0,98.667,7.0
東京,7,6,ファミーユウルーズ,94.667,13.0,98.286,9.0,91.125,13.0,284.078,94.693,11.0
東京,7,7,トレインザマインド,103.167,2.0,97.875,10.0,96.667,7.0,297.709,99.236,6.0
東京,7,8,ムーランブルー,101.833,3.0,102.125,5.0,103.25,4.0,307.20799999999997,102.403,3.0
東京,7,9,ディアマイサン,100.167,6.0,91.5,14.0,,,,,
東京,7,10,ハルノアラシ,97.833,9.0,62.6,16.0,90.375,14.0,250.808,83.603,15.0
東京,7,11,カージオイド,98.167,8.0,97.5,11.0,102.333,5.0,298.0,99.333,5.0
東京,7,12,ロングウェイホーム,96.167,12.0,101.75,6.0,83.375,15.0,281.29200000000003,93.764,14.0
東京,7,13,マシュー,85.0,15.0,102.5,4.0,96.5,8.0,284.0,94.667,12.0
東京,7,14,ラントレイル,101.167,4.0,103.833,3.0,103.375,3.0,308.375,102.792,2.0
東京,7,15,ホークライト,100.833,5.0,94.75,13.0,96.375,9.0,291.95799999999997,97.319,8.0
東京,7,16,ミラクルダンサー,92.833,14.0,95.625,12.0,93.75,10.0,282.20799999999997,94.069,13.0
東京,8,1,フミサウンド,99.0,6.0,102.625,6.0,102.75,6.0,304.375,101.458,5.0
東京,8,2,ニシノスピカ,99.833,5.0,97.5,11.0,88.125,13.0,285.45799999999997,95.153,10.0
東京,8,3,ウォルラス,81.833,13.0,105.5,3.0,104.5,3.0,291.83299999999997,97.278,7.0
東京,8,4,カネショウレジェン,101.0,4.0,111.5,1.0,109.833,1.0,322.33299999999997,107.444,1.0
東京,8,5,ミロワール,89.333,10.0,101.0,7.0,101.667,9.0,292.0,97.333,6.0
東京,8,6,ゲキザル,95.5,8.0,100.0,9.0,94.5,10.0,290.0,96.667,8.0
東京,8,7,デビッドテソーロ,89.167,11.0,96.429,12.0,102.5,7.0,288.096,96.032,9.0
東京,8,8,サンダーアリュール,,,104.0,4.0,88.667,12.0,,,
東京,8,9,ダイシンリンク,96.667,7.0,76.5,14.0,106.333,2.0,279.5,93.167,12.0
東京,8,10,トラヴェリンバンド,108.833,1.0,110.5,2.0,93.375,11.0,312.70799999999997,104.236,2.0
東京,8,11,ペイシャケイプ,86.333,12.0,92.375,13.0,103.0,5.0,281.70799999999997,93.903,11.0
東京,8,12,ルークススペイ,103.0,2.0,100.5,8.0,102.375,8.0,305.875,101.958,3.0
東京,8,13,ミヤビクライ,102.833,3.0,98.0,10.0,103.75,4.0,304.58299999999997,101.528,4.0
東京,8,14,ターニングアップ,94.167,9.0,103.333,5.0,77.25,14.0,274.75,91.583,13.0
東京,9,1,サンカシグレ,103.0,3.0,83.4,7.0,98.429,4.0,284.829,94.943,6.0
東京,9,2,ズイウンゴサイ,97.4,6.0,105.2,1.0,96.667,7.0,299.26700000000005,99.756,3.0
東京,9,3,オウケンボルト,100.8,4.0,,,83.0,8.0,,,
東京,9,4,ジュンツバメガエシ,98.2,5.0,102.714,2.0,104.5,1.0,305.414,101.805,2.0
東京,9,5,トリプルコーク,104.4,2.0,102.429,3.0,102.571,3.0,309.4,103.133,1.0
東京,9,6,ホウオウアートマン,94.4,7.0,98.833,5.0,98.143,5.0,291.376,97.125,5.0
東京,9,7,バナマンテソーロ,105.8,1.0,94.429,6.0,98.143,5.0,298.37199999999996,99.457,4.0
東京,9,8,ローザサンリヴァル,,,100.714,4.0,103.857,2.0,,,
東京,10,1,サムハンター,94.0,10.0,100.0,7.0,106.833,2.0,300.83299999999997,100.278,5.0
東京,10,2,ウォーターガーベラ,98.8,5.0,100.167,6.0,88.286,12.0,287.253,95.751,10.0
東京,10,3,テウメッサ,,,95.429,11.0,101.857,6.0,,,
東京,10,4,オメガウインク,94.6,7.0,108.2,1.0,113.833,1.0,316.63300000000004,105.544,1.0
東京,10,5,ヒシアマン,,,98.167,8.0,106.714,3.0,,,
東京,10,6,カニキュル,97.8,6.0,93.429,12.0,106.429,4.0,297.658,99.219,6.0
東京,10,7,パワーホール,99.2,4.0,97.0,10.0,95.714,9.0,291.914,97.305,9.0
東京,10,8,リッケンバッカー,107.8,1.0,102.286,4.0,95.667,10.0,305.75300000000004,101.918,3.0
東京,10,9,キュクヌス,94.2,8.0,104.571,2.0,94.429,11.0,293.20000000000005,97.733,7.0
東京,10,10,チェルビアット,101.0,3.0,101.571,5.0,101.857,6.0,304.428,101.476,4.0
東京,10,11,アスクセクシーモア,102.2,2.0,102.857,3.0,105.667,5.0,310.72400000000005,103.575,2.0
