場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,ジェネチェン,101.4,4.0,102.167,4.0,105.167,2.0,308.73400000000004,102.911,3.0
福島,1,2,アーティラリー,110.4,2.0,98.286,5.0,104.0,3.0,312.68600000000004,104.229,2.0
福島,1,3,サクライズ,111.4,1.0,102.571,3.0,94.333,9.0,308.304,102.768,4.0
福島,1,4,ルージュアリスタ,95.4,9.0,,,86.5,14.0,,,
福島,1,5,タマモヒロイン,101.4,4.0,,,93.167,10.0,,,
福島,1,6,ナムラステラ,,,,,97.5,8.0,,,
福島,1,7,テセラグラディウス,100.2,6.0,93.571,8.0,86.667,13.0,280.438,93.479,7.0
福島,1,8,オトシダマ,78.0,13.0,95.286,6.0,103.5,5.0,276.786,92.262,8.0
福島,1,9,ブリスフルイヤー,102.4,3.0,95.286,6.0,99.333,7.0,297.019,99.006,6.0
福島,1,10,ファインブルー,91.2,11.0,85.857,9.0,89.667,12.0,266.72400000000005,88.908,9.0
福島,1,11,イヌボウノユウヒ,91.6,10.0,113.143,1.0,109.333,1.0,314.076,104.692,1.0
福島,1,12,ブエノスオプティマ,88.0,12.0,106.0,2.0,104.0,3.0,298.0,99.333,5.0
福島,1,13,ツァレヴナ,97.0,8.0,,,100.333,6.0,,,
福島,1,14,キタノマテンロウ,98.6,7.0,,,90.667,11.0,,,
福島,2,1,ソルトバーン,98.0,7.0,,,97.286,7.0,,,
福島,2,2,アクティングエリア,76.2,14.0,97.286,8.0,95.429,9.0,268.91499999999996,89.638,13.0
福島,2,3,ハーディジェナー,,,97.5,7.0,95.333,10.0,,,
福島,2,4,ヒコボシ,90.0,12.0,94.333,10.0,93.667,12.0,278.0,92.667,11.0
福島,2,5,ミルトメテオ,71.8,15.0,105.714,1.0,108.333,2.0,285.847,95.282,9.0
福島,2,6,ロードメルヴェイユ,95.8,8.0,96.0,9.0,102.0,4.0,293.8,97.933,5.0
福島,2,7,シトリンテソーロ,99.0,5.0,104.5,3.0,91.286,14.0,294.786,98.262,4.0
福島,2,8,ブライトエアリー,98.2,6.0,94.143,11.0,96.333,8.0,288.67600000000004,96.225,7.0
福島,2,9,ニシノシャルム,110.6,1.0,102.714,5.0,97.5,6.0,310.81399999999996,103.605,1.0
福島,2,10,マルモリラピダス,106.0,2.0,92.143,13.0,90.167,15.0,288.31,96.103,8.0
福島,2,11,ラングドシャ,93.0,11.0,105.167,2.0,111.714,1.0,309.881,103.294,2.0
福島,2,12,チェンドル,88.6,13.0,88.167,14.0,93.571,13.0,270.33799999999997,90.113,12.0
