場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,ヒナノムサシ,106.2,1.0,102.857,7.0,98.333,6.0,307.39,102.463,2.0
東京,1,2,ラスエル,104.8,2.0,,,98.667,5.0,,,
東京,1,3,ラインジーク,,,115.857,1.0,89.333,14.0,,,
東京,1,4,ニシノゲッパク,83.8,12.0,,,88.167,15.0,,,
東京,1,5,マイネルテオドロス,99.0,6.0,111.0,4.0,88.167,15.0,298.16700000000003,99.389,5.0
東京,1,6,ヴィーナスキック,97.6,7.0,,,93.0,10.0,,,
東京,1,7,レピュニット,,,115.5,2.0,93.5,9.0,,,
東京,1,8,ブルーミーティア,94.0,11.0,115.5,2.0,94.5,7.0,304.0,101.333,3.0
東京,1,9,ライトアズフェザー,97.0,8.0,77.286,10.0,114.714,1.0,289.0,96.333,8.0
東京,1,10,ソードスレイプニル,95.0,10.0,,,113.667,2.0,,,
東京,1,11,タイセイモノリス,,,68.0,11.0,91.333,12.0,,,
東京,1,12,ニシノトマラナイ,96.2,9.0,104.5,5.0,93.0,10.0,293.7,97.9,7.0
東京,1,13,ニンジャトットリ,104.4,3.0,102.857,7.0,89.857,13.0,297.11400000000003,99.038,6.0
東京,1,14,シュピラー,103.0,5.0,98.0,9.0,106.429,4.0,307.429,102.476,1.0
東京,1,15,グリュック,79.4,13.0,,,108.667,3.0,,,
東京,1,16,ブライトラン,103.4,4.0,103.429,6.0,94.286,8.0,301.115,100.372,4.0
東京,2,1,ジーティージェミル,,,,,91.167,12.0,,,
東京,2,2,レーヌシェーヌ,88.0,10.0,,,92.167,9.0,,,
東京,2,3,ホワイトフレイムス,,,,,105.571,5.0,,,
東京,2,4,ウインドオブヘヴン,95.6,8.0,98.167,3.0,105.667,4.0,299.43399999999997,99.811,2.0
東京,2,5,ツキノマバタキ,96.4,6.0,80.667,7.0,106.167,3.0,283.23400000000004,94.411,5.0
東京,2,6,ロジキセキ,101.4,3.0,100.143,2.0,92.571,8.0,294.11400000000003,98.038,3.0
東京,2,7,フラワーフェアリー,96.4,6.0,93.0,6.0,92.167,9.0,281.567,93.856,6.0
東京,2,8,アウダーシア,99.2,4.0,103.429,1.0,107.0,2.0,309.629,103.21,1.0
東京,2,9,エレクトロン,110.8,1.0,93.714,5.0,80.0,13.0,284.514,94.838,4.0
東京,2,10,ピルスナー,95.4,9.0,,,91.571,11.0,,,
東京,2,11,プルヴォワール,102.6,2.0,,,111.333,1.0,,,
東京,2,12,ベルウッドバイオ,98.2,5.0,,,97.833,7.0,,,
東京,2,13,ゴバド,,,96.0,4.0,102.0,6.0,,,
東京,3,1,パワポケウォーズ,,,111.0,1.0,116.333,1.0,,,
東京,3,2,エコロガノン,103.0,3.0,97.0,7.0,94.167,11.0,294.16700000000003,98.056,4.0
東京,3,3,マイネルオランチア,,,102.429,4.0,98.0,9.0,,,
東京,3,4,ワールドブレイヴ,,,,,93.5,12.0,,,
東京,3,5,アイファーサックス,97.0,8.0,93.429,10.0,101.167,6.0,291.596,97.199,6.0
東京,3,6,キタイノホシ,87.4,11.0,101.0,6.0,77.429,15.0,265.829,88.61,7.0
東京,3,7,ムーングレイル,103.2,2.0,102.857,3.0,98.5,8.0,304.557,101.519,2.0
東京,3,8,マリブ,79.4,12.0,,,108.667,3.0,,,
東京,3,9,アオハルブルース,99.0,6.0,61.667,12.0,91.333,13.0,252.0,84.0,9.0
東京,3,10,マーゴットリック,95.0,9.0,68.0,11.0,100.5,7.0,263.5,87.833,8.0
東京,3,11,ライフイズ,100.2,5.0,,,113.667,2.0,,,
東京,3,12,ヴンダーバール,94.0,10.0,96.5,8.0,103.5,5.0,294.0,98.0,5.0
東京,3,13,ショウナンサイオウ,104.8,1.0,104.5,2.0,95.333,10.0,304.63300000000004,101.544,1.0
東京,3,14,ウルヴァリン,,,95.667,9.0,88.167,14.0,,,
東京,3,15,オンマイビート,97.6,7.0,101.857,5.0,103.857,4.0,303.31399999999996,101.105,3.0
東京,3,16,ホールドザデイ,101.2,4.0,,,,,,,
東京,4,1,サトノトリニティ,,,100.0,3.0,92.833,9.0,,,
東京,4,2,シャドウクライ,98.0,5.0,97.571,6.0,112.0,1.0,307.571,102.524,1.0
東京,4,3,ソルトバーン,73.6,11.0,,,89.286,12.0,,,
東京,4,4,タイドグラフ,97.8,6.0,96.0,8.0,96.167,6.0,289.967,96.656,7.0
東京,4,5,オーキッドワン,91.0,10.0,97.833,5.0,89.333,11.0,278.166,92.722,9.0
東京,4,6,アイムイン,99.6,2.0,94.167,11.0,100.667,3.0,294.43399999999997,98.145,5.0
東京,4,7,ブランニューホーム,95.4,8.0,113.167,1.0,97.0,5.0,305.567,101.856,2.0
東京,4,8,ミサダメキメル,,,95.286,10.0,95.333,8.0,,,
東京,4,9,ジェンブリッシュ,95.4,8.0,96.0,8.0,88.5,13.0,279.9,93.3,8.0
東京,4,10,エオリアンリッジ,101.0,1.0,99.667,4.0,91.167,10.0,291.834,97.278,6.0
東京,4,11,アイアムコロンブス,98.2,4.0,102.0,2.0,96.167,6.0,296.36699999999996,98.789,4.0
東京,4,12,タイキヴィグルーズ,99.2,3.0,96.833,7.0,100.5,4.0,296.533,98.844,3.0
東京,4,13,ファムクラジューズ,96.0,7.0,,,101.667,2.0,,,
東京,5,1,ケンブリッジルプス,84.0,12.0,130.833,1.0,90.167,12.0,305.0,101.667,6.0
東京,5,2,プラトニックガール,105.6,3.0,106.833,6.0,101.5,8.0,313.933,104.644,5.0
東京,5,3,シュヴァルツシルト,103.2,6.0,,,104.167,6.0,,,
東京,5,4,マジョリカ,110.0,1.0,100.5,8.0,105.167,5.0,315.66700000000003,105.222,4.0
東京,5,5,タイセイエキサイト,99.4,9.0,97.5,13.0,89.167,15.0,286.067,95.356,10.0
東京,5,6,イヌボウノキラメキ,,,99.833,9.0,94.5,10.0,,,
東京,5,7,イネガラーブル,95.0,10.0,95.333,14.0,105.833,3.0,296.166,98.722,7.0
