場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,カーティブヨーク,98.6,5.0,119.333,2.0,89.833,14.0,307.76599999999996,102.589,6.0
東京,1,2,スプリット,88.4,15.0,95.0,14.0,93.833,11.0,277.233,92.411,13.0
東京,1,3,リケアキャンディ,95.0,12.0,99.0,9.0,82.833,15.0,276.83299999999997,92.278,14.0
東京,1,4,アイアンオバーカム,87.4,16.0,81.143,16.0,78.333,16.0,246.876,82.292,16.0
東京,1,5,メリーサウンド,94.0,13.0,101.143,8.0,95.833,6.0,290.976,96.992,11.0
東京,1,6,タマモクロッシェ,124.2,1.0,99.0,9.0,91.167,13.0,314.36699999999996,104.789,2.0
東京,1,7,フィザルモニカ,97.6,6.0,101.4,7.0,111.714,1.0,310.714,103.571,4.0
東京,1,8,ラインアルテミス,93.2,14.0,97.571,13.0,92.571,12.0,283.342,94.447,12.0
東京,1,9,アズーラ,108.2,2.0,98.857,11.0,94.167,9.0,301.22400000000005,100.408,8.0
東京,1,10,ヴェネチアンレース,103.6,3.0,97.714,12.0,103.429,4.0,304.743,101.581,7.0
東京,1,11,アオイハナミチ,97.0,9.0,119.833,1.0,94.714,8.0,311.547,103.849,3.0
東京,1,12,ニューエラ,100.6,4.0,103.571,5.0,104.833,2.0,309.004,103.001,5.0
東京,1,13,アサクサグレース,96.2,11.0,118.8,3.0,104.167,3.0,319.16700000000003,106.389,1.0
東京,1,14,キャラメリー,96.8,10.0,83.857,15.0,94.167,9.0,274.82399999999996,91.608,15.0
東京,1,15,チハヤフル,97.4,8.0,105.429,4.0,95.0,7.0,297.829,99.276,9.0
東京,1,16,チャーミングドール,97.6,6.0,103.143,6.0,96.429,5.0,297.172,99.057,10.0
東京,2,1,トニケンサンバ,99.4,6.0,94.667,13.0,93.833,11.0,287.9,95.967,12.0
東京,2,2,ショウナンヤッホー,97.6,9.0,100.0,7.0,89.667,15.0,287.267,95.756,13.0
東京,2,3,ストップヤーニング,99.0,7.0,105.833,2.0,89.571,16.0,294.404,98.135,9.0
東京,2,4,ミツカネリブラ,87.2,15.0,91.286,15.0,97.333,10.0,275.81899999999996,91.94,15.0
東京,2,5,ゲイルライダー,123.6,1.0,105.167,5.0,101.667,9.0,330.43399999999997,110.145,1.0
東京,2,6,ヘルヴェティオス,105.2,3.0,105.286,4.0,102.167,6.0,312.653,104.218,2.0
東京,2,7,ウインギャラン,120.4,2.0,92.833,14.0,91.5,13.0,304.733,101.578,4.0
東京,2,8,リアルショット,92.6,13.0,107.286,1.0,102.167,6.0,302.053,100.684,6.0
東京,2,9,アルマグラース,92.6,13.0,95.429,12.0,91.5,13.0,279.529,93.176,14.0
東京,2,10,ベルジュロネット,99.0,7.0,100.167,6.0,92.833,12.0,292.0,97.333,10.0
東京,2,11,トリリオンボーイ,101.2,4.0,97.857,10.0,103.333,4.0,302.39,100.797,5.0
東京,2,12,エポカスピーガ,101.0,5.0,,,103.143,5.0,,,
東京,2,13,イズルード,97.0,10.0,105.571,3.0,103.5,3.0,306.071,102.024,3.0
東京,2,14,ルークススペイ,95.4,11.0,99.286,9.0,102.167,6.0,296.853,98.951,8.0
東京,2,15,ワンダラー,95.4,11.0,97.857,10.0,104.333,2.0,297.59000000000003,99.197,7.0
東京,2,16,イッシンフラン,82.8,16.0,99.714,8.0,105.857,1.0,288.371,96.124,11.0
東京,3,1,キタノショウリュウ,101.4,4.0,100.286,9.0,85.429,15.0,287.115,95.705,13.0
東京,3,2,アスコットロマン,90.2,15.0,112.333,1.0,85.0,16.0,287.533,95.844,11.0
東京,3,3,アールプロスト,99.6,10.0,99.0,10.0,91.857,12.0,290.457,96.819,9.0
東京,3,4,ディースプレマシー,100.2,9.0,100.667,8.0,105.167,4.0,306.034,102.011,3.0
東京,3,5,マイウェイ,97.0,13.0,95.857,11.0,96.667,8.0,289.524,96.508,10.0
東京,3,6,グラスグリード,101.2,5.0,105.667,4.0,95.833,10.0,302.70000000000005,100.9,4.0
東京,3,7,ロングウェイホーム,108.2,2.0,101.857,6.0,90.5,14.0,300.557,100.186,6.0
東京,3,8,ニシノベニトアイト,100.8,6.0,101.4,7.0,100.0,5.0,302.2,100.733,5.0
東京,3,9,プルシャプラ,103.6,3.0,106.833,3.0,106.571,3.0,317.004,105.668,2.0
東京,3,10,ピコシー,100.6,7.0,102.0,5.0,93.5,11.0,296.1,98.7,8.0
東京,3,11,トリプルバレル,98.2,11.0,89.714,14.0,108.571,1.0,296.485,98.828,7.0
東京,3,12,リネンフラッシュ,87.4,16.0,83.0,15.0,91.571,13.0,261.971,87.324,15.0
東京,3,13,タイキオーベロン,124.2,1.0,110.571,2.0,108.333,2.0,343.10400000000004,114.368,1.0
東京,3,14,グレイスザクラウン,97.6,12.0,92.0,13.0,97.857,7.0,287.457,95.819,12.0
東京,3,15,ベンメリア,96.8,14.0,92.429,12.0,96.667,8.0,285.89599999999996,95.299,14.0
東京,3,16,トーセンペネロペ,100.4,8.0,,,98.333,6.0,,,
東京,4,1,タイキインドラ,105.8,3.0,102.833,5.0,100.833,11.0,309.466,103.155,8.0
東京,4,2,オンザスクエア,100.8,6.0,,,105.833,7.0,,,
東京,4,3,ロジピエルフ,94.0,13.0,,,108.167,3.0,,,
東京,4,4,タケルサバイバル,122.8,1.0,105.5,4.0,102.5,9.0,330.8,110.267,1.0
東京,4,5,テソリーノ,96.0,12.0,106.0,3.0,90.0,16.0,292.0,97.333,12.0
東京,4,6,ナッシングベター,103.2,4.0,99.333,10.0,108.167,3.0,310.70000000000005,103.567,5.0
東京,4,7,マリノフレイヤ,98.2,11.0,94.0,13.0,121.0,1.0,313.2,104.4,3.0
東京,4,8,ザカート,81.6,16.0,102.5,7.0,96.5,12.0,280.6,93.533,14.0
東京,4,9,アーバリアンジム,93.2,15.0,98.5,12.0,102.5,9.0,294.2,98.067,10.0
東京,4,10,バークテソーロ,101.8,5.0,99.833,9.0,108.167,3.0,309.79999999999995,103.267,7.0
東京,4,11,ミクニサンシャイン,100.0,7.0,106.5,2.0,104.5,8.0,311.0,103.667,4.0
東京,4,12,トリクロマティック,98.4,10.0,88.333,14.0,106.833,6.0,293.56600000000003,97.855,11.0
東京,4,13,キングスズラン,107.4,2.0,101.333,8.0,94.0,14.0,302.733,100.911,9.0
東京,4,14,ロコモーション,93.4,14.0,98.833,11.0,93.167,15.0,285.4,95.133,13.0
東京,4,15,デルマエアロール,99.6,8.0,102.667,6.0,115.0,2.0,317.267,105.756,2.0
東京,4,16,レッドエウロス,99.4,9.0,115.4,1.0,95.833,13.0,310.63300000000004,103.544,6.0
東京,5,1,リワードパシオン,95.8,10.0,,,80.833,18.0,,,
東京,5,2,ディアボリカドンナ,89.8,17.0,113.25,1.0,102.0,7.0,305.05,101.683,3.0
東京,5,3,レイデアスール,93.6,14.0,97.143,9.0,93.5,14.0,284.243,94.748,13.0
東京,5,4,ブリヤディアマンテ,95.4,12.0,95.571,11.0,104.833,3.0,295.804,98.601,9.0
東京,5,5,ニシノイッキサス,92.0,16.0,,,83.5,17.0,,,
東京,5,6,シンデレラダッシュ,97.0,8.0,100.571,5.0,98.5,10.0,296.071,98.69,8.0
東京,5,7,デンジエンド,94.4,13.0,98.571,8.0,103.429,5.0,296.4,98.8,7.0
東京,5,8,スタンピー,102.8,3.0,66.714,15.0,93.833,13.0,263.347,87.782,14.0
東京,5,9,エリーナストーム,95.8,10.0,87.0,13.0,104.571,4.0,287.371,95.79,12.0
東京,5,10,ダノンピクチャー,98.8,6.0,98.857,6.0,95.429,12.0,293.086,97.695,10.0
東京,5,11,フーイナム,97.0,8.0,96.143,10.0,106.333,2.0,299.476,99.825,5.0
東京,5,12,ダイユウルージュ,83.6,18.0,82.857,14.0,96.5,11.0,262.957,87.652,15.0
東京,5,13,レヴーズマン,97.2,7.0,111.0,2.0,102.143,6.0,310.34299999999996,103.448,2.0
東京,5,14,カフェロワドール,99.6,4.0,98.714,7.0,100.0,9.0,298.31399999999996,99.438,6.0
東京,5,15,キャルミナス,103.6,2.0,95.571,11.0,92.0,16.0,291.171,97.057,11.0
東京,5,16,ボスポラス,93.6,14.0,,,109.5,1.0,,,
東京,5,17,ピュルテ,109.8,1.0,101.286,4.0,102.0,7.0,313.086,104.362,1.0
東京,5,18,リギーロ,99.6,4.0,107.571,3.0,93.5,14.0,300.671,100.224,4.0
東京,6,1,ノーブルライナー,95.6,11.0,,,105.143,5.0,,,
東京,6,2,バム,110.8,1.0,102.429,6.0,92.714,14.0,305.943,101.981,6.0
東京,6,3,サウンドリアン,95.6,11.0,103.5,5.0,109.143,2.0,308.243,102.748,4.0
東京,6,4,フミマーズ,95.4,13.0,97.8,9.0,103.667,6.0,296.86699999999996,98.956,10.0
東京,6,5,モンドエトワール,100.4,4.0,,,91.143,16.0,,,
東京,6,6,ブルスカメンテ,98.4,7.0,95.833,11.0,103.333,9.0,297.56600000000003,99.189,9.0
東京,6,7,ユイノオールイン,98.2,9.0,119.333,1.0,105.714,4.0,323.247,107.749,2.0
東京,6,8,アレナトーレ,99.0,6.0,96.833,10.0,93.667,13.0,289.5,96.5,13.0
東京,6,9,フォルテム,98.0,10.0,112.0,3.0,121.833,1.0,331.83299999999997,110.611,1.0
東京,6,10,アルガムベイ,104.4,2.0,99.0,8.0,103.571,7.0,306.971,102.324,5.0
東京,6,11,クラウンフリード,104.4,2.0,109.5,4.0,100.833,10.0,314.733,104.911,3.0
東京,6,12,キアラメンテ,98.4,7.0,95.833,11.0,103.571,7.0,297.804,99.268,8.0
東京,6,13,セゾンデフィーユ,100.2,5.0,95.333,13.0,106.5,3.0,302.033,100.678,7.0
東京,6,14,スパルタンワールド,90.4,14.0,,,95.0,12.0,,,
東京,6,15,マニス,88.0,16.0,114.571,2.0,91.571,15.0,294.142,98.047,11.0
東京,6,16,ハーモニーソング,89.8,15.0,100.429,7.0,100.0,11.0,290.229,96.743,12.0
東京,7,1,モナコブル,97.6,10.0,100.0,7.0,92.5,13.0,290.1,96.7,12.0
東京,7,2,イノセントキャット,92.6,14.0,96.0,13.0,105.0,1.0,293.6,97.867,7.0
東京,7,3,リゼレインボー,98.8,8.0,101.667,6.0,95.5,9.0,295.967,98.656,6.0
東京,7,4,ジーティースピカ,98.0,9.0,94.5,14.0,87.429,15.0,279.929,93.31,16.0
