場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,レイアポポ,93.8,11.0,115.857,1.0,100.286,8.0,309.943,103.314,4.0
福島,1,2,ユアマイクラッシュ,105.0,4.0,93.0,10.0,96.143,11.0,294.14300000000003,98.048,9.0
福島,1,3,ジーティーカメリア,99.6,8.0,100.0,6.0,104.333,5.0,303.933,101.311,7.0
福島,1,4,デルタウェーブ,111.6,1.0,97.714,7.0,110.0,1.0,319.31399999999996,106.438,1.0
福島,1,5,アイドルフェスタ,97.2,9.0,112.143,2.0,97.0,10.0,306.343,102.114,6.0
福島,1,6,コロラマ,,,,,94.167,12.0,,,
福島,1,7,ライデンシャフト,82.6,14.0,83.167,13.0,104.333,5.0,270.1,90.033,12.0
福島,1,8,サンピノン,103.0,5.0,103.143,4.0,105.167,4.0,311.31,103.77,3.0
福島,1,9,ブルーフラット,99.8,7.0,93.143,9.0,89.667,13.0,282.61,94.203,11.0
福島,1,10,フラッシュケリー,96.2,10.0,84.571,12.0,102.667,7.0,283.438,94.479,10.0
福島,1,11,エスカラムサ,107.8,3.0,95.5,8.0,106.5,2.0,309.8,103.267,5.0
福島,1,12,アブラカタブラ,110.8,2.0,102.167,5.0,83.714,15.0,296.681,98.894,8.0
福島,1,13,マジカルキャンディ,82.0,15.0,,,86.667,14.0,,,
福島,1,14,ビーマックス,91.8,12.0,92.714,11.0,81.714,16.0,266.228,88.743,13.0
福島,1,15,ファムエレガンテ,89.6,13.0,,,97.5,9.0,,,
福島,1,16,ベルトネ,102.0,6.0,105.286,3.0,105.333,3.0,312.619,104.206,2.0
福島,2,1,タマモジャスミン,101.4,8.0,96.167,12.0,104.167,5.0,301.73400000000004,100.578,7.0
福島,2,2,メイショウナナコ,105.2,5.0,102.0,8.0,104.0,6.0,311.2,103.733,5.0
福島,2,3,ブルームワルツ,102.2,7.0,103.0,7.0,101.333,7.0,306.533,102.178,6.0
福島,2,4,カルデライト,,,91.333,13.0,124.0,1.0,,,
福島,2,5,ミセスリリー,94.6,12.0,85.857,15.0,109.571,3.0,290.028,96.676,10.0
福島,2,6,ルージュサンセール,100.8,9.0,98.2,10.0,112.833,2.0,311.83299999999997,103.944,4.0
福島,2,7,オーケーエンジェル,95.4,11.0,91.333,13.0,93.286,11.0,280.019,93.34,11.0
福島,2,8,クインズメレンゲ,106.6,4.0,106.143,5.0,106.5,4.0,319.243,106.414,2.0
福島,2,9,ピコピンク,98.0,10.0,106.429,4.0,97.0,8.0,301.429,100.476,8.0
福島,2,10,アークエタニティ,,,114.167,3.0,84.714,13.0,,,
福島,2,11,カーシュジアン,112.6,2.0,105.667,6.0,,,,,
福島,2,12,ボンショワ,104.6,6.0,99.714,9.0,97.0,8.0,301.31399999999996,100.438,9.0
福島,2,13,ガイラルディア,122.8,1.0,117.667,1.0,83.429,14.0,323.89599999999996,107.965,1.0
福島,2,14,テルモプシス,75.4,13.0,97.667,11.0,95.286,10.0,268.353,89.451,12.0
福島,2,15,サンルーナ,108.2,3.0,114.286,2.0,91.429,12.0,313.91499999999996,104.638,3.0
