場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,コーパスクリスティ,74.8,13.0,95.286,7.0,,,,,
新潟,1,2,キャプテンローレル,84.4,9.0,106.143,3.0,89.0,10.0,279.543,93.181,4.0
新潟,1,3,コスモチプリア,87.6,7.0,97.857,6.0,83.833,12.0,269.28999999999996,89.763,7.0
新潟,1,4,タイセイジャスパー,75.2,12.0,93.714,8.0,93.0,9.0,261.914,87.305,8.0
新潟,1,5,オーバーザドリーム,80.0,10.0,,,111.333,1.0,,,
新潟,1,6,マホロバ,76.4,11.0,109.857,1.0,100.857,2.0,287.11400000000003,95.705,3.0
新潟,1,7,アクアマリンブルー,91.2,6.0,,,97.857,6.0,,,
新潟,1,8,キタノマキシム,70.4,14.0,76.0,11.0,94.857,7.0,241.257,80.419,9.0
新潟,1,9,ジッピーレーサー,94.8,4.0,,,94.667,8.0,,,
新潟,1,10,オリエンタルナイト,85.0,8.0,99.571,5.0,85.833,11.0,270.404,90.135,6.0
新潟,1,11,アメリカンピース,105.2,2.0,90.714,9.0,,,,,
新潟,1,12,ヘヴンリーハンド,116.2,1.0,107.857,2.0,98.833,5.0,322.89,107.63,1.0
新潟,1,13,スペクトログラム,101.0,3.0,106.143,3.0,99.286,4.0,306.429,102.143,2.0
新潟,1,14,サンダーアラート,94.2,5.0,77.6,10.0,100.286,3.0,272.086,90.695,5.0
新潟,2,1,セブンスウェイ,102.333,5.0,100.833,6.0,100.5,10.0,303.666,101.222,7.0
新潟,2,2,クリノエニシ,100.167,6.0,94.625,10.0,100.75,9.0,295.54200000000003,98.514,9.0
新潟,2,3,ロジピエルフ,97.0,10.0,,,106.333,5.0,,,
新潟,2,4,デルタウェーブ,113.333,1.0,94.5,11.0,109.0,2.0,316.83299999999997,105.611,3.0
新潟,2,5,ウインクレドール,,,96.375,9.0,106.667,4.0,,,
新潟,2,6,ビービーバザーク,102.667,4.0,114.375,2.0,108.833,3.0,325.875,108.625,1.0
新潟,2,7,ノイエムジーク,103.333,3.0,100.833,6.0,102.25,8.0,306.416,102.139,6.0
新潟,2,8,メイショウアイル,107.5,2.0,98.167,8.0,96.667,14.0,302.334,100.778,8.0
新潟,2,9,キンセンオー,100.0,7.0,110.0,3.0,105.75,6.0,315.75,105.25,5.0
新潟,2,10,ビビデバビデブー,89.333,14.0,101.875,5.0,73.833,15.0,265.041,88.347,13.0
新潟,2,11,クレヨンポップ,93.833,13.0,91.667,12.0,98.833,12.0,284.33299999999997,94.778,12.0
新潟,2,12,メイショウタイピン,97.833,9.0,122.2,1.0,97.333,13.0,317.366,105.789,2.0
新潟,2,13,ゲンタツ,94.833,12.0,104.333,4.0,117.25,1.0,316.416,105.472,4.0
新潟,2,14,チュラビックタイム,99.5,8.0,89.125,14.0,100.333,11.0,288.95799999999997,96.319,11.0
新潟,2,15,トンヤイビーン,95.167,11.0,89.5,13.0,104.625,7.0,289.29200000000003,96.431,10.0
新潟,3,1,ブリリアントフレア,,,86.5,12.0,100.0,7.0,,,
新潟,3,2,オースミライト,94.0,12.0,98.75,5.0,112.667,2.0,305.41700000000003,101.806,4.0
新潟,3,3,リードプリンシパル,109.667,2.0,94.667,7.0,,,,,
新潟,3,4,メイショウホダワラ,108.0,4.0,100.625,3.0,112.0,3.0,320.625,106.875,1.0
新潟,3,5,ロッカバイベイビー,108.667,3.0,86.6,10.0,97.5,10.0,292.767,97.589,8.0
新潟,3,6,コオリナラグーン,,,98.5,6.0,100.167,6.0,,,
新潟,3,7,キタノライブリー,100.833,6.0,100.333,4.0,95.667,11.0,296.83299999999997,98.944,7.0
新潟,3,8,スマートイザナミ,100.167,8.0,86.6,10.0,99.5,8.0,286.267,95.422,9.0
新潟,3,9,ジーナアクトレス,98.333,9.0,103.875,1.0,98.0,9.0,300.20799999999997,100.069,6.0
新潟,3,10,バーミーズルビー,100.5,7.0,101.75,2.0,104.0,5.0,306.25,102.083,3.0
新潟,3,11,パッションディーバ,107.333,5.0,94.5,8.0,104.833,4.0,306.666,102.222,2.0
新潟,3,12,エコセーズ,95.0,10.0,83.8,14.0,121.667,1.0,300.467,100.156,5.0
