場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,セントリアン,100.8,8.0,103.143,4.0,90.5,13.0,294.443,98.148,7.0
福島,1,2,ファンシーフリル,107.8,3.0,116.857,1.0,78.833,15.0,303.49,101.163,4.0
福島,1,3,チャーミングアイ,96.4,13.0,,,92.667,12.0,,,
福島,1,4,ウーマンズパワー,97.6,11.0,94.429,8.0,103.333,4.0,295.36199999999997,98.454,6.0
福島,1,5,ドナシェーン,97.2,12.0,,,94.571,11.0,,,
福島,1,6,ラムールデュヴォン,104.8,5.0,,,99.714,7.0,,,
福島,1,7,ラインカシウス,98.6,10.0,106.857,3.0,98.143,9.0,303.6,101.2,3.0
福島,1,8,ノーブルティアラ,92.8,15.0,114.857,2.0,99.333,8.0,306.99,102.33,2.0
福島,1,9,アッチョンブリケ,105.0,4.0,,,60.714,16.0,,,
福島,1,10,ジャンシ,95.6,14.0,,,107.667,3.0,,,
福島,1,11,ポルタシャーンス,102.0,7.0,97.143,6.0,98.0,10.0,297.14300000000003,99.048,5.0
福島,1,12,デアトゥノウ,103.0,6.0,,,100.0,6.0,,,
福島,1,13,アレステソーロ,111.6,2.0,95.429,7.0,109.714,1.0,316.743,105.581,1.0
福島,1,14,ルクスアンジュ,,,103.0,5.0,107.857,2.0,,,
福島,1,15,スマートバニー,112.2,1.0,,,90.429,14.0,,,
福島,1,16,パープルウインド,99.6,9.0,91.571,9.0,101.5,5.0,292.671,97.557,8.0
福島,2,1,ジュルナール,87.6,13.0,97.714,10.0,101.857,8.0,287.171,95.724,12.0
福島,2,2,ローマンレイク,96.0,10.0,104.167,2.0,110.0,1.0,310.16700000000003,103.389,5.0
福島,2,3,タマモジャスミン,122.0,1.0,92.0,14.0,102.5,7.0,316.5,105.5,2.0
福島,2,4,サウンドルーチェ,103.2,6.0,100.0,8.0,108.833,2.0,312.033,104.011,4.0
