場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,ジーティーレイナ,,,105.5,2.0,85.0,15.0,,,
東京,1,2,ペイシャケリー,89.167,12.0,103.5,5.0,95.0,8.0,287.66700000000003,95.889,8.0
東京,1,3,シュガーハイ,87.167,13.0,96.75,11.0,98.5,6.0,282.41700000000003,94.139,10.0
東京,1,4,エコロジェイド,99.0,6.0,99.375,9.0,90.625,12.0,289.0,96.333,7.0
東京,1,5,ロアリングフレイム,104.833,2.0,,,108.167,2.0,,,
東京,1,6,フルグライト,,,,,94.5,10.0,,,
東京,1,7,ダルドワーズ,97.333,7.0,,,104.833,3.0,,,
東京,1,8,ジルクン,101.5,4.0,102.5,7.0,110.333,1.0,314.33299999999997,104.778,1.0
東京,1,9,アルマヴィーナス,95.333,10.0,100.167,8.0,95.833,7.0,291.33299999999997,97.111,4.0
東京,1,10,キタノショウリュウ,95.667,8.0,103.0,6.0,84.375,16.0,283.04200000000003,94.347,9.0
東京,1,11,ニシノクレシダ,104.167,3.0,115.2,1.0,89.833,14.0,309.20000000000005,103.067,2.0
東京,1,12,ガストフロント,94.167,11.0,104.333,4.0,91.167,11.0,289.66700000000003,96.556,6.0
東京,1,13,ペイシャブギー,101.333,5.0,80.5,13.0,95.0,8.0,276.83299999999997,92.278,11.0
東京,1,14,ノブダブルホワイト,107.833,1.0,92.0,12.0,103.0,4.0,302.83299999999997,100.944,3.0
東京,1,15,シンボリライト,78.167,14.0,105.5,2.0,90.167,13.0,273.834,91.278,12.0
東京,1,16,ヒソカ,95.667,8.0,97.0,10.0,98.625,5.0,291.29200000000003,97.097,5.0
東京,2,1,ジャヴェール,95.333,9.0,120.0,1.0,94.667,9.0,310.0,103.333,2.0
東京,2,2,タナハシ,,,110.875,2.0,92.75,13.0,,,
東京,2,3,エターナルシルバー,103.333,2.0,94.5,13.0,91.5,14.0,289.33299999999997,96.444,7.0
東京,2,4,メイショウアゴナス,90.0,10.0,99.167,8.0,102.167,7.0,291.334,97.111,6.0
東京,2,5,エスキモーギャル,95.667,8.0,95.125,12.0,92.833,11.0,283.625,94.542,9.0
東京,2,6,ヴィクトワールバゴ,105.667,1.0,88.75,14.0,107.25,5.0,301.66700000000003,100.556,5.0
東京,2,7,バルデラマ,101.833,3.0,101.833,6.0,110.5,1.0,314.166,104.722,1.0
東京,2,8,ポッポノフェスタ,42.5,14.0,,,108.625,3.0,,,
