場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,エスカラムサ,105.0,2.0,99.375,8.0,96.667,10.0,301.04200000000003,100.347,6.0
新潟,1,2,ミセスリリー,97.833,8.0,95.75,11.0,97.167,9.0,290.75,96.917,10.0
新潟,1,3,カスバートテソーロ,99.667,7.0,120.625,1.0,98.75,5.0,319.04200000000003,106.347,1.0
新潟,1,4,サラサラヘアー,86.0,15.0,,,,,,,
新潟,1,5,セラドピラール,100.0,6.0,101.667,6.0,107.25,2.0,308.91700000000003,102.972,2.0
新潟,1,6,クリップクロップ,100.167,5.0,101.833,4.0,67.167,14.0,269.16700000000003,89.722,14.0
新潟,1,7,ジュテパッセ,110.833,1.0,99.0,9.0,95.167,11.0,305.0,101.667,4.0
新潟,1,8,ノワスティエ,101.667,4.0,94.125,13.0,98.5,6.0,294.29200000000003,98.097,8.0
新潟,1,9,ルージュキャルト,94.5,12.0,105.5,2.0,100.25,4.0,300.25,100.083,7.0
新潟,1,10,クインズエクレア,102.333,3.0,103.333,3.0,97.75,7.0,303.416,101.139,5.0
新潟,1,11,ノンスタンダルド,97.667,10.0,96.2,10.0,97.333,8.0,291.20000000000005,97.067,9.0
新潟,1,12,スルーザナイト,97.833,8.0,101.167,7.0,109.0,1.0,308.0,102.667,3.0
新潟,1,13,ディザーヴユー,91.833,13.0,94.286,12.0,104.0,3.0,290.119,96.706,11.0
新潟,1,14,アットザホップ,95.167,11.0,92.5,14.0,93.375,12.0,281.04200000000003,93.681,12.0
新潟,1,15,カワキタホクレア,89.333,14.0,101.833,4.0,86.667,13.0,277.83299999999997,92.611,13.0
新潟,2,1,テイエムダイスター,100.667,6.0,111.333,2.0,109.2,1.0,321.2,107.067,2.0
新潟,2,2,ボンジュールアスク,99.667,8.0,102.167,4.0,103.5,5.0,305.334,101.778,4.0
新潟,2,3,セイルロケット,100.167,7.0,95.333,8.0,95.167,12.0,290.66700000000003,96.889,8.0
新潟,2,4,デュアルタスク,97.5,9.0,108.167,3.0,103.833,4.0,309.5,103.167,3.0
新潟,2,5,マギームーン,92.833,11.0,96.875,7.0,99.75,8.0,289.45799999999997,96.486,9.0
