場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
函館,1,1,ストームサンダー,89.8,11.0,75.333,14.0,87.333,12.0,252.46599999999998,84.155,10.0
函館,1,2,クワイエットアイ,86.5,12.0,,,106.0,2.0,,,
函館,1,3,ライトアズフェザー,102.8,5.0,87.286,12.0,94.833,10.0,284.919,94.973,6.0
函館,1,4,コルテオソレイユ,104.2,3.0,110.5,2.0,,,,,
函館,1,5,ファンシーフリル,113.2,1.0,106.333,4.0,81.286,15.0,300.819,100.273,3.0
函館,1,6,ロードベルファスト,98.6,7.0,80.833,13.0,100.167,5.0,279.6,93.2,8.0
函館,1,7,ロンドンオービタル,99.2,6.0,98.833,7.0,83.333,14.0,281.366,93.789,7.0
函館,1,8,ハチハチローズ,106.25,2.0,115.667,1.0,96.667,7.0,318.584,106.195,1.0
函館,1,9,エミフルソウタ,,,104.167,5.0,95.0,9.0,,,
函館,1,10,マジッククッキー,,,103.167,6.0,95.5,8.0,,,
函館,1,11,ケイベエ,96.4,8.0,96.667,10.0,106.0,2.0,299.067,99.689,4.0
函館,1,12,ヨッシーリオ,95.8,9.0,96.167,11.0,102.5,4.0,294.467,98.156,5.0
函館,1,13,ヘクセンハウス,104.0,4.0,110.5,2.0,99.333,6.0,313.83299999999997,104.611,2.0
函館,1,14,ミルトハッピー,,,98.833,7.0,86.667,13.0,,,
函館,1,15,モルトカリーナ,80.4,13.0,98.0,9.0,90.833,11.0,269.233,89.744,9.0
函館,1,16,ワイズギャング,93.2,10.0,,,131.833,1.0,,,
函館,2,1,クインズマカロン,114.6,1.0,96.667,8.0,133.667,1.0,344.93399999999997,114.978,2.0
函館,2,2,ダノンブロッサム,105.6,3.0,99.857,6.0,95.286,10.0,300.743,100.248,4.0
函館,2,3,ペイシャキセキ,102.8,6.0,,,100.286,6.0,,,
函館,2,4,ミッキーラサルダン,,,94.6,9.0,103.571,4.0,,,
函館,2,5,クリップクロップ,88.0,9.0,102.714,5.0,81.167,12.0,271.881,90.627,9.0
函館,2,6,ナリタヒカリ,97.4,8.0,92.8,11.0,103.0,5.0,293.2,97.733,5.0
函館,2,7,デンリッレハウエル,,,92.857,10.0,95.833,8.0,,,
函館,2,8,ビービープリメーロ,,,102.833,4.0,99.714,7.0,,,
函館,2,9,メイショウマヒロ,85.25,10.0,110.286,2.0,95.714,9.0,291.25,97.083,6.0
函館,2,10,ビスケットマリー,98.6,7.0,97.286,7.0,87.833,11.0,283.719,94.573,7.0
函館,2,11,デルマラメール,104.2,5.0,92.8,11.0,79.571,13.0,276.571,92.19,8.0
函館,2,12,コスモトロイメル,104.4,4.0,103.5,3.0,104.833,3.0,312.733,104.244,3.0
函館,2,13,エイシンマクルーベ,108.6,2.0,140.714,1.0,118.429,2.0,367.743,122.581,1.0
函館,3,1,フェアリーグレン,100.6,7.0,97.5,8.0,97.5,9.0,295.6,98.533,7.0
函館,3,2,アクアジェット,90.4,10.0,99.571,7.0,84.0,13.0,273.971,91.324,9.0
函館,3,3,ヤマノインパクト,97.4,9.0,106.333,2.0,81.0,14.0,284.733,94.911,8.0
函館,3,4,カピオラ,,,90.0,13.0,109.5,3.0,,,
函館,3,5,ビジュードネージュ,,,101.667,4.0,98.167,8.0,,,
函館,3,6,ラマヌジャン,103.8,6.0,108.714,1.0,146.4,1.0,358.914,119.638,1.0
函館,3,7,ハニードレス,104.6,5.0,90.857,11.0,111.333,2.0,306.78999999999996,102.263,3.0
函館,3,8,グリスタン,106.2,2.0,103.5,3.0,96.0,10.0,305.7,101.9,4.0
函館,3,9,サトノベリル,105.2,4.0,91.333,10.0,101.833,6.0,298.366,99.455,5.0
