場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,ニシノギブソン,101.4,5.0,,,101.167,7.0,,,
東京,1,2,セイウンリメンバー,97.0,11.0,100.714,5.0,119.667,1.0,317.381,105.794,2.0
東京,1,3,フォールティア,100.4,6.0,96.714,12.0,91.667,12.0,288.781,96.26,11.0
東京,1,4,ウォータースパウト,99.0,7.0,98.429,9.0,97.833,10.0,295.262,98.421,6.0
東京,1,5,ヴンダーバール,94.0,14.0,97.571,10.0,103.5,4.0,295.071,98.357,8.0
東京,1,6,ドゥーニ,103.4,2.0,,,91.0,13.0,,,
東京,1,7,ミラクルカイザー,101.8,4.0,100.333,8.0,87.857,15.0,289.99,96.663,10.0
東京,1,8,ボグラーモデル,79.4,15.0,,,,,,,
東京,1,9,エマープ,97.6,9.0,100.667,6.0,93.0,11.0,291.267,97.089,9.0
東京,1,10,セントゴーデンス,96.8,12.0,100.429,7.0,102.5,6.0,299.729,99.91,4.0
東京,1,11,パワポケウォーズ,,,111.0,1.0,118.0,2.0,,,
東京,1,12,ヴァルボナ,97.4,10.0,101.0,4.0,98.667,8.0,297.067,99.022,5.0
東京,1,13,タイセイゴッシュ,95.0,13.0,79.167,13.0,103.5,4.0,277.66700000000003,92.556,12.0
東京,1,14,サンデーパーティー,98.6,8.0,106.571,3.0,90.0,14.0,295.171,98.39,7.0
東京,1,15,サンダーヴィント,103.0,3.0,107.571,2.0,107.333,3.0,317.904,105.968,1.0
東京,1,16,スーパーチャイルド,110.2,1.0,97.571,10.0,98.333,9.0,306.10400000000004,102.035,3.0
東京,2,1,テンユウ,98.0,5.0,101.333,2.0,98.714,6.0,298.047,99.349,1.0
東京,2,2,ウインラファーガ,96.4,9.0,95.714,5.0,73.167,10.0,265.281,88.427,9.0
東京,2,3,コズミックボックス,99.2,3.0,102.833,1.0,94.833,8.0,296.866,98.955,2.0
東京,2,4,キンググローリー,102.6,2.0,,,100.0,5.0,,,
東京,2,5,サザンテイオー,98.0,5.0,94.167,7.0,98.667,7.0,290.834,96.945,8.0
東京,2,6,フィーユレアル,96.6,7.0,97.333,4.0,102.5,3.0,296.433,98.811,3.0
東京,2,7,イヌボウノユウヒ,80.2,10.0,100.143,3.0,111.167,1.0,291.51,97.17,6.0
東京,2,8,エーデルハイ,104.2,1.0,95.667,6.0,91.333,9.0,291.20000000000005,97.067,7.0
東京,2,9,トレニアムーン,99.0,4.0,94.143,8.0,101.0,4.0,294.14300000000003,98.048,5.0
東京,2,10,マカナアネラ,96.6,7.0,89.167,9.0,109.0,2.0,294.767,98.256,4.0
東京,3,1,アトリ,100.4,6.0,106.143,1.0,94.667,6.0,301.21000000000004,100.403,1.0
東京,3,2,ハロングロットル,,,98.5,4.0,90.167,8.0,,,
東京,3,3,チャリングクロス,92.4,9.0,103.571,2.0,95.714,4.0,291.685,97.228,6.0
東京,3,4,ツキノマバタキ,102.2,3.0,82.714,9.0,107.5,1.0,292.414,97.471,5.0
東京,3,5,ゼータレティクル,98.2,7.0,95.333,6.0,92.333,7.0,285.866,95.289,8.0
東京,3,6,イブキ,96.0,8.0,102.5,3.0,90.167,8.0,288.66700000000003,96.222,7.0
東京,3,7,フロステリオン,109.4,1.0,90.667,8.0,95.333,5.0,295.4,98.467,3.0
東京,3,8,タイドグラフ,100.6,5.0,95.714,5.0,96.167,3.0,292.481,97.494,4.0
東京,3,9,アルデキングダム,103.8,2.0,81.0,10.0,75.429,10.0,260.22900000000004,86.743,9.0
東京,3,10,ブリサマリーナ,101.4,4.0,94.714,7.0,104.5,2.0,300.61400000000003,100.205,2.0
東京,4,1,アクロスメモリア,101.4,7.0,104.833,3.0,104.167,4.0,310.4,103.467,1.0
東京,4,2,ゴールデンスラム,97.2,9.0,101.5,5.0,91.833,12.0,290.533,96.844,7.0
東京,4,3,デアトゥノウ,102.0,4.0,,,104.167,4.0,,,
東京,4,4,パトリシア,107.4,3.0,,,97.5,7.0,,,
東京,4,5,キョウエイハル,120.0,1.0,90.5,10.0,96.167,9.0,306.66700000000003,102.222,2.0
東京,4,6,エムアイプレスト,110.0,2.0,95.0,9.0,89.167,13.0,294.16700000000003,98.056,6.0
東京,4,7,レイオブファイア,94.0,11.0,103.0,4.0,102.333,6.0,299.33299999999997,99.778,4.0
東京,4,8,スーホ,96.0,10.0,97.667,8.0,105.167,3.0,298.834,99.611,5.0
東京,4,9,ガイストライヒ,99.2,8.0,99.833,7.0,107.333,1.0,306.366,102.122,3.0
東京,4,10,ニューカワイイ,64.2,16.0,100.0,6.0,92.833,11.0,257.033,85.678,11.0
東京,4,11,モンスエ,101.8,5.0,,,60.5,16.0,,,
東京,4,12,ココニーナ,74.8,15.0,83.833,11.0,83.833,15.0,242.46599999999998,80.822,12.0
東京,4,13,サンマルフォース,76.4,14.0,118.333,2.0,94.833,10.0,289.56600000000003,96.522,8.0
東京,4,14,アルコア,93.2,12.0,83.833,11.0,97.5,7.0,274.533,91.511,10.0
東京,4,15,トリアングルレディ,82.8,13.0,118.833,1.0,85.167,14.0,286.79999999999995,95.6,9.0
東京,4,16,レオレコメンド,101.8,5.0,,,106.0,2.0,,,
東京,5,1,モンシーク,100.4,4.0,96.333,11.0,90.333,9.0,287.06600000000003,95.689,8.0
東京,5,2,コスモアマデウス,91.8,11.0,,,94.0,6.0,,,
東京,5,3,リーピングサイン,98.4,7.0,98.667,8.0,91.333,8.0,288.4,96.133,6.0
東京,5,4,フォンドルレール,99.4,6.0,134.167,1.0,99.333,3.0,332.9,110.967,1.0
東京,5,5,マスカルポーネ,91.2,12.0,100.833,6.0,81.833,11.0,273.866,91.289,11.0
東京,5,6,キーサーバー,97.8,8.0,101.333,4.0,91.667,7.0,290.79999999999995,96.933,5.0
東京,5,7,エンジェルボイス,101.4,2.0,104.333,2.0,112.333,1.0,318.06600000000003,106.022,2.0
東京,5,8,ベリンガム,94.0,10.0,104.333,2.0,80.667,12.0,279.0,93.0,10.0
東京,5,9,ベンティガオルサ,96.2,9.0,96.833,9.0,94.333,5.0,287.366,95.789,7.0
東京,5,10,ディープエフェクト,104.2,1.0,96.833,9.0,95.167,4.0,296.20000000000005,98.733,4.0
東京,5,11,オセアフェアモント,100.8,3.0,99.667,7.0,83.333,10.0,283.79999999999995,94.6,9.0
東京,5,12,イクシード,100.0,5.0,101.0,5.0,105.5,2.0,306.5,102.167,3.0
東京,6,1,テンホワイトラブ,101.4,2.0,104.143,6.0,95.714,6.0,301.257,100.419,5.0
東京,6,2,サンタアニタ,97.0,12.0,94.667,12.0,102.167,2.0,293.834,97.945,8.0
東京,6,3,アサクサグレース,97.8,11.0,170.833,1.0,101.5,3.0,370.133,123.378,1.0
東京,6,4,ノアスペシャル,98.8,10.0,103.0,7.0,109.0,1.0,310.8,103.6,3.0
東京,6,5,アンビシュー,,,101.857,9.0,81.0,13.0,,,
東京,6,6,メルシージュテーム,100.6,5.0,111.714,2.0,91.714,11.0,304.028,101.343,4.0
東京,6,7,キカオクベシ,100.2,7.0,111.714,2.0,99.333,4.0,311.24699999999996,103.749,2.0
東京,6,8,ルージュベルベット,101.6,1.0,105.429,4.0,,,,,
東京,6,9,ウエヲムイテゴラン,100.6,5.0,91.714,13.0,95.571,7.0,287.885,95.962,9.0
東京,6,10,ルージュナリッシュ,99.4,8.0,105.167,5.0,93.143,9.0,297.71000000000004,99.237,6.0
東京,6,11,グレイスカリヨン,92.2,13.0,,,98.571,5.0,,,
東京,6,12,モリノアミーゴ,83.6,14.0,78.857,14.0,93.0,10.0,255.457,85.152,12.0
東京,6,13,モーニングマジック,101.2,3.0,99.833,10.0,94.429,8.0,295.462,98.487,7.0
東京,6,14,セギレエルビエント,101.2,3.0,99.0,11.0,87.333,12.0,287.533,95.844,10.0
東京,6,15,シンガソング,99.4,8.0,102.286,8.0,73.571,14.0,275.257,91.752,11.0
東京,7,1,ウインドワンピース,85.4,16.0,103.714,9.0,93.286,12.0,282.4,94.133,16.0
東京,7,2,カフェロワドール,101.6,6.0,99.571,14.0,104.167,4.0,305.33799999999997,101.779,7.0
東京,7,3,ヒットミー,103.4,2.0,110.857,3.0,103.429,5.0,317.68600000000004,105.895,4.0
東京,7,4,レッドベルダンス,95.4,13.0,100.429,13.0,100.667,7.0,296.496,98.832,11.0
東京,7,5,ツマヤ,120.4,1.0,104.429,8.0,100.143,8.0,324.972,108.324,3.0
東京,7,6,サムワンライクユー,95.4,13.0,116.4,2.0,120.0,1.0,331.8,110.6,2.0
東京,7,7,アデランテ,99.4,9.0,142.0,1.0,93.571,11.0,334.971,111.657,1.0
東京,7,8,プルシャプラ,101.4,7.0,106.0,5.0,105.333,3.0,312.733,104.244,5.0
東京,7,9,ハッピーウィズユー,92.6,15.0,102.571,10.0,97.167,10.0,292.33799999999997,97.446,13.0
東京,7,10,ボルトテソーロ,97.0,12.0,105.833,7.0,89.857,15.0,292.69,97.563,12.0
東京,7,11,ホウオウジュビリー,102.8,3.0,106.833,4.0,89.857,15.0,299.49,99.83,9.0
東京,7,12,ジェシーテソーロ,98.8,11.0,88.833,16.0,102.0,6.0,289.633,96.544,15.0
東京,7,13,スクレイピング,99.4,9.0,99.0,15.0,91.857,14.0,290.257,96.752,14.0
東京,7,14,カンレイスキー,101.8,5.0,100.857,12.0,105.857,2.0,308.514,102.838,6.0
東京,7,15,ピコブルー,102.4,4.0,102.571,10.0,98.0,9.0,302.971,100.99,8.0
東京,7,16,コーカサスゴールド,101.2,8.0,106.0,5.0,92.286,13.0,299.486,99.829,10.0
東京,8,1,ダノンジャガー,93.4,8.0,107.714,1.0,92.0,7.0,293.11400000000003,97.705,6.0
東京,8,2,ピースヒロフェイス,91.2,10.0,97.571,9.0,90.167,9.0,278.938,92.979,9.0
東京,8,3,サンライズガッツ,98.8,4.0,98.333,8.0,91.429,8.0,288.562,96.187,7.0
東京,8,4,アロンズロッド,104.4,1.0,95.0,10.0,94.143,6.0,293.543,97.848,5.0
東京,8,5,レッドヴァリアート,94.4,7.0,101.143,6.0,,,,,
東京,8,6,ノラリクラリ,100.2,2.0,106.571,4.0,101.429,4.0,308.20000000000005,102.733,3.0
東京,8,7,ビリングス,97.6,6.0,83.8,11.0,99.667,5.0,281.067,93.689,8.0
東京,8,8,ティムール,99.4,3.0,106.833,3.0,109.0,2.0,315.233,105.078,1.0
東京,8,9,サラダ,98.6,5.0,104.714,5.0,109.333,1.0,312.647,104.216,2.0
東京,8,10,マーゴットソラーレ,,,107.143,2.0,84.0,10.0,,,
東京,8,11,メイショウアゴナス,92.6,9.0,99.857,7.0,105.5,3.0,297.957,99.319,4.0
東京,9,1,サンドオブエテル,98.8,8.0,90.667,16.0,93.143,14.0,282.61,94.203,16.0
東京,9,2,ギフテッド,85.2,16.0,98.167,10.0,101.5,8.0,284.867,94.956,14.0
