場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
札幌,1,1,レッドファイブ,112.2,1.0,,,100.5,7.0,,,
札幌,1,2,ブラックジャック,,,,,108.667,2.0,,,
札幌,1,3,ハグレジョー,101.6,6.0,110.167,2.0,98.333,8.0,310.1,103.367,2.0
札幌,1,4,イッスンボウシ,,,,,83.833,13.0,,,
札幌,1,5,リフレックス,85.25,9.0,86.833,10.0,101.333,5.0,273.416,91.139,7.0
札幌,1,6,ウルヴァリン,108.8,2.0,95.0,7.0,84.0,12.0,287.8,95.933,6.0
札幌,1,7,マーゴットサンズ,,,,,89.5,11.0,,,
札幌,1,8,リピース,93.25,8.0,101.714,3.0,,,,,
札幌,1,9,ティブロン,107.4,3.0,99.857,4.0,95.0,10.0,302.257,100.752,3.0
札幌,1,10,ロードベルファスト,,,89.857,8.0,104.833,3.0,,,
札幌,1,11,ユニゾン,105.0,5.0,113.857,1.0,102.333,4.0,321.19,107.063,1.0
札幌,1,12,グレーヌドジョワ,105.8,4.0,98.286,5.0,96.5,9.0,300.586,100.195,4.0
札幌,1,13,ミヤエスケープ,97.0,7.0,97.333,6.0,101.0,6.0,295.33299999999997,98.444,5.0
札幌,1,14,エクストラプッシュ,,,89.0,9.0,110.167,1.0,,,
札幌,2,1,オッハッピー,103.6,3.0,,,96.833,6.0,,,
札幌,2,2,ウインロズパレード,,,96.429,5.0,93.333,7.0,,,
札幌,2,3,シャルムグリーン,104.6,2.0,95.286,6.0,91.833,8.0,291.719,97.24,4.0
札幌,2,4,ロイヤルスパイア,96.2,6.0,112.571,1.0,91.333,9.0,300.10400000000004,100.035,2.0
札幌,2,5,オンマイビート,117.4,1.0,105.571,2.0,107.0,4.0,329.971,109.99,1.0
札幌,2,6,スカイピア,95.5,7.0,,,,,,,
札幌,2,7,レッドスティンガー,98.2,5.0,98.167,3.0,98.5,5.0,294.867,98.289,3.0
札幌,2,8,ニシノガンリキ,,,,,112.0,2.0,,,
札幌,2,9,ルーセントムーン,,,,,64.167,11.0,,,
札幌,2,10,マルモリラピダス,,,91.333,7.0,82.5,10.0,,,
札幌,2,11,スミッコディスコ,101.4,4.0,,,114.5,1.0,,,
