場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,ジャストビコーズ,94.667,8.0,,,108.333,1.0,,,
中山,1,2,パレスノハレブタイ,99.0,3.0,99.333,2.0,96.333,4.0,294.666,98.222,3.0
中山,1,3,ラスエル,92.5,9.0,,,95.333,5.0,,,
中山,1,4,スピネルテソーロ,103.333,1.0,99.125,3.0,94.5,8.0,296.95799999999997,98.986,2.0
中山,1,5,リワードシュテルン,,,90.75,6.0,69.667,11.0,,,
中山,1,6,フライスカイハイ,98.167,5.0,95.833,5.0,89.25,10.0,283.25,94.417,5.0
中山,1,7,ドナソール,98.833,4.0,,,99.0,3.0,,,
中山,1,8,スーパーガール,101.167,2.0,103.667,1.0,94.667,6.0,299.501,99.834,1.0
中山,1,9,ニシノグラシアス,96.667,6.0,97.625,4.0,94.667,6.0,288.959,96.32,4.0
中山,1,10,カシノサルパーレ,75.667,10.0,84.375,7.0,94.333,9.0,254.375,84.792,6.0
中山,1,11,デールエルバハリ,96.167,7.0,,,108.0,2.0,,,
中山,2,1,マーゴットブロー,103.5,3.0,111.333,1.0,87.833,10.0,302.666,100.889,3.0
中山,2,2,ロット,109.167,1.0,103.0,2.0,92.167,7.0,304.334,101.445,2.0
中山,2,3,テンユウ,100.667,5.0,94.5,8.0,96.25,5.0,291.41700000000003,97.139,8.0
中山,2,4,シシリアンフラッグ,99.167,7.0,95.5,7.0,89.833,9.0,284.5,94.833,9.0
中山,2,5,シャオママル,105.333,2.0,84.5,11.0,103.0,2.0,292.83299999999997,97.611,6.0
中山,2,6,チェリーブルーム,65.0,11.0,93.167,9.0,77.333,11.0,235.5,78.5,11.0
中山,2,7,シャインフォーミー,102.833,4.0,102.375,4.0,91.667,8.0,296.875,98.958,5.0
中山,2,8,マルターズドン,100.667,5.0,101.5,5.0,107.167,1.0,309.334,103.111,1.0
中山,2,9,ミスターマーボー,91.5,10.0,87.5,10.0,101.667,4.0,280.66700000000003,93.556,10.0
中山,2,10,ニシノシャルム,96.0,8.0,102.5,3.0,93.667,6.0,292.16700000000003,97.389,7.0
中山,2,11,フィーユレアル,94.667,9.0,100.833,6.0,102.5,3.0,298.0,99.333,4.0
中山,3,1,トルティーナ,91.833,14.0,124.875,1.0,100.125,8.0,316.83299999999997,105.611,3.0
中山,3,2,キャンディブーケ,97.667,11.0,96.0,8.0,96.25,12.0,289.91700000000003,96.639,10.0
中山,3,3,タッカーバリアント,97.833,10.0,110.0,3.0,100.5,7.0,308.33299999999997,102.778,4.0
中山,3,4,ダンケルド,99.833,8.0,102.0,5.0,122.25,1.0,324.08299999999997,108.028,1.0
中山,3,5,ミズイロホルトゥス,91.167,15.0,90.714,12.0,105.75,3.0,287.631,95.877,12.0
中山,3,6,マロンカラノテガミ,103.333,6.0,,,102.333,5.0,,,
中山,3,7,シスター,110.167,1.0,116.5,2.0,90.833,14.0,317.5,105.833,2.0
中山,3,8,スイートロータス,96.0,12.0,98.167,6.0,97.833,11.0,292.0,97.333,8.0
中山,3,9,ガンバレベアー,105.333,2.0,95.5,9.0,107.167,2.0,308.0,102.667,5.0
中山,3,10,オルティジア,,,96.5,7.0,89.75,16.0,,,
