場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
札幌,1,1,セイウンダイフク,101.0,8.0,102.5,7.0,113.167,1.0,316.66700000000003,105.556,4.0
札幌,1,2,ハルヒメ,95.5,9.0,104.0,6.0,98.5,6.0,298.0,99.333,6.0
札幌,1,3,ショウナンカリス,107.4,2.0,106.667,4.0,90.833,8.0,304.9,101.633,5.0
札幌,1,4,ファニーバニー,103.8,5.0,130.714,2.0,110.0,2.0,344.514,114.838,1.0
札幌,1,5,モズプリフォール,102.6,7.0,123.833,3.0,102.0,5.0,328.433,109.478,3.0
札幌,1,6,ナムラシンジロー,86.0,10.0,101.667,8.0,97.333,7.0,285.0,95.0,7.0
札幌,1,7,カンレイスター,117.4,1.0,140.833,1.0,85.333,10.0,343.56600000000003,114.522,2.0
札幌,1,8,トーセンクリステル,,,93.857,9.0,109.0,3.0,,,
札幌,1,9,オンマイビート,,,105.333,5.0,107.0,4.0,,,
札幌,1,10,サンタカリス,106.0,3.0,,,,,,,
札幌,1,11,ストームサンダー,104.6,4.0,82.0,10.0,79.429,11.0,266.029,88.676,8.0
札幌,1,12,ココソラーレ,103.6,6.0,,,90.833,8.0,,,
札幌,2,1,ユウグレ,,,100.143,7.0,89.833,10.0,,,
札幌,2,2,タイセイアビリティ,108.0,1.0,120.4,1.0,107.0,3.0,335.4,111.8,1.0
札幌,2,3,グロリオン,,,103.857,6.0,99.0,6.0,,,
札幌,2,4,キャットデイ,96.0,7.0,,,109.5,2.0,,,
札幌,2,5,レイアポポ,103.2,4.0,116.0,2.0,106.0,4.0,325.2,108.4,2.0
札幌,2,6,サラサエンペラー,107.6,2.0,108.6,3.0,78.0,12.0,294.2,98.067,5.0
札幌,2,7,コッコラーレ,92.5,9.0,108.6,3.0,92.333,9.0,293.433,97.811,6.0
札幌,2,8,サツキレジーナ,101.0,6.0,96.0,8.0,95.0,7.0,292.0,97.333,7.0
札幌,2,9,エンジェルラダー,102.2,5.0,,,102.667,5.0,,,
札幌,2,10,タイセイルーマー,104.2,3.0,87.0,9.0,110.5,1.0,301.7,100.567,3.0
札幌,2,11,グランヴァルール,93.25,8.0,107.143,5.0,94.571,8.0,294.964,98.321,4.0
