場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
福島,1,1,ビップレオン,111.6,1.0,114.857,2.0,100.0,7.0,326.457,108.819,1.0
福島,1,2,ファンシーフリル,107.8,2.0,115.5,1.0,83.0,15.0,306.3,102.1,5.0
福島,1,3,エレクトロン,98.6,9.0,90.429,11.0,98.667,10.0,287.696,95.899,8.0
福島,1,4,チュラヴェール,99.6,7.0,100.143,6.0,102.857,5.0,302.6,100.867,6.0
福島,1,5,リケアフェデリーニ,77.2,15.0,110.857,4.0,78.833,16.0,266.89,88.963,10.0
福島,1,6,サトミノアカリ,95.8,12.0,112.571,3.0,100.0,7.0,308.371,102.79,4.0
福島,1,7,レオレコメンド,97.6,10.0,,,106.0,4.0,,,
福島,1,8,ジェム,101.4,5.0,,,110.5,2.0,,,
福島,1,9,イッツユー,99.6,7.0,,,90.833,13.0,,,
福島,1,10,タイセイギガース,82.6,14.0,,,95.167,12.0,,,
福島,1,11,ドナソレイ,99.8,6.0,,,95.714,11.0,,,
福島,1,12,フクノハリファ,,,97.143,7.0,101.833,6.0,,,
福島,1,13,アルサック,95.6,13.0,93.0,10.0,99.333,9.0,287.933,95.978,7.0
福島,1,14,ワイドアルバ,105.5,3.0,94.429,8.0,87.667,14.0,287.596,95.865,9.0
福島,1,15,シェイプオブユー,102.0,4.0,94.429,8.0,112.667,1.0,309.096,103.032,3.0
福島,1,16,ルクスレイモンド,97.2,11.0,108.286,5.0,110.0,3.0,315.486,105.162,2.0
福島,2,1,オリージネアリア,105.0,3.0,99.286,9.0,107.143,1.0,311.429,103.81,1.0
福島,2,2,ノーブルアクト,77.0,14.0,100.167,8.0,103.333,4.0,280.5,93.5,12.0
福島,2,3,メイショウハマギク,111.4,1.0,90.167,13.0,97.833,7.0,299.4,99.8,6.0
福島,2,4,ベルチュガダン,94.0,13.0,81.333,15.0,83.333,15.0,258.666,86.222,14.0
福島,2,5,カスバートテソーロ,98.0,8.0,114.833,1.0,96.0,9.0,308.83299999999997,102.944,3.0
福島,2,6,ペイシャアンジェロ,95.6,10.0,101.167,6.0,90.0,13.0,286.767,95.589,10.0
福島,2,7,ロンシャンクイーン,97.4,9.0,100.429,7.0,105.0,3.0,302.829,100.943,4.0
福島,2,8,シュニー,99.4,6.0,91.167,12.0,95.0,11.0,285.567,95.189,11.0
福島,2,9,フィールオーサム,102.6,4.0,102.667,5.0,88.5,14.0,293.767,97.922,9.0
福島,2,10,ラーナローザ,94.4,12.0,104.286,3.0,96.0,9.0,294.68600000000004,98.229,8.0
福島,2,11,ステラスプレンダー,100.8,5.0,98.714,10.0,101.333,6.0,300.847,100.282,5.0
福島,2,12,ベルメサイア,107.4,2.0,95.143,11.0,92.429,12.0,294.972,98.324,7.0
福島,2,13,チギリ,,,110.286,2.0,102.714,5.0,,,
福島,2,14,サザンティスプーン,94.8,11.0,82.143,14.0,97.5,8.0,274.443,91.481,13.0
福島,2,15,ユージュアーナ,99.4,6.0,103.833,4.0,106.5,2.0,309.733,103.244,2.0
福島,3,1,タケルハーロック,107.4,4.0,97.0,9.0,106.714,4.0,311.11400000000003,103.705,4.0
福島,3,2,キングベルベット,87.6,11.0,95.0,11.0,93.429,14.0,276.029,92.01,11.0
福島,3,3,ブレイクザアイス,68.0,13.0,128.833,1.0,108.429,2.0,305.262,101.754,7.0
福島,3,4,レイザリオ,99.4,8.0,120.167,2.0,97.5,10.0,317.067,105.689,2.0
福島,3,5,マナエトレ,105.25,5.0,108.2,3.0,96.333,11.0,309.783,103.261,5.0
福島,3,6,キミオモウハナ,108.6,2.0,102.667,6.0,106.167,5.0,317.43399999999997,105.811,1.0
福島,3,7,タニセンドリーム,,,102.714,5.0,102.0,8.0,,,
福島,3,8,グロリアスヒーロー,96.8,9.0,107.0,4.0,107.667,3.0,311.467,103.822,3.0
福島,3,9,クールシェルタ,102.6,6.0,94.429,12.0,96.333,11.0,293.36199999999997,97.787,9.0
福島,3,10,テーオーノーベル,76.0,12.0,95.429,10.0,102.667,7.0,274.096,91.365,12.0
福島,3,11,マンオブザマッチ,,,100.857,7.0,103.571,6.0,,,
福島,3,12,ラストレガシー,111.4,1.0,97.571,8.0,99.167,9.0,308.13800000000003,102.713,6.0
福島,3,13,ブルーカミング,100.8,7.0,91.0,14.0,109.571,1.0,301.371,100.457,8.0
福島,3,14,スマートブル,108.2,3.0,,,,,,,
福島,3,15,ペロ,93.8,10.0,93.571,13.0,95.143,13.0,282.514,94.171,10.0
福島,4,1,ノイシュタット,74.2,13.0,83.571,12.0,90.286,10.0,248.05700000000002,82.686,12.0
福島,4,2,グラヴィテ,78.8,12.0,86.0,9.0,77.857,12.0,242.657,80.886,13.0
福島,4,3,ダイシンネイビー,124.25,2.0,86.714,8.0,98.0,3.0,308.964,102.988,2.0
福島,4,4,デスティネ,151.0,1.0,85.0,10.0,90.571,9.0,326.571,108.857,1.0
福島,4,5,フジフォンテ,92.6,6.0,84.143,11.0,93.143,5.0,269.88599999999997,89.962,9.0
福島,4,6,マテンロウノカゼ,99.8,4.0,97.857,3.0,75.5,13.0,273.157,91.052,6.0
福島,4,7,ハイウェイスター,70.4,14.0,129.0,1.0,101.167,2.0,300.567,100.189,5.0
福島,4,8,フェスティヴビーム,83.0,10.0,89.5,6.0,80.333,11.0,252.833,84.278,11.0
福島,4,9,コンバスチョン,90.6,7.0,91.429,5.0,91.0,8.0,273.029,91.01,7.0
福島,4,10,アゼム,82.6,11.0,81.333,13.0,91.833,6.0,255.766,85.255,10.0
福島,4,11,インターステラ,88.6,9.0,89.0,7.0,94.5,4.0,272.1,90.7,8.0
福島,4,12,ヴァランセカズマ,90.5,8.0,,,74.333,14.0,,,
福島,4,13,オステリア,97.6,5.0,106.429,2.0,101.5,1.0,305.529,101.843,4.0
福島,4,14,モスクロッサー,119.75,3.0,96.286,4.0,91.429,7.0,307.46500000000003,102.488,3.0
福島,5,1,ピカソジャスパー,,,97.167,9.0,103.0,5.0,,,
福島,5,2,ノーブルジャッカル,90.8,13.0,97.667,8.0,97.0,9.0,285.467,95.156,7.0
福島,5,3,レイヌドプランタン,103.2,3.0,96.833,10.0,73.833,15.0,273.866,91.289,11.0
福島,5,4,ポプリーニ,114.8,1.0,96.833,10.0,,,,,
福島,5,5,クロンヌジャン,98.2,6.0,106.833,2.0,97.714,8.0,302.747,100.916,4.0
福島,5,6,エクストラダーク,94.6,10.0,100.167,5.0,106.167,4.0,300.93399999999997,100.311,5.0
福島,5,7,マーゴットデウス,97.6,7.0,96.833,10.0,89.0,12.0,283.433,94.478,8.0
福島,5,8,ウェイクフィールド,105.6,2.0,104.5,3.0,100.833,6.0,310.933,103.644,2.0
福島,5,9,ウインアベリア,61.0,14.0,100.167,5.0,110.5,2.0,271.66700000000003,90.556,12.0
福島,5,10,インナーヴォイス,102.5,4.0,100.0,7.0,98.167,7.0,300.66700000000003,100.222,6.0
福島,5,11,ミエノストロング,93.8,11.0,140.8,1.0,111.167,1.0,345.76700000000005,115.256,1.0
福島,5,12,ノヴェルカフナ,,,,,79.667,13.0,,,
福島,5,13,サムシングスイート,97.0,8.0,93.833,13.0,92.5,11.0,283.33299999999997,94.444,9.0
福島,5,14,ノーブルホライズン,92.8,12.0,,,79.0,14.0,,,
福島,5,15,トゥスコラーナ,96.8,9.0,102.167,4.0,109.833,3.0,308.79999999999995,102.933,3.0
福島,5,16,ファンクション,99.4,5.0,88.667,14.0,93.333,10.0,281.4,93.8,10.0
福島,6,1,ニルマーネル,99.6,9.0,96.571,11.0,105.333,6.0,301.504,100.501,8.0
福島,6,2,ジャスパールビー,,,,,107.833,4.0,,,
福島,6,3,カシノプロスペリテ,81.2,13.0,,,75.286,14.0,,,
福島,6,4,ウインドトリック,103.2,7.0,112.286,4.0,93.167,10.0,308.653,102.884,5.0
福島,6,5,カレンデュラ,101.2,8.0,88.833,13.0,72.429,15.0,262.462,87.487,11.0
福島,6,6,ニシノタチアナ,111.4,4.0,125.667,2.0,109.0,2.0,346.067,115.356,2.0
福島,6,7,プラヤデルカルメン,,,97.286,8.0,112.167,1.0,,,
福島,6,8,リラベガ,97.4,10.0,105.333,5.0,84.5,13.0,287.233,95.744,10.0
福島,6,9,ウイントッペン,105.2,6.0,,,97.0,9.0,,,
福島,6,10,セイカユウヒ,95.6,12.0,125.667,2.0,72.333,16.0,293.6,97.867,9.0
福島,6,11,ジーティーシップ,96.4,11.0,102.333,6.0,107.667,5.0,306.4,102.133,6.0
福島,6,12,キトゥンズシルバー,107.8,5.0,97.143,9.0,108.167,3.0,313.11,104.37,4.0
福島,6,13,メローネ,121.2,2.0,96.833,10.0,102.833,7.0,320.866,106.955,3.0
福島,6,14,カンレイスター,137.4,1.0,144.4,1.0,86.286,12.0,368.086,122.695,1.0
福島,6,15,ミスターマーボー,112.0,3.0,90.857,12.0,102.167,8.0,305.024,101.675,7.0
福島,6,16,ハネマン,,,97.333,7.0,89.0,11.0,,,
福島,7,1,アルヴァレス,94.8,10.0,96.0,9.0,99.5,8.0,290.3,96.767,10.0
福島,7,2,キャンドルマス,111.4,1.0,103.833,6.0,88.857,14.0,304.09000000000003,101.363,4.0
福島,7,3,エコロレオナ,98.8,8.0,,,109.0,1.0,,,
福島,7,4,ダオラダオラ,77.0,14.0,104.571,4.0,83.0,16.0,264.571,88.19,12.0
福島,7,5,フォンメイリー,,,104.333,5.0,83.571,15.0,,,
福島,7,6,カレンナオトメ,96.2,9.0,104.857,3.0,100.333,5.0,301.39,100.463,6.0
福島,7,7,アドアプローズ,37.0,15.0,82.286,14.0,100.143,6.0,219.429,73.143,14.0
福島,7,8,ルイステソーロ,100.8,6.0,113.714,1.0,94.286,11.0,308.8,102.933,3.0
福島,7,9,イノキ,94.2,12.0,74.667,15.0,89.0,13.0,257.867,85.956,13.0
福島,7,10,ミツカネリブラ,108.8,2.0,94.143,11.0,107.143,2.0,310.086,103.362,2.0
福島,7,11,レグザゴン,103.75,4.0,87.429,13.0,99.571,7.0,290.75,96.917,9.0
福島,7,12,ハヤテノツバサ,104.0,3.0,102.0,7.0,106.0,4.0,312.0,104.0,1.0
福島,7,13,ヒラボクカレラ,100.6,7.0,95.143,10.0,106.833,3.0,302.576,100.859,5.0
福島,7,14,メイショウハボマイ,102.0,5.0,102.0,7.0,95.333,10.0,299.33299999999997,99.778,7.0
福島,7,15,サニーサルサ,89.2,13.0,93.0,12.0,95.571,9.0,277.77099999999996,92.59,11.0
福島,7,16,トモジャシーマ,94.4,11.0,108.571,2.0,94.167,12.0,297.13800000000003,99.046,8.0
福島,8,1,ニシノタンギー,88.8,14.0,93.714,11.0,97.833,7.0,280.347,93.449,12.0
福島,8,2,マジカルガール,102.0,6.0,102.571,4.0,92.286,13.0,296.85699999999997,98.952,6.0
福島,8,3,ワインクーラー,94.8,12.0,91.0,13.0,103.714,4.0,289.514,96.505,9.0
福島,8,4,ピアストイヤーズ,111.6,2.0,108.5,1.0,89.429,14.0,309.529,103.176,3.0
福島,8,5,ラブリーガール,100.8,8.0,89.5,14.0,97.167,8.0,287.467,95.822,11.0
福島,8,6,バンブルビー,89.2,13.0,73.5,16.0,86.571,15.0,249.271,83.09,14.0
福島,8,7,ブライアーヒル,102.0,6.0,102.429,5.0,104.333,3.0,308.762,102.921,4.0
福島,8,8,イコノスタシス,,,94.833,10.0,96.833,9.0,,,
福島,8,9,グランルーチェ,103.4,4.0,88.333,15.0,96.5,10.0,288.233,96.078,10.0
福島,8,10,ペルフェツィオーネ,99.8,9.0,99.833,7.0,104.833,2.0,304.466,101.489,5.0
福島,8,11,シャトーボビー,96.4,10.0,99.857,6.0,93.5,12.0,289.757,96.586,8.0
福島,8,12,カウンターセブン,96.0,11.0,93.667,12.0,85.667,16.0,275.334,91.778,13.0
