場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
東京,1,1,スペクトログラム,94.0,7.0,106.5,4.0,88.5,13.0,289.0,96.333,6.0
東京,1,2,タイセイジャスパー,119.5,2.0,107.0,3.0,97.0,6.0,323.5,107.833,2.0
東京,1,3,ネイチャーシップ,77.5,10.0,94.0,9.0,103.0,4.0,274.5,91.5,9.0
東京,1,4,コスモエスメラルダ,71.5,14.0,94.0,9.0,69.0,14.0,234.5,78.167,12.0
東京,1,5,ウィズユアドリーム,131.5,1.0,102.0,7.0,168.0,1.0,401.5,133.833,1.0
東京,1,6,コンクエスト,74.5,12.0,105.0,5.0,91.0,10.0,270.5,90.167,11.0
東京,1,7,ヘザルフェン,88.0,8.0,,,89.5,12.0,,,
東京,1,8,プラチナトレジャー,85.5,9.0,109.0,1.0,92.5,9.0,287.0,95.667,7.0
東京,1,9,アルマドラード,117.5,3.0,109.0,1.0,91.0,10.0,317.5,105.833,3.0
東京,1,10,ウェイトゥザドーン,72.5,13.0,101.5,8.0,107.0,3.0,281.0,93.667,8.0
東京,1,11,スカパラダイス,103.0,6.0,86.5,12.0,120.0,2.0,309.5,103.167,4.0
東京,1,12,ゴールデンルーキー,109.5,4.0,,,100.0,5.0,,,
東京,1,13,マーゴットメネス,75.0,11.0,103.5,6.0,94.5,7.0,273.0,91.0,10.0
東京,1,14,ジオフロント,104.0,5.0,93.0,11.0,93.5,8.0,290.5,96.833,5.0
東京,2,1,クリナッチ,96.6,9.0,101.4,10.0,103.5,5.0,301.5,100.5,5.0
東京,2,2,アドリアフレイバー,97.6,6.0,99.667,13.0,104.0,4.0,301.267,100.422,6.0
東京,2,3,コットンフラワー,104.4,1.0,80.5,15.0,97.0,11.0,281.9,93.967,11.0
東京,2,4,ジェイエルライナー,88.4,12.0,103.0,4.0,93.833,13.0,285.233,95.078,10.0
東京,2,5,サンマルレーヴ,76.6,14.0,101.4,10.0,98.833,9.0,276.83299999999997,92.278,13.0
東京,2,6,ステラマテュティナ,96.8,8.0,103.143,3.0,93.333,14.0,293.27599999999995,97.759,8.0
東京,2,7,カフェスカーレット,103.6,2.0,103.0,4.0,102.333,6.0,308.933,102.978,4.0
東京,2,8,デルマエアロール,100.2,4.0,101.571,9.0,116.167,1.0,317.938,105.979,1.0
東京,2,9,コオリナラグーン,,,99.857,12.0,102.333,6.0,,,
東京,2,10,スーパーキティ,95.0,10.0,95.833,14.0,90.167,15.0,281.0,93.667,12.0
東京,2,11,ユラジスティック,,,102.143,6.0,104.833,3.0,,,
東京,2,12,フジルバーブ,95.0,10.0,103.571,2.0,97.5,10.0,296.071,98.69,7.0
東京,2,13,ウインレアリゼ,79.4,13.0,55.5,16.0,96.5,12.0,231.4,77.133,14.0
東京,2,14,インレット,103.4,3.0,102.0,7.0,109.714,2.0,315.11400000000003,105.038,2.0
