場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
新潟,1,1,ノリマル,96.0,7.0,102.667,4.0,94.0,10.0,292.66700000000003,97.556,7.0
新潟,1,2,フルフィルメント,98.167,6.0,,,167.6,1.0,,,
新潟,1,3,カサナルキセキ,79.5,12.0,,,96.167,7.0,,,
新潟,1,4,ワインダークシー,98.833,4.0,97.5,8.0,97.5,6.0,293.83299999999997,97.944,5.0
新潟,1,5,コーディアリー,79.833,11.0,108.5,1.0,93.75,11.0,282.08299999999997,94.028,9.0
新潟,1,6,ウールヴヘジン,110.667,1.0,95.167,9.0,96.167,7.0,302.001,100.667,3.0
新潟,1,7,ステラスペース,85.5,10.0,103.833,2.0,92.333,12.0,281.666,93.889,10.0
新潟,1,8,トラストレガート,90.0,9.0,103.5,3.0,94.375,9.0,287.875,95.958,8.0
新潟,1,9,パノラマステージ,91.5,8.0,100.625,7.0,101.167,5.0,293.29200000000003,97.764,6.0
新潟,1,10,グッドホース,99.333,3.0,100.75,6.0,106.5,4.0,306.58299999999997,102.194,2.0
新潟,1,11,トルネードアイル,98.333,5.0,101.0,5.0,113.333,2.0,312.666,104.222,1.0
新潟,1,12,ゴールドエンバー,101.333,2.0,90.833,10.0,107.0,3.0,299.166,99.722,4.0
新潟,2,1,アドバンスモダン,,,,,105.5,2.0,,,
新潟,2,2,ラムールデュヴォン,96.167,9.0,,,102.125,7.0,,,
新潟,2,3,グリーンスリーヴス,104.667,3.0,,,93.667,9.0,,,
新潟,2,4,ファンシーフリル,87.333,13.0,133.833,1.0,82.667,14.0,303.83299999999997,101.278,2.0
新潟,2,5,ムテキシャチョウ,100.167,6.0,,,105.5,2.0,,,
新潟,2,6,カイトアザリー,,,83.625,8.0,87.5,13.0,,,
新潟,2,7,モンサンゴールデン,101.5,4.0,91.25,7.0,105.5,2.0,298.25,99.417,4.0
新潟,2,8,ニシノガンリキ,92.833,11.0,,,97.833,8.0,,,
新潟,2,9,シンデレラリバティ,99.333,8.0,105.125,3.0,82.667,14.0,287.125,95.708,7.0
新潟,2,10,ボールドタワー,113.333,2.0,104.0,4.0,114.333,1.0,331.666,110.555,1.0
新潟,2,11,マジンタクシー,119.5,1.0,,,104.375,6.0,,,
新潟,2,12,クレインヴォイス,93.0,10.0,102.667,5.0,92.625,10.0,288.29200000000003,96.097,6.0
新潟,2,13,ドナシェーン,100.667,5.0,,,91.75,11.0,,,
新潟,2,14,ミルトハッピー,99.667,7.0,111.5,2.0,90.167,12.0,301.334,100.445,3.0
新潟,2,15,オスロクィーン,90.0,12.0,97.5,6.0,105.375,5.0,292.875,97.625,5.0
新潟,3,1,ジェニファー,102.167,3.0,96.833,12.0,105.333,4.0,304.33299999999997,101.444,4.0
新潟,3,2,ティピティーナ,86.333,15.0,105.5,3.0,94.125,12.0,285.95799999999997,95.319,9.0
新潟,3,3,キングズブレス,84.0,16.0,77.375,17.0,103.375,6.0,264.75,88.25,15.0
新潟,3,4,クリーンエア,96.167,10.0,100.25,10.0,96.25,11.0,292.66700000000003,97.556,8.0
新潟,3,5,バンディート,101.667,4.0,105.375,4.0,,,,,
新潟,3,6,アウクソー,90.5,12.0,92.833,16.0,93.5,13.0,276.83299999999997,92.278,13.0
新潟,3,7,アルヴァレス,100.667,5.0,99.5,11.0,101.333,7.0,301.5,100.5,6.0
新潟,3,8,ツィスカリーゼ,58.667,18.0,95.0,15.0,63.0,17.0,216.667,72.222,16.0
新潟,3,9,ダノンリュラ,109.333,1.0,102.167,6.0,106.0,3.0,317.5,105.833,1.0
新潟,3,10,オンザヴィーナス,102.667,2.0,102.667,5.0,108.125,2.0,313.459,104.486,2.0
新潟,3,11,シュークリーム,99.333,7.0,108.25,1.0,96.875,10.0,304.45799999999997,101.486,3.0
新潟,3,12,レッドカメリア,86.833,13.0,,,111.0,1.0,,,
新潟,3,13,インフローレ,92.5,11.0,95.25,14.0,90.5,15.0,278.25,92.75,12.0
新潟,3,14,フォルトレス,98.667,8.0,96.0,13.0,90.667,14.0,285.334,95.111,10.0
新潟,3,15,コムーネ,99.5,6.0,100.833,8.0,100.625,8.0,300.95799999999997,100.319,7.0
新潟,3,16,アンバーニードル,98.5,9.0,106.167,2.0,97.75,9.0,302.41700000000003,100.806,5.0
新潟,3,17,マイネルステラート,79.167,17.0,100.333,9.0,104.125,5.0,283.625,94.542,11.0
新潟,3,18,ビスケット,86.667,14.0,101.125,7.0,83.75,16.0,271.54200000000003,90.514,14.0
新潟,4,1,ジェイエルトランス,88.333,7.0,100.833,9.0,90.625,9.0,279.791,93.264,7.0
新潟,4,2,ブルーデイジー,53.833,10.0,106.167,4.0,62.667,12.0,222.667,74.222,9.0
新潟,4,3,メイショウドライブ,87.0,8.0,198.0,1.0,97.5,3.0,382.5,127.5,1.0
新潟,4,4,アスコットアイ,87.0,8.0,116.25,3.0,78.833,11.0,282.08299999999997,94.028,6.0
新潟,4,5,マイドリームガール,101.667,1.0,,,94.0,7.0,,,
新潟,4,6,サラマックイーン,98.0,4.0,101.0,8.0,94.75,6.0,293.75,97.917,5.0
新潟,4,7,ノーブルミステリー,,,102.333,7.0,95.167,5.0,,,
新潟,4,8,エスシーレベッカ,,,103.0,6.0,96.667,4.0,,,
新潟,4,9,ハニーローリエ,91.833,6.0,100.333,10.0,103.5,2.0,295.666,98.555,4.0
新潟,4,10,デルマエアロール,100.0,2.0,97.833,11.0,113.5,1.0,311.33299999999997,103.778,3.0
新潟,4,11,アイアンソリッド,99.833,3.0,121.5,2.0,93.875,8.0,315.20799999999997,105.069,2.0
新潟,4,12,シューンカイゼリン,,,105.25,5.0,,,,,
新潟,4,13,シエラメンテ,93.333,5.0,93.625,12.0,82.125,10.0,269.08299999999997,89.694,8.0
新潟,5,1,ターコイズテソーロ,91.833,8.0,127.667,1.0,95.5,10.0,315.0,105.0,2.0
新潟,5,2,ヴァールザーゲン,84.667,12.0,98.667,5.0,106.0,4.0,289.334,96.445,7.0
新潟,5,3,ウインカグヤヒメ,72.667,14.0,96.0,10.0,101.5,7.0,270.16700000000003,90.056,10.0
新潟,5,4,チャンピオンホース,83.167,13.0,,,90.5,12.0,,,
新潟,5,5,ポポラヴィスタ,87.833,10.0,118.5,2.0,125.333,1.0,331.666,110.555,1.0
新潟,5,6,ヘルモソブレード,104.167,3.0,97.0,9.0,85.667,14.0,286.834,95.611,8.0
新潟,5,7,ナムラステラ,85.167,11.0,,,93.5,11.0,,,
新潟,5,8,テラシエスタ,,,98.5,6.0,99.833,8.0,,,
新潟,5,9,ウォーターデライト,105.667,2.0,95.5,11.0,108.333,2.0,309.5,103.167,4.0
新潟,5,10,ベルオーシャン,,,,,,,,,
新潟,5,11,ジュエルサンライズ,88.333,9.0,98.167,7.0,,,,,
新潟,5,12,ヒーナシャム,103.833,4.0,97.667,8.0,90.333,13.0,291.83299999999997,97.278,6.0
新潟,5,13,ミルトメテオ,96.0,6.0,105.833,4.0,108.0,3.0,309.83299999999997,103.278,3.0
新潟,5,14,アンファール,97.333,5.0,110.167,3.0,97.5,9.0,305.0,101.667,5.0
新潟,5,15,ノーブルトレジャー,108.667,1.0,,,102.833,6.0,,,
新潟,5,16,ツウキンカイソク,66.0,15.0,90.0,13.0,85.667,14.0,241.667,80.556,11.0
新潟,5,17,トゥレイス,92.0,7.0,90.833,12.0,104.0,5.0,286.83299999999997,95.611,8.0
新潟,5,18,イアム,65.333,16.0,,,82.5,16.0,,,
新潟,6,1,ヴァイオパイシーズ,91.333,10.0,102.625,6.0,99.375,4.0,293.33299999999997,97.778,5.0
新潟,6,2,インディゴ,98.833,3.0,,,93.875,9.0,,,
新潟,6,3,テーオーシュタイン,,,98.333,9.0,87.0,12.0,,,
新潟,6,4,カフェノーチェ,,,97.8,11.0,98.0,6.0,,,
新潟,6,5,ダイシンレアレア,103.833,1.0,103.5,4.0,77.5,13.0,284.83299999999997,94.944,7.0
新潟,6,6,ヤマニンクイッカー,92.167,9.0,110.625,2.0,101.125,3.0,303.91700000000003,101.306,2.0
新潟,6,7,ロミヒ,73.5,12.0,104.375,3.0,97.875,7.0,275.75,91.917,9.0
新潟,6,8,マシュー,85.667,11.0,102.625,6.0,93.667,10.0,281.959,93.986,8.0
新潟,6,9,チュウワダイオウ,103.167,2.0,98.0,10.0,,,,,
新潟,6,10,チャチャピンク,98.333,4.0,95.375,13.0,106.25,1.0,299.95799999999997,99.986,3.0
新潟,6,11,エイシンマールス,96.667,5.0,102.0,8.0,94.333,8.0,293.0,97.667,6.0
新潟,6,12,ロストボール,,,97.5,12.0,87.5,11.0,,,
新潟,6,13,アーチーテソーロ,94.333,8.0,147.857,1.0,105.833,2.0,348.023,116.008,1.0
新潟,6,14,エポカリーナ,95.667,6.0,,,75.167,14.0,,,
新潟,6,15,ケーヴァラ,95.167,7.0,103.25,5.0,98.25,5.0,296.66700000000003,98.889,4.0
新潟,7,1,ヴィントシュティレ,84.0,13.0,95.875,10.0,99.5,11.0,279.375,93.125,11.0
新潟,7,2,グレゴリオ,102.667,4.0,94.667,13.0,103.167,5.0,300.501,100.167,4.0
新潟,7,3,シャトーホークビル,,,112.625,2.0,87.5,15.0,,,
新潟,7,4,ゴールドブレス,111.833,2.0,95.833,11.0,111.0,1.0,318.666,106.222,3.0
新潟,7,5,デリュージョン,90.5,11.0,,,108.25,3.0,,,
新潟,7,6,ユナホークパワー,128.667,1.0,104.375,5.0,90.833,14.0,323.875,107.958,1.0
新潟,7,7,スタンピー,97.0,8.0,90.5,15.0,103.167,5.0,290.66700000000003,96.889,8.0
新潟,7,8,ラウルベア,98.5,7.0,93.0,14.0,100.25,8.0,291.75,97.25,7.0
新潟,7,9,リヴァイデント,93.167,10.0,105.0,3.0,,,,,
新潟,7,10,アンダーザライト,96.167,9.0,90.2,16.0,96.0,13.0,282.367,94.122,10.0
新潟,7,11,デビューフライト,98.667,6.0,114.6,1.0,108.25,3.0,321.517,107.172,2.0
新潟,7,12,タイキバルドル,109.333,3.0,97.167,8.0,81.375,17.0,287.875,95.958,9.0
新潟,7,13,チャージドアップ,79.167,14.0,104.5,4.0,108.375,2.0,292.04200000000003,97.347,6.0
新潟,7,14,ミッキーストライク,101.667,5.0,95.5,12.0,99.875,9.0,297.04200000000003,99.014,5.0
新潟,7,15,ラコルネータ,,,101.5,7.0,97.0,12.0,,,
新潟,7,16,ネーブルオレンジ,,,101.75,6.0,101.833,7.0,,,
新潟,7,17,ジーティーポライト,65.833,15.0,96.167,9.0,87.0,16.0,249.0,83.0,13.0
新潟,7,18,ゴッドヴァレー,86.667,12.0,88.125,17.0,99.875,9.0,274.66700000000003,91.556,12.0
新潟,8,1,ルシタニア,,,97.625,8.0,101.333,6.0,,,
新潟,8,2,ロードインフェルノ,99.0,4.0,92.5,13.0,92.0,13.0,283.5,94.5,9.0
新潟,8,3,オオタチ,96.167,6.0,69.5,14.0,104.0,5.0,269.66700000000003,89.889,11.0
新潟,8,4,ジーティーアグリム,94.833,9.0,92.75,12.0,93.5,11.0,281.08299999999997,93.694,10.0
新潟,8,5,レグロスヴァーグ,95.333,8.0,98.0,7.0,97.5,9.0,290.83299999999997,96.944,6.0
新潟,8,6,ピスタ,83.167,12.0,101.5,4.0,99.25,7.0,283.91700000000003,94.639,8.0
新潟,8,7,ジェンマ,76.667,14.0,,,93.25,12.0,,,
新潟,8,8,チビノシエラザード,109.333,1.0,101.286,6.0,98.833,8.0,309.452,103.151,1.0
新潟,8,9,ディアスポラ,83.333,11.0,101.75,2.0,104.5,2.0,289.58299999999997,96.528,7.0
新潟,8,10,コンテソレーラ,98.833,5.0,101.75,2.0,94.0,10.0,294.58299999999997,98.194,4.0
新潟,8,11,ヤングアメリカンズ,100.167,3.0,103.125,1.0,104.5,2.0,307.79200000000003,102.597,3.0
新潟,8,12,ホウオウラムセス,81.167,13.0,92.875,11.0,91.25,14.0,265.29200000000003,88.431,12.0
新潟,8,13,エンマ,94.167,10.0,93.25,10.0,104.167,4.0,291.584,97.195,5.0
新潟,8,14,シーリュウシー,95.5,7.0,101.5,4.0,111.167,1.0,308.16700000000003,102.722,2.0
新潟,8,15,リエータメンテ,104.5,2.0,97.25,9.0,,,,,
新潟,9,1,ジャンビ,108.333,3.0,105.5,3.0,87.125,14.0,300.95799999999997,100.319,5.0
新潟,9,2,メイショウアイル,111.0,2.0,100.0,8.0,95.5,6.0,306.5,102.167,4.0
新潟,9,3,ヴィルナタール,97.167,11.0,99.0,10.0,103.5,2.0,299.66700000000003,99.889,6.0
新潟,9,4,ポッポノフェスタ,49.833,15.0,,,102.375,3.0,,,
新潟,9,5,キャピタルリッチ,100.833,7.0,104.5,4.0,94.25,9.0,299.58299999999997,99.861,7.0
新潟,9,6,オーバースタンド,103.0,5.0,125.5,1.0,92.75,10.0,321.25,107.083,2.0
新潟,9,7,ソルエパトリオット,88.333,13.0,96.375,13.0,87.25,13.0,271.95799999999997,90.653,12.0
新潟,9,8,サングラデーション,103.5,4.0,95.0,14.0,94.833,8.0,293.33299999999997,97.778,9.0
新潟,9,9,デリシュー,97.667,10.0,97.875,11.0,95.5,6.0,291.04200000000003,97.014,11.0
新潟,9,10,シュエットアムール,99.667,8.0,100.0,8.0,91.667,11.0,291.334,97.111,10.0
新潟,9,11,ゼンノインヴォーク,91.0,12.0,97.167,12.0,67.0,15.0,255.167,85.056,14.0
新潟,9,12,ダノンアトラス,98.833,9.0,102.875,5.0,96.75,5.0,298.45799999999997,99.486,8.0
新潟,9,13,パナランギン,112.333,1.0,102.0,6.0,100.833,4.0,315.166,105.055,3.0
新潟,9,14,ホワイトビーチ,102.0,6.0,111.8,2.0,110.125,1.0,323.925,107.975,1.0
新潟,9,15,ケイツールピア,74.833,14.0,100.5,7.0,89.333,12.0,264.666,88.222,13.0
新潟,10,1,ディーエスショウマ,102.6,2.0,106.5,3.0,95.143,12.0,304.243,101.414,5.0
新潟,10,2,インテンソ,88.0,14.0,94.143,17.0,105.429,4.0,287.572,95.857,13.0
新潟,10,3,ヴェナートル,87.6,15.0,90.5,18.0,95.667,11.0,273.767,91.256,16.0
新潟,10,4,ゼットカレン,89.8,13.0,98.714,14.0,103.571,5.0,292.08500000000004,97.362,10.0
新潟,10,5,ブルボンクイーン,92.6,11.0,103.0,8.0,110.5,2.0,306.1,102.033,3.0
新潟,10,6,ジェイエルバルカー,81.4,17.0,98.143,15.0,90.5,17.0,270.043,90.014,17.0
新潟,10,7,ベイビーキッス,110.4,1.0,102.0,11.0,96.333,8.0,308.733,102.911,2.0
新潟,10,8,イスラコラソン,93.2,10.0,104.667,6.0,113.0,1.0,310.867,103.622,1.0
新潟,10,9,ゼンダンタカ,83.2,16.0,105.667,5.0,95.0,13.0,283.867,94.622,15.0
新潟,10,10,ジャスパーディビネ,,,132.429,1.0,107.0,3.0,,,
新潟,10,11,ラトルシェ,95.0,9.0,100.333,13.0,96.0,10.0,291.33299999999997,97.111,11.0
新潟,10,12,カイザーブリッツ,97.6,7.0,102.714,10.0,96.167,9.0,296.481,98.827,9.0
新潟,10,13,ソレントフレイバー,100.0,5.0,104.0,7.0,101.714,6.0,305.714,101.905,4.0
新潟,10,14,ハッピーデービー,99.8,6.0,94.167,16.0,92.0,16.0,285.967,95.322,14.0
新潟,10,15,ルーラルハピネス,101.4,3.0,102.0,11.0,93.833,15.0,297.233,99.078,7.0
新潟,10,16,ニジュウダンサー,100.2,4.0,102.857,9.0,94.143,14.0,297.20000000000005,99.067,8.0
新潟,10,17,ミルフルール,97.2,8.0,106.333,4.0,86.0,18.0,289.533,96.511,12.0
新潟,10,18,ニシノトキメキ,92.6,11.0,107.2,2.0,98.286,7.0,298.086,99.362,6.0
新潟,11,1,エリカヴィータ,106.2,1.0,101.429,6.0,92.714,11.0,300.343,100.114,5.0
新潟,11,2,レミージュ,99.4,5.0,104.833,5.0,,,,,
新潟,11,3,エリダヌス,96.2,8.0,98.429,8.0,97.571,8.0,292.20000000000005,97.4,9.0
新潟,11,4,ピンクジン,94.8,10.0,106.857,1.0,96.667,9.0,298.32399999999996,99.441,7.0
新潟,11,5,カネラフィーナ,97.2,7.0,104.857,4.0,101.143,4.0,303.20000000000005,101.067,3.0
新潟,11,6,ロジシルバー,93.8,11.0,98.667,7.0,95.833,10.0,288.29999999999995,96.1,11.0
新潟,11,7,アマイ,105.4,3.0,106.857,1.0,90.143,13.0,302.4,100.8,4.0
新潟,11,8,ファンタジア,88.4,12.0,96.167,12.0,104.0,3.0,288.567,96.189,10.0
新潟,11,9,チルカーノ,106.2,1.0,97.333,10.0,99.857,5.0,303.39,101.13,2.0
新潟,11,10,ミアネーロ,,,96.429,11.0,92.714,11.0,,,
新潟,11,11,キミノナハマリア,95.8,9.0,94.857,13.0,118.167,1.0,308.82399999999996,102.941,1.0
新潟,11,12,フレミングフープ,99.2,6.0,94.714,14.0,105.714,2.0,299.628,99.876,6.0
新潟,11,13,イヤサカ,78.6,13.0,105.429,3.0,99.5,6.0,283.529,94.51,12.0
新潟,11,14,カヨウネンカ,100.4,4.0,98.429,8.0,98.167,7.0,296.996,98.999,8.0
新潟,12,1,セイゲン,,,99.5,10.0,104.333,5.0,,,
新潟,12,2,ブリングライト,111.0,3.0,85.0,13.0,76.833,13.0,272.83299999999997,90.944,11.0
新潟,12,3,トーアジョウトウ,82.0,11.0,121.0,1.0,72.0,14.0,275.0,91.667,10.0
新潟,12,4,ディナーラッシュ,91.833,8.0,101.625,8.0,91.667,10.0,285.125,95.042,7.0
新潟,12,5,レーヴレジェンド,79.0,12.0,75.714,14.0,101.875,7.0,256.589,85.53,12.0
新潟,12,6,ベンダバール,115.167,2.0,104.167,4.0,105.875,3.0,325.209,108.403,2.0
新潟,12,7,ケイツーギルダー,101.167,6.0,103.833,5.0,108.375,2.0,313.375,104.458,4.0
新潟,12,8,ヒデノブルースカイ,96.0,7.0,96.429,11.0,90.5,12.0,282.929,94.31,8.0
新潟,12,9,ジロラータ,88.333,9.0,101.875,6.0,100.75,8.0,290.95799999999997,96.986,6.0
新潟,12,10,スノーサイレンス,105.0,5.0,107.167,3.0,100.375,9.0,312.54200000000003,104.181,5.0
新潟,12,11,ダイチラファール,87.0,10.0,101.0,9.0,90.667,11.0,278.66700000000003,92.889,9.0
新潟,12,12,スカイブルー,,,93.167,12.0,104.75,4.0,,,
新潟,12,13,キーガッツ,116.0,1.0,101.667,7.0,103.667,6.0,321.334,107.111,3.0
新潟,12,14,クリノミニスター,106.5,4.0,108.375,2.0,114.167,1.0,329.04200000000003,109.681,1.0
東京,1,1,スーパーガール,97.0,9.0,105.286,4.0,97.833,7.0,300.119,100.04,5.0
東京,1,2,アレキサンダーサン,101.8,3.0,99.833,6.0,92.0,12.0,293.633,97.878,7.0
東京,1,3,ランニングビーチ,101.2,4.0,98.429,7.0,105.833,2.0,305.462,101.821,2.0
東京,1,4,オテモヤン,,,,,97.286,8.0,,,
東京,1,5,マイネルテオドロス,99.0,6.0,110.143,3.0,88.167,13.0,297.31,99.103,6.0
東京,1,6,ウルヴァリン,95.0,11.0,96.714,10.0,88.167,13.0,279.881,93.294,11.0
東京,1,7,リフレックス,103.2,2.0,84.857,11.0,105.0,3.0,293.057,97.686,8.0
東京,1,8,タイセイゴッシュ,97.6,8.0,78.429,12.0,101.286,5.0,277.315,92.438,12.0
東京,1,9,アージェンタイド,99.6,5.0,97.429,9.0,103.5,4.0,300.529,100.176,4.0
東京,1,10,ヌクレオチド,106.2,1.0,113.0,2.0,95.833,9.0,315.033,105.011,1.0
東京,1,11,サンマルフォース,76.6,13.0,119.714,1.0,94.286,10.0,290.6,96.867,9.0
